agent1,agent2,agent3,agent4,dynamics,game,gamma,generations_until_stability,initial_distribution
"[0.25, 0.45318104497601325, 0.6698456655165717, 0.9052071975132759, 0.9680762049802472, 0.9886072444480796, 0.9959727564667373, 0.9985895611401714, 0.9995092906954416, 0.9998301257393266, 0.999941422441706, 0.9999798647641341, 0.9999930969928632, 0.9999976386815431, 0.9999991937951374, 0.999999725196092, 0.9999999064641517, 0.9999999682030173, 0.99999998920286, 0.9999999963373202, 0.9999999987586305, 0.9999999995796094, 0.9999999998577385, 0.9999999999518904, 0.9999999999837402, 0.9999999999945076, 0.9999999999981458, 0.9999999999993743, 0.999999999999789, 0.9999999999999288, 0.999999999999976, 0.9999999999999918, 0.9999999999999972, 0.9999999999999992, 0.9999999999999996, 0.9999999999999999, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.25, 0.15020879083449046, 0.10191637457401818, 0.05655698502320103, 0.0224689527901128, 0.008212472010945895, 0.0029093448999228735, 0.0010151739543264578, 0.0003512723126748782, 0.00012088200786206827, 4.1434908439945464e-05, 1.4159923428000062e-05, 4.827371477653464e-06, 1.6424934089753442e-06, 5.57929363789674e-07, 1.8925389484959768e-07, 6.411876298405894e-08, 2.1700425127099834e-08, 7.337528036360344e-09, 2.478995706243062e-09, 8.369216355026086e-10, 2.823640721184567e-10, 9.520889303228282e-11, 3.2085806398547696e-11, 1.0807779936289064e-11, 3.638867104233991e-12, 1.2246667349990626e-12, 4.1200801140059527e-13, 1.385612569493746e-13, 4.65840697904472e-14, 1.5656777574819556e-14, 5.2607244068756454e-15, 1.7671561848416356e-15, 5.934686339004769e-16, 1.9926022895679537e-16, 6.688819507657906e-17, 2.244862702569701e-17, 7.532626825740546e-18, 2.52710959105748e-18, 8.476701317624654e-19, 2.842881535255457e-19, 9.53286233249558e-20, 3.1961259737843415e-20, 1.0714293898672276e-20, 3.5912463140038664e-21, 1.2035703392111895e-21, 4.0331548588396654e-22, 1.3513498111024743e-22, 4.527331722892021e-23, 1.516598187528376e-23, 5.0798904415202065e-24, 1.701357399025067e-24, 5.697651051392066e-25, 1.9079053166980231e-25, 6.388221505902547e-26, 2.138782927595913e-26, 7.160088384512783e-27, 2.3968246131962983e-27, 8.022717962315668e-28, 2.6851918866385595e-28, 8.986668826083355e-29, 3.007410984426866e-29, 1.0063717356983533e-29, 3.3674147530612705e-30, 1.126699754954519e-30, 3.769589320937521e-31, 1.2611156802991283e-31, 4.2188261014502216e-32, 1.4112529506627203e-32, 4.720579735173124e-33, 1.5789330447700377e-33, 5.280932647983789e-34, 1.7661870300398405e-34, 5.906666978839585e-35, 1.975279571107625e-35, 6.605344716481435e-36, 2.208735678034645e-36, 7.385396979625564e-37, 2.469370506061716e-37, 8.256223481298572e-38, 2.760322554168156e-38, 9.228303336099197e-39, 3.08509064911251e-39, 1.0313318500691234e-39, 3.4475751455162885e-40, 1.1524291284260553e-40, 3.852123821410066e-41, 1.2875737528690813e-41, 4.303583003055292e-42, 1.4383837239703372e-42, 4.8073545134111704e-43, 1.6066624652256091e-43, 5.369459106030625e-44, 1.7944199938427064e-44, 5.996607121218273e-45, 2.003896501641073e-45, 6.696277184829584e-46, 2.237588619800432e-46, 7.476803863094654e-47, 2.498278672226698e-47]","[0.25, 0.041661176657770436, 0.02765996900740699, 0.016678703952827178, 0.007140407809453297, 0.0027719891012555147, 0.0010313098032805406, 0.0003749819651810786, 0.00013437449863110265, 4.7671431049143846e-05, 1.678661587504491e-05, 5.876913673064131e-06, 2.0478987463376784e-06, 7.108805923729969e-07, 2.459698134925883e-07, 8.4873388294784e-08, 2.9216640638623823e-08, 1.0036692565340268e-08, 3.441605547338961e-09, 1.178234298150278e-09, 4.027891319542521e-10, 1.3751915413670591e-10, 4.689672759030537e-11, 1.5975804188667804e-11, 5.4370642351995355e-12, 1.848771612292805e-12, 6.281311194269895e-13, 2.1325200542617498e-13, 7.234959736922137e-14, 2.4530197777072045e-14, 8.312035476602233e-15, 2.8149625960182603e-15, 9.528236938588698e-16, 3.2236020626584406e-16, 1.0901147629917933e-16, 3.6848239244203534e-17, 1.2450470444953183e-17, 4.205222463443481e-18, 1.4198271010707763e-18, 4.792184970582628e-19, 1.6169292305715921e-19, 5.453997042354883e-20, 1.8391274294334026e-20, 6.199945872667661e-21, 2.0895309618015692e-21, 7.040440811130381e-22, 2.3716246539737464e-22, 7.987148051614798e-23, 2.6893139184858576e-23, 9.053141147558966e-24, 3.0469750731524763e-24, 1.0253069238885186e-24, 3.449511583808671e-25, 1.160334508863009e-25, 3.902416931072945e-26, 1.3122355267373672e-26, 4.411844881856074e-27, 1.4830695092773987e-27, 4.984688036439837e-28, 1.6751431232933587e-28, 5.628665622757252e-29, 1.891039521938957e-29, 6.35242162218816e-30, 2.1336511492163404e-30, 7.165634437063717e-31, 2.406216401997379e-31, 8.079139450641392e-32, 2.7123606008399844e-32, 9.105065987240597e-33, 3.0561417733080806e-33, 1.0256990355390722e-33, 3.442101812021126e-34, 1.155010685233003e-34, 3.8753236349631595e-35, 1.3001418826343147e-35, 4.361495048452928e-36, 1.4629952136844311e-36, 4.906980094487004e-37, 1.6456993623713678e-37, 5.518898754888889e-38, 1.850635750042082e-38, 6.205215985912926e-39, 2.0804682923543058e-39, 6.974841169871589e-40, 2.3381766368444542e-40, 7.837739196326231e-41, 2.627093286162579e-41, 8.805054525908358e-42, 2.9509450589603666e-42, 9.889249746596637e-43, 3.313899392773372e-43, 1.1104260307133137e-43, 3.720616051638178e-44, 1.2465667307304185e-44, 4.1763048663244565e-45, 1.3990890442359287e-45, 4.6867902077166716e-46, 1.5699403441485404e-46, 5.258582974914885e-47, 1.7612974610879976e-47]","[0.25, 0.3549489875317259, 0.20057799090200318, 0.021557113510695867, 0.0023144344201867146, 0.00040829443971900444, 8.658883005926979e-05, 2.0282940321266964e-05, 5.062493252358489e-06, 1.3208217621974765e-06, 3.5603397888594667e-07, 9.839876474300552e-08, 2.773691286235979e-08, 7.944455474321501e-09, 2.305685262201599e-09, 6.766249050419925e-10, 2.0044460056073734e-10, 5.986505486747299e-11, 1.8006484018319557e-11, 5.449891750200841e-12, 1.6585982010458111e-12, 5.072592340075226e-13, 1.5582428772975402e-13, 4.805845330350185e-14, 1.487554931278744e-14, 4.6196110050822584e-15, 1.4389488828842518e-15, 4.494549561016089e-16, 1.4074522507467142e-16, 4.417782754296813e-17, 1.3897089043852754e-17, 4.380518954497503e-18, 1.3834062538245126e-18, 4.37665628425069e-19, 1.3869311607759472e-19, 4.4019271678899257e-20, 1.399155455855193e-20, 4.453363022799819e-21, 1.4193041382370499e-21, 4.528945450711368e-22, 1.446853139467602e-22, 4.627338450052494e-23, 1.4814713067688553e-23, 4.7477506168328235e-24, 1.5229805842933409e-24, 4.889824358025359e-25, 1.57132683232654e-25, 5.053558936111536e-26, 1.626559527029204e-26, 5.239256963912934e-27, 1.688817689317362e-27, 5.447487544461332e-28, 1.7583202882628864e-28, 5.679061513013852e-29, 1.8353599383356687e-29, 5.935015702212624e-30, 1.9202990851382392e-30, 6.216604118570663e-31, 2.0135681247443295e-31, 6.525294570190691e-32, 2.1156650721468918e-32, 6.862769733228847e-33, 2.2271565124588656e-33, 7.230931957911034e-34, 2.3486796519990877e-34, 7.631911338509427e-35, 2.480945346590294e-35, 8.068076734611415e-36, 2.6247420287450196e-36, 8.542049552460052e-37, 2.780940488885612e-37, 9.056720188017434e-38, 2.9504994917014815e-38, 9.615267106509534e-39, 3.134472229505575e-39, 1.022117859266296e-39, 3.3340136316313735e-40, 1.0878277255945933e-40, 3.550388563661866e-41, 1.1590747418965496e-41, 3.7849809634356185e-42, 1.236316555700732e-42, 4.0393039729472504e-43, 1.3200533994219377e-43, 4.3150111369156296e-44, 1.4108318098429265e-44, 4.6139087502946097e-45, 1.5092487253066944e-45, 4.937969448638586e-46, 1.61595599219745e-46, 5.289347147250116e-47, 1.731665316172887e-47, 5.670393447638442e-48, 1.8571536977106913e-48, 6.083675643194182e-49, 1.9932693959057525e-49, 6.531996470312712e-50, 2.1409384691558514e-50, 7.018415766647533e-51, 2.3011719464563583e-51]",replicator,Prisoner's Dilemma,0.95,100,"[0.25, 0.25, 0.25, 0.25]"
"[0.25, 0.1609494698683257, 0.04887049716385002, 0.015966129231861047, 0.005166594284023116, 0.0016643637965250472, 0.0005376313022240546, 0.0001744025098608055, 5.679100479133326e-05, 1.855096728348069e-05, 6.074816576401338e-06, 1.99323380894719e-06, 6.550511850650208e-07, 2.155555351090847e-07, 7.100929638843183e-08, 2.3413702313668392e-08, 7.726206057302764e-09, 2.551278221713614e-09, 8.429608683717541e-10, 2.7866627758768414e-10, 9.21644278999331e-11, 3.04945847390184e-11, 1.0093560667884413e-11, 3.342048730313335e-12, 1.1069153978848209e-12, 3.6672260338081233e-13, 1.2152687394036043e-13, 4.028184941191291e-14, 1.3354910304684747e-14, 4.428534234039773e-15, 1.468791702821818e-15, 4.872321738392871e-16, 1.6165241131681076e-16, 5.364068621175278e-17, 1.7801976847092553e-17, 5.9088116377832e-18, 1.961492703484337e-18, 6.512155251811178e-19, 2.1622774301281537e-19, 7.180324355215702e-20, 2.3846258994252676e-20, 7.920229229783226e-21, 2.6308402149173816e-21, 8.739538411926746e-22, 2.903474642595445e-22, 9.646759204263217e-23, 3.205362497040908e-23, 1.0651327413128143e-23, 3.539646080722729e-24, 1.1763707203023412e-24, 3.909809979063152e-25, 1.299550209108968e-25, 4.3197180559926156e-26, 1.4359578240144454e-26, 4.773654538604536e-27, 1.5870201351875416e-27, 5.276369626358213e-28, 1.7543188615692986e-28, 5.833130111000896e-29, 1.93960773362791e-29, 6.449775548812471e-30, 2.1448312046535877e-30, 7.1327805876978986e-31, 2.372145211488736e-31, 7.889324118841775e-32, 2.623940207921866e-32, 8.727365996904844e-33, 2.9028667186779452e-33, 9.655732154943206e-34, 3.211863689295587e-34, 1.068420903129769e-34, 3.554189937499487e-35, 1.1823648326647718e-35, 3.933459045291062e-36, 1.3086083221366485e-36, 4.353678068261405e-37, 1.4484857307481343e-37, 4.819290479987116e-38, 1.6034767627294548e-38, 5.335223815253373e-39, 1.775222336355848e-39, 5.9069425267604975e-40, 1.9655421895693956e-40, 6.540506626465216e-41, 2.176454412473742e-41, 7.242636745401265e-42, 2.4101971178553325e-42, 8.02078631539881e-43, 2.669252484062541e-43, 8.883221653335618e-44, 2.9563734302968744e-44, 9.839110814246059e-45, 3.2746132129183694e-45, 1.0898622174719393e-45, 3.627358263051148e-46, 1.2073033813572248e-46, 4.0183646209398837e-47, 1.3374854873930841e-47, 4.4517983615365153e-48, 1.4817960220882145e-48]","[0.25, 0.18935136168280123, 0.00672251873488433, 0.0019246387635159716, 0.0005929670878517384, 0.00018566305669425116, 5.876942138790753e-05, 1.876149571179502e-05, 6.0291398771941045e-06, 1.9474043617451533e-06, 6.314930887159933e-07, 2.0541247309173677e-07, 6.698291758735783e-08, 2.188684834584148e-08, 7.163672973131441e-09, 2.3480500435778715e-09, 7.705634404422108e-10, 2.531438555861355e-10, 8.323890594800622e-11, 2.7392880610352224e-11, 9.021148309992746e-12, 2.9727982970284403e-12, 9.80212720153748e-13, 3.23371941017479e-13, 1.0673100675607972e-13, 3.524252831115055e-14, 1.1641685802058951e-14, 3.847008583742824e-15, 1.2716764168628574e-15, 4.20499371546239e-16, 1.3908478531923567e-16, 4.601619657969856e-17, 1.5228277987779105e-17, 5.040722357464418e-18, 1.6688997659131858e-18, 5.526591985387275e-19, 1.830496950416391e-19, 6.064014278007655e-20, 2.009215722759523e-20, 6.658309518935073e-21, 2.2068290268900648e-21, 7.31538553273383e-22, 2.4253050105314925e-22, 8.041797787588623e-23, 2.666826808804935e-23, 8.84481571787578e-24, 2.9338147470802404e-24, 9.7324969713049e-25, 3.228951148024568e-25, 1.0713770236036805e-25, 3.555207971251344e-26, 1.1798527434611311e-26, 3.915877554405509e-27, 1.2997726197707937e-27, 4.314606764386851e-28, 1.4323503657992847e-28, 4.75543490835878e-29, 1.5789302736976007e-29, 5.2428357974137416e-30, 1.7410012239245586e-30, 5.78176440221457e-31, 1.9202122221404596e-31, 6.37770859041399e-32, 2.1183896269946768e-32, 7.036746490918893e-33, 2.337556250549548e-33, 7.76561009084228e-34, 2.579952533261312e-34, 8.571755738018709e-35, 2.848060017717708e-35, 9.463442296032285e-36, 3.144627369967242e-36, 1.0449817780658991e-36, 3.4726992245432094e-37, 1.1541015397368827e-37, 3.8356481594875066e-38, 1.2748260000064287e-38, 4.237210141145386e-39, 1.4083986102646493e-39, 4.681523815596497e-40, 1.5561968698507013e-40, 5.173174064711459e-41, 1.7197468279978407e-41, 5.7172402904214005e-42, 1.900739160161795e-42, 6.319349941351973e-43, 2.1010469899584184e-43, 6.985737852048863e-44, 2.32274564661099e-44, 7.723312027212402e-45, 2.56813456851892e-45, 8.53972657233499e-46, 2.8397615865311276e-46, 9.443462548638998e-47, 3.1404498459864014e-47, 1.0443917615069148e-47, 3.4733276548440116e-48, 1.1551505414215662e-48, 3.8418615765751786e-49, 1.2777765763446955e-49]","[0.25, 0.465275744165268, 0.8085601429198261, 0.9305639214944986, 0.9767934384759734, 0.9924076074898177, 0.997523361982271, 0.9991906088717672, 0.9997348044680796, 0.9999129143078854, 0.9999713504287379, 0.9999905610409164, 0.9999968865387975, 0.9999989720215859, 0.9999996603158072, 0.9999998876784646, 0.999999962837557, 0.9999999876983093, 0.9999999959260385, 0.9999999986502982, 0.9999999995526901, 0.9999999998517096, 0.9999999999508258, 0.9999999999836894, 0.9999999999945887, 0.9999999999982043, 0.9999999999994041, 0.9999999999998023, 0.9999999999999344, 0.9999999999999782, 0.9999999999999928, 0.9999999999999976, 0.9999999999999993, 0.9999999999999998, 0.9999999999999999, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.25, 0.18442342428360503, 0.1358468411814395, 0.05154531051012442, 0.01744700015215173, 0.005742365656963115, 0.001880237294117025, 0.0006162271226602593, 0.00020237538725185789, 6.65873204693522e-05, 2.194326159701138e-05, 7.240312801597663e-06, 2.3914270999633583e-06, 7.905360306631152e-07, 2.615112233844267e-07, 8.65597829660576e-08, 2.866567361713282e-08, 9.497268575252993e-09, 3.147761696547388e-09, 1.0436425591356907e-09, 3.461242978140186e-10, 1.1482301424569035e-10, 3.8100494555738287e-11, 1.2645239183455644e-11, 4.197682439576674e-12, 1.3937044211472907e-12, 4.628110880612421e-13, 1.5371031865924693e-13, 5.105794863541855e-14, 1.696212369208496e-14, 5.635721933599863e-15, 1.8726978828251423e-15, 6.223453418869769e-16, 2.0684154629725601e-16, 6.875179516877216e-17, 2.2854294159780347e-17, 7.597783433269023e-18, 2.526034663133044e-18, 8.398914120273997e-19, 2.7927798809745335e-19, 9.287063896961911e-20, 3.0884947629390976e-20, 1.0271660884487017e-20, 3.416320458457273e-21, 1.1363169951742543e-21, 3.779743262117771e-22, 1.2573205109360444e-22, 4.182632100404168e-23, 1.3914654512041683e-23, 4.6292802074592136e-24, 1.5401819386299479e-24, 5.124451432031504e-25, 1.7050568365466405e-25, 5.673431671601022e-26, 1.887850889050788e-26, 6.282085987857409e-27, 2.0905177527233534e-27, 6.956922021229012e-28, 2.3152251260944723e-28, 7.705160391963574e-29, 2.564378206130422e-29, 8.534812852259545e-30, 2.8406457266188815e-30, 9.454769039082944e-31, 3.1469888616546456e-31, 1.0474892771577172e-31, 3.4866933088100355e-32, 1.1606128941459076e-32, 3.86340490136767e-33, 1.2860622160668817e-33, 4.28116913758704e-34, 1.4251848459093727e-34, 4.744475057798802e-35, 1.5794761467840352e-35, 5.258303947644798e-36, 1.7505954681857243e-36, 5.828183398530966e-37, 1.9403841571455515e-37, 6.460247314914314e-38, 2.1508855507366095e-38, 7.161302523047112e-39, 2.3843671680552503e-39, 7.938902707964568e-40, 2.6433453438443273e-40, 8.801430485618204e-41, 2.930612572619467e-41, 9.75818850600444e-42, 3.249267861797043e-42, 1.0819500581891974e-42, 3.602750425228015e-43, 1.1996823947395098e-43, 3.9948770850759835e-44, 1.3302873872375533e-44, 4.4298837905413223e-45, 1.4751761993817452e-45, 4.912471706970822e-46, 1.6359149875391251e-46, 5.447858378897931e-47, 1.8142419473047146e-47, 6.041834526080619e-48]",replicator,Stag Hunt,0.95,100,"[0.25, 0.25, 0.25, 0.25]"
"[0.25, 0.3011597775760083, 0.08139868672178802, 0.006801502251577024, 0.001144210534961365, 0.0002389030174835471, 5.578553673853978e-05, 1.3959470678790915e-05, 3.6610117365312434e-06, 9.924874018454343e-07, 2.759987672002159e-07, 7.827964590260324e-08, 2.2561166105688307e-08, 6.5877365561046595e-09, 1.944518718366534e-09, 5.792976957469282e-10, 1.7394473115637753e-10, 5.2595632130135146e-11, 1.5998687966230395e-11, 4.8927465884011945e-12, 1.5034465326946102e-12, 4.639554688329421e-13, 1.4372837014608842e-13, 4.468024632038032e-14, 1.393314217816247e-14, 4.357270300348464e-15, 1.3661939512482538e-15, 4.2941166120851194e-16, 1.3527556596878503e-16, 4.2703812538830236e-17, 1.3506651598843844e-17, 4.279743158939097e-18, 1.3583625723166336e-18, 4.3181116443126044e-19, 1.3747375975389156e-19, 4.382776326478563e-20, 1.399088129440365e-20, 4.471727686186326e-21, 1.430905299517902e-21, 4.583768126839999e-22, 1.469906521862459e-22, 4.718360371060857e-23, 1.5160175667893132e-23, 4.875318342914899e-24, 1.5691594116790904e-24, 5.054535781141268e-25, 1.6294145481439347e-25, 5.256618767670066e-26, 1.6970309451421218e-26, 5.4823514159048235e-27, 1.7722629380487562e-27, 5.73274929171805e-28, 1.8554966644282057e-28, 6.009023999760745e-29, 1.9471090687482035e-29, 6.312628102500126e-30, 2.047644377514975e-30, 6.645273817219816e-31, 2.1576425495681628e-31, 7.008833916654109e-32, 2.2777328512669373e-32, 7.40533499590795e-33, 2.408620971506771e-33, 7.837283308423287e-34, 2.5511276801774637e-34, 8.307359147696577e-35, 2.7061543103785954e-35, 8.818557999432554e-36, 2.8746826848933902e-36, 9.37398084352328e-37, 3.057713063697206e-37, 9.977111502778616e-38, 3.256449446718042e-38, 1.0631928564294349e-38, 3.472195639365687e-39, 1.1342773003040715e-39, 3.7063979982867936e-40, 1.2114359557133985e-40, 3.9606063663788774e-41, 1.2951879342572548e-41, 4.236532115921506e-42, 1.3860918134201914e-42, 4.536007787629577e-43, 1.484750170184914e-43, 4.861019557786637e-44, 1.5918208788311544e-44, 5.2137902572191165e-45, 1.7080504919430802e-45, 5.5967310505866576e-46, 1.834232785027056e-46, 6.012525319134149e-47, 1.9712429184650498e-47, 6.464034409233015e-48, 2.1200493624952036e-48, 6.954475528544465e-49, 2.2816991430865e-49, 7.487313018853901e-50, 2.457331748297058e-50, 8.066246720718949e-51, 2.6481852248705975e-51]","[0.25, 0.09634143651210915, 0.014865943061517914, 0.0035277464069655567, 0.0009043779513056902, 0.0002472267007404938, 7.037716947611486e-05, 2.0593809545352416e-05, 6.1461018385985165e-06, 1.8607848393604076e-06, 5.697449540755354e-07, 1.7599573689668338e-07, 5.476234085182925e-08, 1.7141473645267327e-08, 5.392323172776095e-09, 1.7035672322984098e-09, 5.401706232598381e-10, 1.718363444986936e-10, 5.481683040842501e-11, 1.7531055410244847e-11, 5.6192048590756105e-12, 1.8047446839973624e-12, 5.80697368466714e-13, 1.8715336911696953e-13, 6.040750852018659e-14, 1.9524036692139396e-14, 6.31811038852229e-15, 2.0469707416139803e-15, 6.639044113344168e-16, 2.155411507879388e-16, 7.004118674822364e-17, 2.2780035656181795e-17, 7.414878589035426e-18, 2.415348443871453e-18, 7.873473440799797e-19, 2.568282325045097e-19, 8.382841727030147e-20, 2.7377689078424323e-20, 8.946340286064397e-21, 2.924982661929363e-21, 9.567985475809992e-22, 3.131317000310082e-22, 1.0252554808604684e-22, 3.358328648399423e-23, 1.1005014426184284e-23, 3.607672384544622e-24, 1.1831121653550674e-24, 3.881339154898433e-25, 1.2737563015601466e-25, 4.181510469534589e-26, 1.3731484856771852e-26, 4.510598487590724e-27, 1.4821012488982143e-27, 4.871255960646548e-28, 1.6014800082179275e-28, 5.266417217111317e-29, 1.7322786510739522e-29, 5.699332430154512e-30, 1.875561066042594e-30, 6.173554090730533e-31, 2.032506002505987e-31, 6.692958531882409e-32, 2.204411539387445e-32, 7.261918216612323e-33, 2.3927226334636617e-33, 7.885206495761778e-34, 2.599027672520917e-34, 8.56809456702815e-35, 2.825069771054365e-35, 9.316290447590033e-36, 3.0727284909495775e-36, 1.0136107089033178e-36, 3.3441218092526845e-37, 1.1034567703483166e-37, 3.6415734507842713e-38, 1.20193951425634e-38, 3.967650776948446e-39, 1.3099071397353333e-39, 4.325162976871082e-40, 1.4282950279560758e-40, 4.717210548772987e-41, 1.5581279552366157e-41, 5.147185372058134e-42, 1.7005293015011448e-42, 5.618810647421291e-43, 1.8567348608194473e-43, 6.136213427476846e-44, 2.0281206502094967e-44, 6.703927360553394e-45, 2.2161892921478266e-45, 7.326972847011574e-46, 2.422599758174661e-46, 8.010836838166589e-47, 2.649186369796991e-47, 8.761616344414109e-48, 2.8979627681457535e-48, 9.58599640616111e-49, 3.1711438795229048e-49, 1.0491285892594463e-49, 3.4711646789889573e-50]","[0.25, 0.10229448337106958, 0.061715010532572126, 0.024746160056407104, 0.008719083708102367, 0.0029933516922253356, 0.0010179153226987574, 0.00034457799176979996, 0.00011633707681112194, 3.921026707676433e-05, 1.3198461757952636e-05, 4.438295055473999e-06, 1.4912685408069533e-06, 5.007323713057167e-07, 1.6803983174385095e-07, 5.636494639006387e-08, 1.889842979820953e-08, 6.33404984149606e-09, 2.1222590907740983e-09, 7.10869362132957e-10, 2.38050673298519e-10, 7.969816871093674e-11, 2.6676921284743347e-11, 8.927719238170915e-12, 2.9872430033565885e-12, 9.993845824343612e-13, 3.342967153113928e-13, 1.1180792636314832e-13, 3.739025029335326e-14, 1.2502414894037741e-14, 4.180063581880515e-15, 1.3974224921747866e-15, 4.671235544763363e-16, 1.5613404697582157e-16, 5.218275902379459e-17, 1.743903563110947e-17, 5.827549266579307e-18, 1.9472389789686876e-18, 6.50614866658831e-19, 2.1737107334740234e-19, 7.26195759389717e-20, 2.425945405954666e-20, 8.103729779163073e-21, 2.7068672270241626e-21, 9.041243506048857e-22, 3.0197391972108686e-22, 1.0085363289469969e-22, 3.3681788137889625e-23, 1.1248150676530827e-23, 3.75621396182429e-24, 1.254305340842119e-24, 4.188326902561895e-25, 1.3985012087602754e-25, 4.669506640016513e-26, 1.5590686658029094e-26, 5.205303920626163e-27, 1.737857097788594e-27, 5.801893381472805e-28, 1.9369279261791006e-28, 6.466148918159921e-29, 2.158574167427064e-29, 7.20572378804402e-30, 2.4053472384401763e-30, 8.0291203900189e-31, 2.680083909999623e-31, 8.945803487028586e-32, 2.985940588739901e-32, 9.966301143281444e-33, 3.326429700696981e-33, 1.1102339641084075e-33, 3.705464621954742e-34, 1.2366961583997578e-34, 4.127392398318826e-35, 1.3774666717652448e-35, 4.5970502029658265e-36, 1.5341586944412015e-36, 5.11981788677489e-37, 1.7085671523186016e-37, 5.701682933857411e-38, 1.9026885802513377e-38, 6.349304964770968e-39, 2.1187448101142852e-39, 7.070095912158138e-40, 2.359208323108816e-40, 7.872303094961746e-41, 2.6268298271773316e-41, 8.765096572217063e-42, 2.9246666975180493e-42, 9.758678969877409e-43, 3.256122055697857e-43, 1.0864394709446809e-43, 3.624980765501953e-44, 1.2094870316455627e-44, 4.0354516627467296e-45, 1.3464141375278808e-45, 4.492217605251081e-46, 1.4987825586608143e-46, 5.000488080633887e-47, 1.6683305357911559e-47, 5.566058691351691e-48]","[0.25, 0.500204302540813, 0.8420203596841219, 0.9649245912850504, 0.9892323278056305, 0.9965205185895507, 0.9988559219710866, 0.9996208687280062, 0.9998738558096136, 0.9999579364606821, 0.9999859557945208, 0.9999953074295617, 0.9999984314079522, 0.9999994755384184, 0.9999998246233264, 0.9999999413521887, 0.9999999803874547, 0.9999999934415181, 0.9999999978069254, 0.9999999992667069, 0.9999999997548267, 0.9999999999180331, 0.9999999999725987, 0.9999999999908404, 0.9999999999969384, 0.9999999999989767, 0.9999999999996579, 0.9999999999998858, 0.9999999999999618, 0.9999999999999872, 0.9999999999999957, 0.9999999999999987, 0.9999999999999996, 0.9999999999999999, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",replicator,Battle of the Sexes,0.95,100,"[0.25, 0.25, 0.25, 0.25]"
