agent1,agent2,agent3,agent4,dynamics,game,gamma,generations_until_stability,initial_distribution
"[0.25, 0.25000001484705797, 0.250002866125663, 0.25000559395009136, 0.25000742058579895, 0.2500076186394377, 0.25001045621059786, 0.25000885549338164, 0.25000797058242097, 0.2500078186662554]","[0.25, 0.24999899705427775, 0.24999717948322428, 0.249995427212403, 0.24999553288793597, 0.24999393186615543, 0.24999319409531393, 0.2499931997494165, 0.24999367878867207, 0.24999246058144045]","[0.25, 0.25000014611253896, 0.24999982745303756, 0.24999949423999349, 0.24999905996184263, 0.2499998493801781, 0.24999875545286016, 0.2499984925089101, 0.2499978700336499, 0.24999938504949162]","[0.25, 0.2500008419861253, 0.25000012694294177, 0.2499994846533249, 0.2499979866631403, 0.24999860023952367, 0.2499975944771925, 0.24999945240058705, 0.25000048070467856, 0.25000033582500725]",replicator,Prisoner's Dilemma,0.95,10,"[0.25, 0.25, 0.25, 0.25]"
"[0.4, 0.399995386416627, 0.3999920931615006, 0.3999859542660155, 0.39998486464100474, 0.3999833926746373, 0.3999820450786809, 0.3999787570695748, 0.39997268160345306, 0.3999713044583726]","[0.4, 0.399992954146455, 0.39998907098744624, 0.39997918992732334, 0.3999738857030307, 0.39997055925838887, 0.3999672993189815, 0.3999612119615551, 0.3999529245026199, 0.3999461145937143]","[0.1, 0.09999963131035086, 0.1000005939746038, 0.10000149517692426, 0.1000022855791188, 0.10000277495393581, 0.10000333364511334, 0.10000557012620664, 0.10000494758842901, 0.10000629721510934]","[0.1, 0.10000328354887865, 0.10000411503850831, 0.10000721905600235, 0.10000802726484984, 0.10000873762920884, 0.10000933096319091, 0.10000943856964661, 0.10001365248330554, 0.10001435000600953]",replicator,Prisoner's Dilemma,0.95,10,"[0.4, 0.4, 0.1, 0.1]"
"[0.1, 0.10000059070662888, 0.10000200026695218, 0.10000329273585326, 0.10000634994021906, 0.10000840118307758, 0.10000839306362001, 0.10001206490093559, 0.10001283481692579, 0.10001311975480333]","[0.1, 0.10000137060148327, 0.10000123106866678, 0.10000129322669389, 0.10000293365022536, 0.10000260994533565, 0.10000654455845198, 0.100005529511294, 0.10000719581039223, 0.10000855461733278]","[0.4, 0.39999435355129803, 0.3999916291005566, 0.3999890306747949, 0.39997981676761546, 0.39997688899265993, 0.3999699860738831, 0.39996526182919323, 0.39996089705649496, 0.39995630880294325]","[0.4, 0.39999780121625345, 0.39999544563403117, 0.39999262574503647, 0.3999830500573527, 0.3999790684798896, 0.3999702666915251, 0.3999643655356899, 0.3999589870463656, 0.3999570015101738]",replicator,Prisoner's Dilemma,0.95,10,"[0.1, 0.1, 0.4, 0.4]"
"[0.4, 0.3999978842061988, 0.39999189474531754, 0.39998915640638383, 0.3999826086531495, 0.39997403686112587, 0.39997178610840856, 0.3999679280658865, 0.3999641357212151, 0.3999599757615793]","[0.1, 0.09999986347772746, 0.10000160516834825, 0.10000303108014445, 0.10000602399470601, 0.10000641112604923, 0.10000646636656481, 0.10000804252553686, 0.10000861218162473, 0.10000998394396055]","[0.4, 0.3999983085454536, 0.39999346316772966, 0.39998810282888747, 0.39998182026225726, 0.3999732788261627, 0.39997098382199986, 0.3999665257815561, 0.399964975918769, 0.39995811757418437]","[0.1, 0.10000108833435947, 0.10000205537457939, 0.10000265420319523, 0.10000286905611099, 0.10000676055699384, 0.10000784190719601, 0.10000834505922189, 0.1000091111731885, 0.100010494474457]",replicator,Prisoner's Dilemma,0.95,10,"[0.4, 0.1, 0.4, 0.1]"
"[0.1, 0.10000113397493472, 0.10000165163140805, 0.10000346775543406, 0.1000071043963782, 0.10000850284941688, 0.10001141394174548, 0.10001119884030212, 0.1000158852212729, 0.10001600883915217]","[0.4, 0.3999944665255841, 0.3999879414876699, 0.3999784617504585, 0.3999703651180648, 0.3999634806749452, 0.39995330048673655, 0.39994450658265135, 0.39993514283105563, 0.3999288979861753]","[0.1, 0.10000107958132495, 0.10000252271274579, 0.10000429088518718, 0.10000442094341139, 0.1000062198036241, 0.10000785071576627, 0.10001215311291528, 0.10001187464623901, 0.10001163580081]","[0.4, 0.3999966792493773, 0.39999536132272134, 0.39999050451457396, 0.3999835354784693, 0.39997763213714016, 0.3999696470792832, 0.3999620946532571, 0.39995383079380004, 0.39996053675259025]",replicator,Prisoner's Dilemma,0.95,10,"[0.1, 0.4, 0.1, 0.4]"
"[0.25, 0.2499999782269538, 0.25000276792136145, 0.25000228299968236, 0.25000194826705, 0.2500018850692363, 0.2500038295289503, 0.25000604275523713, 0.2500057255856528, 0.2500060010478812]","[0.25, 0.24999886231654936, 0.24999717011988967, 0.2499954476888035, 0.249996401813946, 0.24999516168794653, 0.24999265412836547, 0.24999268457557874, 0.24999113771833262, 0.24999026502663277]","[0.25, 0.25000118134307897, 0.2500006367597037, 0.2500000784880359, 0.24999974105581782, 0.2500006776273966, 0.2499992799970593, 0.2499981646123975, 0.2500004635017106, 0.2500007305434807]","[0.25, 0.24999997811341784, 0.24999942520397805, 0.25000219083475894, 0.25000190885145884, 0.2500022756228802, 0.2500042364303364, 0.2500031081585986, 0.250002673311431, 0.2500030035404045]",replicator,Prisoner's Dilemma,0.99,10,"[0.25, 0.25, 0.25, 0.25]"
"[0.4, 0.3999943245013261, 0.3999889348854, 0.39998390594535244, 0.3999817664722846, 0.39997375664312035, 0.3999696918038919, 0.3999647441484736, 0.39995695179521357, 0.3999492247483585]","[0.4, 0.39999250058223834, 0.3999827845971017, 0.3999748124975489, 0.39997038264658674, 0.39996135850473585, 0.39995595261886857, 0.3999463562281385, 0.39993738108149, 0.3999285259786536]","[0.1, 0.10000054923568504, 0.10000145422562091, 0.10000197980825133, 0.10000335163337842, 0.10000403455712797, 0.10000581044342183, 0.10000648275284801, 0.10000625196583605, 0.10000722924144563]","[0.1, 0.10000274449342388, 0.10000561605219102, 0.10000834101069034, 0.10000861165756383, 0.10001218781573706, 0.10001277995176912, 0.10001574442969503, 0.10002016824579094, 0.10002333776234076]",replicator,Prisoner's Dilemma,0.99,10,"[0.4, 0.4, 0.1, 0.1]"
"[0.1, 0.1000039417142378, 0.10000679492789241, 0.10000740551062809, 0.10000872803205384, 0.10000982910987324, 0.10001037698282714, 0.10001143421220193, 0.10001248985403884, 0.10001359181053553]","[0.1, 0.0999990577844083, 0.0999997254192839, 0.10000140248271008, 0.10000132820789763, 0.10000131012175854, 0.10000321719844811, 0.10000321574237822, 0.10000316886952186, 0.10000307831794213]","[0.4, 0.39999400311746186, 0.3999881600264692, 0.3999835766587531, 0.39998103611911556, 0.39997899773743034, 0.3999740708088637, 0.39997249180313066, 0.3999710386975088, 0.39996955882338364]","[0.4, 0.39999399888795373, 0.39998575922072943, 0.39998119244958497, 0.39997874060993427, 0.39997644762683215, 0.39997155561891484, 0.399968912260377, 0.39996633106737167, 0.39996376618387963]",replicator,Prisoner's Dilemma,0.99,10,"[0.1, 0.1, 0.4, 0.4]"
"[0.4, 0.39999717442954513, 0.39999266918350485, 0.39999037104943275, 0.39998839450081564, 0.3999830218749131, 0.39998077564196227, 0.39997284819394446, 0.39997071921125943, 0.39996596465774287]","[0.1, 0.10000043942512765, 0.1000021257234719, 0.10000212594599694, 0.10000360221267092, 0.1000042727082817, 0.10000427346842061, 0.10000507116998626, 0.10000496699404351, 0.1000065446811146]","[0.4, 0.3999972113450573, 0.39999271157417177, 0.3999903944670823, 0.3999850710568981, 0.39997631465213784, 0.3999740438174384, 0.3999661392156291, 0.39996459626674513, 0.3999608516563682]","[0.1, 0.10000096413122177, 0.10000152911576507, 0.1000026827422601, 0.10000303154988276, 0.10000589354352624, 0.10000702217429926, 0.10001018296471534, 0.10001120529114743, 0.10001175270462448]",replicator,Prisoner's Dilemma,0.99,10,"[0.4, 0.1, 0.4, 0.1]"
"[0.1, 0.10000280328477511, 0.1000036852435176, 0.10000399877561417, 0.10000734967510563, 0.10000761072983828, 0.10000851819573485, 0.10001192411525592, 0.10001264359366994, 0.10001598638173653]","[0.4, 0.39999216573477053, 0.3999878513701402, 0.3999833102220443, 0.39997730847536395, 0.3999725886679098, 0.3999684245786415, 0.3999608905267723, 0.3999554880162464, 0.3999495010578277]","[0.1, 0.10000055296348498, 0.10000152680251813, 0.10000290724895214, 0.1000028050029772, 0.10000413175072916, 0.10000503266331136, 0.10000511211034684, 0.10000572097541474, 0.10000564131337093]","[0.4, 0.3999944092721892, 0.3999913006940992, 0.39998906624511676, 0.3999820743433541, 0.39998044350732004, 0.39997737494320984, 0.39997096966233225, 0.3999710597882859, 0.39996399709209457]",replicator,Prisoner's Dilemma,0.99,10,"[0.1, 0.4, 0.1, 0.4]"
