agent1,agent2,agent3,agent4,dynamics,game,gamma,generations_until_stability,initial_distribution
"[0.25, 0.24999954597066446, 0.2499991327395682, 0.24999798032245513, 0.24999748655716647, 0.24999724872081558, 0.24999809333774228, 0.24999787032650983, 0.24999742394322352, 0.24999961240010718]","[0.25, 0.24999831193903874, 0.24999672368627404, 0.24999659009228056, 0.2499965725261468, 0.24999530799308803, 0.24999434770098822, 0.2499953096131684, 0.249995939936699, 0.24999590708863487]","[0.25, 0.2499993995970362, 0.24999874247617407, 0.24999751247814275, 0.24999632145904516, 0.24999755558561965, 0.24999770063611923, 0.24999701170333818, 0.2499966726491023, 0.24999541568981082]","[0.25, 0.2500027424932606, 0.25000540114020164, 0.2500079172156327, 0.2500096196361442, 0.25000988789086964, 0.2500098585216913, 0.2500098085378424, 0.250009963653949, 0.25000906496331793]",replicator,Prisoner's Dilemma,0.95,10,"[0.25, 0.25, 0.25, 0.25]"
"[0.4, 0.3999951793576715, 0.39999071367955885, 0.3999838726407318, 0.399979307541827, 0.3999738220212369, 0.39997026427562, 0.39996814853208473, 0.3999670501755262, 0.39996125417354256]","[0.4, 0.39999308672358486, 0.399986300231218, 0.39997721615063286, 0.3999698117328301, 0.3999634904900928, 0.3999576165422754, 0.3999530338313089, 0.3999492524969436, 0.3999422481409804]","[0.1, 0.09999970973124914, 0.09999949841082353, 0.09999999553658556, 0.10000273715210707, 0.10000483769383364, 0.1000065596448866, 0.10000688036976559, 0.10000761328222331, 0.10001044430959544]","[0.1, 0.10000322374843681, 0.10000624825237331, 0.10000973273916647, 0.10000998367858084, 0.10001083516040313, 0.10001147147720542, 0.10001282570305177, 0.10001331295911131, 0.10001368262750812]",replicator,Prisoner's Dilemma,0.95,10,"[0.4, 0.4, 0.1, 0.1]"
"[0.1, 0.10000330473003768, 0.10000399547835148, 0.10000521803911161, 0.10000606918525208, 0.100011355233488, 0.10001255462705708, 0.10001355556086293, 0.10001468587723117, 0.10001566035544852]","[0.1, 0.10000088315148667, 0.10000199621657264, 0.10000203485697368, 0.10000182286932634, 0.10000022929152436, 0.10000007866033563, 0.1000001185070952, 0.10000006555554462, 0.0999998302417528]","[0.4, 0.3999916168074149, 0.399984590612258, 0.39998197748267744, 0.3999798172216456, 0.3999711518932856, 0.39996980919178204, 0.39996712507991217, 0.3999655361920806, 0.3999624263905984]","[0.4, 0.3999916316664877, 0.39999144288987926, 0.39998901156596584, 0.39998861546163367, 0.39998251268621327, 0.3999796611030425, 0.39997818287313874, 0.3999754631931927, 0.3999756171672308]",replicator,Prisoner's Dilemma,0.95,10,"[0.1, 0.1, 0.4, 0.4]"
"[0.4, 0.3999971678434764, 0.39998853871513523, 0.3999851941113398, 0.39997900713515633, 0.39997369881527184, 0.39996836346982895, 0.3999647970140032, 0.39996017517600674, 0.3999580817682867]","[0.1, 0.10000035564708945, 0.10000104444651396, 0.10000071505033221, 0.09999969668204932, 0.1000021447819012, 0.10000374189472311, 0.10000339420034872, 0.10000504040874514, 0.10000485273053906]","[0.4, 0.3999969812004454, 0.3999909147551267, 0.3999883490247221, 0.39998458408146315, 0.39997897361016016, 0.3999766557838515, 0.3999730220625233, 0.39996848806386387, 0.3999664434473512]","[0.1, 0.10000110709193011, 0.10000409224813876, 0.10000589933690607, 0.10000940596929464, 0.10000968771002242, 0.10001000407320838, 0.10001215213727788, 0.10001279520020742, 0.10001401762378694]",replicator,Prisoner's Dilemma,0.95,10,"[0.4, 0.1, 0.4, 0.1]"
"[0.1, 0.10000142287564585, 0.10000206929751768, 0.10000520099986039, 0.1000061400122265, 0.10000780763015116, 0.10000865585717938, 0.10001271304309349, 0.10001307672341661, 0.10001358082264424]","[0.4, 0.3999949155412914, 0.3999899481461478, 0.39998312916275813, 0.3999778245773962, 0.3999716783396112, 0.3999652788356756, 0.39995641059842163, 0.3999478580674344, 0.3999411836079483]","[0.1, 0.10000079744921869, 0.10000238901959453, 0.10000220425216241, 0.10000288466040536, 0.1000039971478074, 0.10000588462009653, 0.1000057762679662, 0.10000904329676909, 0.100011302513384]","[0.4, 0.3999962031592505, 0.39999221877392416, 0.39998725052723927, 0.39998607794661434, 0.39998110481485133, 0.39997656275588195, 0.3999696382127232, 0.3999636702320596, 0.3999592937766631]",replicator,Prisoner's Dilemma,0.95,10,"[0.1, 0.4, 0.1, 0.4]"
"[0.25, 0.2500019379369795, 0.25000205134929837, 0.2500030890828472, 0.2500019543099135, 0.25000085356876417, 0.25000238943801073, 0.2500051514889426, 0.25000540491945455, 0.25000462437207993]","[0.25, 0.24999973149570356, 0.24999876228186854, 0.24999671954091632, 0.24999677816667792, 0.24999669801867205, 0.24999582295799408, 0.24999415811373582, 0.2499929427927046, 0.24999328113924088]","[0.25, 0.24999973234620737, 0.2499998592748107, 0.24999868673364503, 0.24999756059773678, 0.24999654858243978, 0.24999457223368735, 0.2499940308726439, 0.24999505572067848, 0.24999624323683955]","[0.25, 0.24999859822110956, 0.24999932709171968, 0.25000150465371584, 0.25000370694117574, 0.250005899880447, 0.250007215495765, 0.25000665970006336, 0.25000659675002257, 0.25000585136511955]",replicator,Prisoner's Dilemma,0.99,10,"[0.25, 0.25, 0.25, 0.25]"
"[0.4, 0.3999968780473168, 0.3999948206168306, 0.3999903140139951, 0.399989637835901, 0.3999889403767462, 0.3999865703429531, 0.39998101231498895, 0.39997802641472147, 0.3999774833324213]","[0.4, 0.39999578631708965, 0.3999911924893068, 0.39998453538737705, 0.3999797348621013, 0.3999745762456216, 0.39996987483174506, 0.3999620152511169, 0.399957744805391, 0.39995283557544464]","[0.1, 0.1000008981761125, 0.10000225377541765, 0.10000197575726048, 0.10000263698651256, 0.10000339570105336, 0.10000475203023947, 0.10000529545487842, 0.10000619555467535, 0.1000068773742275]","[0.1, 0.1000009357327859, 0.10000124297921131, 0.10000431200667563, 0.10000502004735369, 0.10000572547699728, 0.10000613717044624, 0.10000894854095206, 0.10000986279394859, 0.1000105442990296]",replicator,Prisoner's Dilemma,0.99,10,"[0.4, 0.4, 0.1, 0.1]"
"[0.1, 0.10000112768949014, 0.1000020361853225, 0.10000286013233028, 0.10000399179492782, 0.10000499521877725, 0.10000591748603814, 0.10000694862795907, 0.10000760765516513, 0.10000800587320231]","[0.1, 0.09999996245104045, 0.10000061431086112, 0.10000210161463731, 0.10000209442614917, 0.10000249328988649, 0.10000406645319146, 0.10000402614888877, 0.10000566040881574, 0.10000710868604999]","[0.4, 0.3999979828686594, 0.39999486251537614, 0.39999079126781584, 0.3999885404827647, 0.39998577566058147, 0.3999807297906315, 0.3999793619038891, 0.3999747699831191, 0.3999693584387759]","[0.4, 0.3999976565692183, 0.39999453557391024, 0.3999893620449555, 0.39998711517400454, 0.3999842712102918, 0.3999793360726451, 0.39997674104638253, 0.3999721607682416, 0.399970187259282]",replicator,Prisoner's Dilemma,0.99,10,"[0.1, 0.1, 0.4, 0.4]"
"[0.4, 0.3999972554856933, 0.3999894136796374, 0.3999816292765345, 0.39997963752336213, 0.39997727712155706, 0.3999752263843058, 0.3999729675623908, 0.3999707967825089, 0.39996584974184984]","[0.1, 0.09999993000724747, 0.10000081003038304, 0.09999941495234167, 0.1000008738039317, 0.10000078278645028, 0.10000076225254673, 0.09999965253769516, 0.09999964246136572, 0.10000132340347458]","[0.4, 0.3999984826898779, 0.39999061836960526, 0.39998281099599325, 0.39997734943950697, 0.39997475756194173, 0.39997235311646767, 0.39996565017434177, 0.39996317134863635, 0.3999580982978653]","[0.1, 0.10000113544885975, 0.10000418201219137, 0.10000947534175567, 0.10000987992892414, 0.10001120921350778, 0.10001234373715084, 0.1000156944489127, 0.100016867200602, 0.1000176916214557]",replicator,Prisoner's Dilemma,0.99,10,"[0.4, 0.1, 0.4, 0.1]"
"[0.1, 0.10000318860286139, 0.10000387034156868, 0.10000701180713803, 0.10000751576814856, 0.10001050041293587, 0.10001151051264705, 0.10001213772678944, 0.10001305714909614, 0.10001630655663264]","[0.4, 0.3999914370343809, 0.3999863684108087, 0.39997737402491856, 0.3999737238786449, 0.3999640844802491, 0.3999598647418434, 0.39995456722161543, 0.3999504060312752, 0.399943490500485]","[0.1, 0.09999989488818005, 0.10000063611456388, 0.1000017146961258, 0.10000331467801177, 0.10000403236532365, 0.10000489091511217, 0.10000663990389685, 0.10000754147421785, 0.1000072198320792]","[0.4, 0.39999622900145343, 0.39999560596287587, 0.3999877210671549, 0.39998295604567713, 0.39997778796151506, 0.3999745342242195, 0.3999703283630152, 0.3999672069728649, 0.39996241429241947]",replicator,Prisoner's Dilemma,0.99,10,"[0.1, 0.4, 0.1, 0.4]"
