agent1,agent2,agent3,agent4,dynamics,game,gamma,generations_until_stability,initial_distribution
"[0.25, 0.24999960289288387, 0.25000201295171187, 0.2500045984064957, 0.25000509029842344, 0.2500055265287777, 0.25000801838246584, 0.25000884774868826, 0.25001077153077417, 0.2500118446867247]","[0.25, 0.24999821009291057, 0.24999623166380286, 0.24999410805112768, 0.24999239191618472, 0.24999142691221107, 0.24998937099198584, 0.24998822959773098, 0.24998684336378246, 0.24998488200739682]","[0.25, 0.24999932309856918, 0.24999948714114134, 0.2499999732025857, 0.249999338713793, 0.24999935705072143, 0.24999955677986468, 0.24999972556624728, 0.24999833934740515, 0.2499970980752062]","[0.25, 0.2500028639156364, 0.25000226824641275, 0.25000132038609063, 0.25000317917727777, 0.25000368965866193, 0.25000305411175117, 0.25000319742998206, 0.25000404624641587, 0.25000617591122426]",replicator,Prisoner's Dilemma,0.95,10,"[0.25, 0.25, 0.25, 0.25]"
"[0.4, 0.3999987516042641, 0.3999948541275185, 0.3999872590708111, 0.3999845211650039, 0.39998273003777113, 0.3999783231713927, 0.3999693403288021, 0.39996622191637093, 0.3999617967756293]","[0.4, 0.39999609719888324, 0.3999896038190169, 0.39998009898483067, 0.3999731638008733, 0.3999670873060354, 0.3999616082356307, 0.39995048892127183, 0.39994654091887244, 0.3999377377627556]","[0.1, 0.10000071697606716, 0.10000002334059435, 0.09999991860173535, 0.1000018186127994, 0.1000026860499083, 0.10000445379360134, 0.10000750599633657, 0.10000838737334236, 0.10000853207427268]","[0.1, 0.10000057082314602, 0.10000386220546667, 0.10000824217236906, 0.10000876058299228, 0.10000986028276186, 0.10001056430044178, 0.10001253836993951, 0.10001342395576092, 0.10001658715334814]",replicator,Prisoner's Dilemma,0.95,10,"[0.4, 0.4, 0.1, 0.1]"
"[0.1, 0.100003104431362, 0.10000398400517349, 0.10000533413393811, 0.10000586796680612, 0.10000836228231264, 0.10000910329472326, 0.10001011866201084, 0.10001124642601329, 0.10001229669083313]","[0.1, 0.10000098801195248, 0.10000072187674248, 0.10000063915976849, 0.10000250744866584, 0.1000020217093283, 0.10000438162828466, 0.10000435783648336, 0.10000433016463885, 0.10000440839898207]","[0.4, 0.39999238933129655, 0.3999919018971901, 0.3999898013710898, 0.39998482743186875, 0.3999807167562586, 0.39997251222497937, 0.39997084307969605, 0.3999692374956979, 0.3999675033604879]","[0.4, 0.39999124089544563, 0.3999892747261781, 0.39998630594000695, 0.3999816718393033, 0.3999777490826284, 0.3999735509562075, 0.3999712544316427, 0.3999684604164446, 0.3999656813934848]",replicator,Prisoner's Dilemma,0.95,10,"[0.1, 0.1, 0.4, 0.4]"
"[0.4, 0.3999972527739231, 0.39999528040926896, 0.3999939526456506, 0.3999881670929387, 0.3999826798381968, 0.39997649005798314, 0.3999737422564458, 0.3999691817007897, 0.39996889941566355]","[0.1, 0.09999999637278867, 0.09999988719956707, 0.09999977662414704, 0.10000114607735319, 0.10000247080591833, 0.10000466224648231, 0.10000669393622809, 0.1000081471917717, 0.10000794188720938]","[0.4, 0.39999858865481114, 0.3999966623859361, 0.3999937895527803, 0.39998807581528756, 0.39998261181334854, 0.39997697605561205, 0.3999708205772912, 0.39996548837673734, 0.3999631040918364]","[0.1, 0.1000010432700278, 0.10000212711802875, 0.10000328787736665, 0.10000479333719443, 0.10000620658702523, 0.10000697176083975, 0.10000716612828638, 0.10000818640427757, 0.10000905846287642]",replicator,Prisoner's Dilemma,0.95,10,"[0.4, 0.1, 0.4, 0.1]"
"[0.1, 0.10000316659135183, 0.10000456566228544, 0.10000549219120487, 0.1000066907434785, 0.1000071645565049, 0.10000769273496539, 0.10000835126593585, 0.10000971373391906, 0.10001275531079076]","[0.4, 0.3999931090588554, 0.399986802744956, 0.39998281076341297, 0.39997707167065083, 0.3999706668334156, 0.3999632819306888, 0.39995978890678713, 0.3999535342132819, 0.3999467854327327]","[0.1, 0.09999993844670375, 0.10000058097681545, 0.10000153675210383, 0.10000207506709291, 0.10000361246979485, 0.10000508983089143, 0.10000638412507515, 0.10000715991900457, 0.10000788366219145]","[0.4, 0.3999944707889224, 0.3999926110086155, 0.3999890741617875, 0.39998786636150985, 0.3999862270071171, 0.3999855906799477, 0.3999812733455518, 0.39997897638097435, 0.3999706664910824]",replicator,Prisoner's Dilemma,0.95,10,"[0.1, 0.4, 0.1, 0.4]"
"[0.25, 0.2500000343798382, 0.24999941342135634, 0.24999858187404334, 0.24999816782311937, 0.2499975735599962, 0.24999993546384347, 0.24999910079804424, 0.2499980068623227, 0.24999826809942255]","[0.25, 0.24999885342697822, 0.24999794714104012, 0.24999595773823863, 0.24999667245808438, 0.24999731829091115, 0.2499972361008443, 0.24999534831144757, 0.2499954197838356, 0.2499945633492261]","[0.25, 0.2500011036906778, 0.25000047351199056, 0.25000074779430637, 0.2500003243378349, 0.25000082833354254, 0.24999970440912408, 0.24999997178833333, 0.24999881790315337, 0.2499990685706305]","[0.25, 0.2500000085025058, 0.2500021659269754, 0.25000471263564444, 0.2500048354150341, 0.25000427983529006, 0.2500031240003747, 0.2500055791278105, 0.25000775552762755, 0.25000810008077146]",replicator,Prisoner's Dilemma,0.99,10,"[0.25, 0.25, 0.25, 0.25]"
"[0.4, 0.3999956514728779, 0.3999880862457722, 0.39998431536338097, 0.39998121326954, 0.39997611913419295, 0.39997059604089974, 0.399968741741415, 0.39996113304652964, 0.39995716439368645]","[0.4, 0.39999317819415103, 0.3999844839525323, 0.3999818197411062, 0.39997761829138084, 0.3999680896322933, 0.3999602318496877, 0.39995388799464937, 0.39994509862245675, 0.39993668869880156]","[0.1, 0.09999970176027069, 0.10000064040856659, 0.10000138124570504, 0.10000228392965307, 0.10000307272040439, 0.10000361964113419, 0.100005309810522, 0.10000619048060617, 0.10000604258742274]","[0.1, 0.1000030908229721, 0.10000621719331634, 0.10000708524225796, 0.10000800860023966, 0.10001087594884449, 0.10001367480743158, 0.10001403447880067, 0.1000172542260539, 0.10002049769877441]",replicator,Prisoner's Dilemma,0.99,10,"[0.4, 0.4, 0.1, 0.1]"
"[0.1, 0.10000262011468404, 0.1000035069747726, 0.10000461859705533, 0.10000746225401515, 0.10000855412215397, 0.10000910921722772, 0.10001022894454122, 0.10001056465934668, 0.10001146228560875]","[0.1, 0.10000115861750368, 0.10000270709249869, 0.10000270593557423, 0.10000337070101022, 0.1000033954807115, 0.10000512368418636, 0.10000522390730072, 0.10000701039527266, 0.10000687634099287]","[0.4, 0.3999913585457258, 0.3999865074654246, 0.3999842764669661, 0.3999755133925616, 0.39997325230654635, 0.39996865146926186, 0.399966217524616, 0.3999618274076738, 0.39995860998408006]","[0.4, 0.3999935265255234, 0.399988636614139, 0.3999864260450287, 0.39998115655043004, 0.39997895161661395, 0.3999744202304706, 0.3999719751490388, 0.3999678776234014, 0.39996804139468217]",replicator,Prisoner's Dilemma,0.99,10,"[0.1, 0.1, 0.4, 0.4]"
"[0.4, 0.3999977678378784, 0.3999948465211531, 0.3999949298488751, 0.3999867871820533, 0.3999843883549026, 0.3999845975709163, 0.39998192114268766, 0.3999791437947229, 0.3999766961220205]","[0.1, 0.0999999854165448, 0.09999985612374471, 0.09999964008133894, 0.10000041133119052, 0.10000033585960572, 0.1000001615633247, 0.10000007209267, 0.10000048472946181, 0.10000040226956232]","[0.4, 0.3999976649198464, 0.3999957156870946, 0.39999244723333677, 0.3999854433586679, 0.39998401421750357, 0.39998088607796395, 0.3999799173663755, 0.39997711802757335, 0.39997448341283354]","[0.1, 0.10000115639402403, 0.10000250334670849, 0.10000351570475986, 0.10000653125238451, 0.10000756381598543, 0.10000846794015704, 0.10000946881770666, 0.10001045051237169, 0.10001180375472579]",replicator,Prisoner's Dilemma,0.99,10,"[0.4, 0.1, 0.4, 0.1]"
"[0.1, 0.1000031239827872, 0.10000403017567863, 0.10000696358467462, 0.10001042943792433, 0.10001134492254769, 0.1000140378277949, 0.10001701877002765, 0.1000177312994388, 0.10002201533885825]","[0.4, 0.3999913168667785, 0.39998694627238934, 0.3999773884387587, 0.3999698061908675, 0.39996295236191753, 0.3999547641057923, 0.39994859288680806, 0.3999435095741153, 0.39993222217564506]","[0.1, 0.10000093044237654, 0.10000193389800595, 0.10000264899231633, 0.10000269102782654, 0.10000408163370922, 0.10000491032058083, 0.10000559738387271, 0.10000630532065242, 0.10000653478772836]","[0.4, 0.39999246543256667, 0.3999891977398831, 0.3999841625363773, 0.39997771488294265, 0.39997534553083824, 0.3999694498975378, 0.3999609522500081, 0.39996035505308847, 0.3999535937858645]",replicator,Prisoner's Dilemma,0.99,10,"[0.1, 0.4, 0.1, 0.4]"
