agent1,agent2,agent3,agent4,dynamics,game,gamma,generations_until_stability,initial_distribution
"[0.25, 0.25000241561078457, 0.250002585604497, 0.2500005407127282, 0.25000061474669627, 0.24999958589240914, 0.24999992021264864, 0.25000004788224983, 0.250001007405814, 0.2500042999261526]","[0.25, 0.2499979037269711, 0.2499981814518172, 0.2499973345297462, 0.24999693517040364, 0.2499952538628328, 0.24999339795875716, 0.2499917448322756, 0.24999036319625634, 0.24998844408678147]","[0.25, 0.25000059755536574, 0.2499997955257371, 0.24999772458125252, 0.2499979811598968, 0.24999787768785062, 0.24999698034719814, 0.24999689830596328, 0.2499972931359958, 0.24999648717667564]","[0.25, 0.2499990831068786, 0.24999943741404598, 0.25000440014790815, 0.25000446889793115, 0.2500072826010486, 0.25000970163830094, 0.25001130924340675, 0.2500113365679746, 0.2500107691866769]",replicator,Prisoner's Dilemma,0.95,10,"[0.25, 0.25, 0.25, 0.25]"
"[0.4, 0.3999932448319674, 0.3999883458749867, 0.3999817833534145, 0.39998021939529815, 0.39997138842572166, 0.3999695129507956, 0.3999687204830443, 0.39996031011138616, 0.39995957683956557]","[0.4, 0.3999919665544931, 0.3999826284069833, 0.399975148062909, 0.3999687235393881, 0.3999587459676305, 0.3999559859424002, 0.3999512949335374, 0.399938698293938, 0.3999335545670886]","[0.1, 0.10000025385248253, 0.0999999202403952, 0.10000002681564539, 0.10000156860591507, 0.1000010653242292, 0.10000143074180397, 0.1000020457797652, 0.1000024503685458, 0.10000318627505435]","[0.1, 0.10000344330090237, 0.10000733638988211, 0.10001074090973021, 0.10001119640680453, 0.1000164027030187, 0.10001719639925342, 0.10001795251340655, 0.10002280110393467, 0.10002353484768535]",replicator,Prisoner's Dilemma,0.95,10,"[0.4, 0.4, 0.1, 0.1]"
"[0.1, 0.10000125207676003, 0.10000574192370103, 0.10000714077591198, 0.10000865753953933, 0.10000898490432837, 0.10001033486025741, 0.10001201083864414, 0.10001258586186315, 0.1000141925374722]","[0.1, 0.10000001163369948, 0.10000089135135343, 0.10000076163512106, 0.10000069146208808, 0.10000265051848146, 0.10000265565574798, 0.10000236689608004, 0.10000417810032483, 0.1000055373165224]","[0.4, 0.3999974456379483, 0.39998647733088527, 0.39998409336415935, 0.399981193849491, 0.3999746155590147, 0.39997008204329293, 0.39996777763411856, 0.39996334224281604, 0.3999573555398189]","[0.4, 0.3999974995202137, 0.3999869899299098, 0.3999842978375225, 0.39998141164949064, 0.39997884485136076, 0.39997795881455367, 0.3999747153620529, 0.3999696069714564, 0.39996373213824626]",replicator,Prisoner's Dilemma,0.95,10,"[0.1, 0.1, 0.4, 0.4]"
"[0.4, 0.39999771372262133, 0.3999920481530316, 0.39998875430091557, 0.3999886548191669, 0.3999862833522625, 0.3999830662898512, 0.3999813672965582, 0.39997374211274345, 0.3999733830334028]","[0.1, 0.10000006423289935, 0.10000066682046617, 0.10000195648616075, 0.10000168424621744, 0.10000159801831812, 0.10000144581463893, 0.10000086818114051, 0.10000345722640427, 0.1000038474445671]","[0.4, 0.39999757555235493, 0.39998847309469293, 0.39998222441860753, 0.39997883739128876, 0.39997738172085473, 0.39997418662564355, 0.39996945160823427, 0.39996639692285146, 0.39996227548740637]","[0.1, 0.1000011134483566, 0.10000420292427768, 0.1000052990066879, 0.1000064429675171, 0.10000748608157249, 0.10000924152637958, 0.10001142795062133, 0.10001150905153103, 0.10001223915203152]",replicator,Prisoner's Dilemma,0.95,10,"[0.4, 0.1, 0.4, 0.1]"
"[0.1, 0.10000419255088483, 0.10000758412412358, 0.10001118699028735, 0.10001449378687642, 0.10001516479316998, 0.10001833223685298, 0.1000186960562456, 0.10001988235753878, 0.10002304480849532]","[0.4, 0.3999909350075432, 0.3999844494178728, 0.3999780785418535, 0.3999707053859449, 0.3999657615469703, 0.39995849218560375, 0.3999519413574566, 0.3999470458791132, 0.39994037574523383]","[0.1, 0.09999974659937873, 0.09999986909135705, 0.09999973873940128, 0.09999943303237055, 0.10000019130141863, 0.10000008905626596, 0.10000170244635258, 0.10000267965466078, 0.10000233639309704]","[0.4, 0.3999933083914027, 0.3999857385613339, 0.399978220989829, 0.39997359192641024, 0.3999728194488808, 0.39996783089768184, 0.3999664739493807, 0.39996271724600424, 0.3999581144123002]",replicator,Prisoner's Dilemma,0.95,10,"[0.1, 0.4, 0.1, 0.4]"
"[0.25, 0.25000278071392884, 0.2500046642825598, 0.25000655289143847, 0.25000764156647076, 0.25000734327035284, 0.2500076107101141, 0.2500095579010851, 0.25000905883276786, 0.25001047995763576]","[0.25, 0.2499983581481937, 0.24999802487574804, 0.24999560475147772, 0.2499945038704393, 0.24999532414233863, 0.2499944859918022, 0.24999233249358596, 0.2499933295895914, 0.24999234485054456]","[0.25, 0.24999940176890773, 0.24999911075686596, 0.24999772673477072, 0.249996621460378, 0.24999634036161716, 0.24999661928752548, 0.2499950315613477, 0.24999463330268204, 0.24999253183079528]","[0.25, 0.24999945936896972, 0.24999820011138493, 0.250000115694359, 0.25000123323321544, 0.2500009923316542, 0.250001284137128, 0.25000307830801266, 0.2500029784960148, 0.25000464372480086]",replicator,Prisoner's Dilemma,0.99,10,"[0.25, 0.25, 0.25, 0.25]"
"[0.4, 0.399994336126887, 0.39999262058236607, 0.3999894199941044, 0.3999831217375453, 0.39998078701766654, 0.3999763131430721, 0.39997882433811077, 0.3999741631842521, 0.39997076129001086]","[0.4, 0.399992221022477, 0.3999859828623306, 0.3999816704911445, 0.39997412910337526, 0.39996963930138524, 0.39996422407944693, 0.3999566848978847, 0.3999529028274905, 0.3999443775372915]","[0.1, 0.10000053496810175, 0.10000209389286988, 0.10000301837268073, 0.10000306851514705, 0.10000443608114394, 0.1000062509922506, 0.10000743535288997, 0.10000908149164275, 0.10000890026180335]","[0.1, 0.10000282574455727, 0.1000032553028362, 0.10000420916583719, 0.10000761920754069, 0.10000795793701171, 0.10000861558936637, 0.10000868843707542, 0.1000091534312619, 0.10001231703622147]",replicator,Prisoner's Dilemma,0.99,10,"[0.4, 0.4, 0.1, 0.1]"
"[0.1, 0.10000075983418388, 0.10000129298919239, 0.10000279329813509, 0.1000034566526249, 0.10000446155853485, 0.10000557013642225, 0.10000638084763523, 0.10000740931744301, 0.10001093861531961]","[0.1, 0.10000142955757581, 0.10000311609920841, 0.10000289578162685, 0.1000038771926099, 0.10000381854831843, 0.1000038595971767, 0.10000438613079426, 0.1000041751612805, 0.10000325380696741]","[0.4, 0.399995626601591, 0.3999908794085386, 0.3999888529119912, 0.3999838792169807, 0.3999826754222557, 0.39998036189722835, 0.3999783990189168, 0.399975100765556, 0.39997042187047827]","[0.4, 0.3999956158313703, 0.3999914844476876, 0.39998839114098694, 0.3999867861470877, 0.39998420515896593, 0.39998192057153253, 0.39997853498183134, 0.39997856363607337, 0.3999728122484504]",replicator,Prisoner's Dilemma,0.99,10,"[0.1, 0.1, 0.4, 0.4]"
"[0.4, 0.39999779449236406, 0.3999932710432059, 0.39998860698525013, 0.3999830356165521, 0.39997734062678597, 0.39997276863211595, 0.3999704295681405, 0.39996794738888714, 0.39996566412420936]","[0.1, 0.09999995273570537, 0.10000164323748613, 0.1000032493158157, 0.10000241300821264, 0.10000487311175703, 0.10000652915079417, 0.10000655163910983, 0.10000649137593716, 0.10000652443140219]","[0.4, 0.3999975639938237, 0.3999930145088482, 0.39998845469020433, 0.3999828744868615, 0.39997736207146783, 0.3999735528586166, 0.39997120029287536, 0.3999687386520632, 0.39996650059222855]","[0.1, 0.10000120764274771, 0.10000178539384046, 0.10000248536307273, 0.10000610970652818, 0.10000645165391492, 0.10000689114445861, 0.10000804172302477, 0.10000933813170118, 0.1000104356014589]",replicator,Prisoner's Dilemma,0.99,10,"[0.4, 0.1, 0.4, 0.1]"
"[0.1, 0.10000037845403771, 0.10000348823033649, 0.10000418705534914, 0.1000045899049605, 0.10000784432175937, 0.1000107802852938, 0.10001462138531762, 0.10001781823650738, 0.1000210350429971]","[0.4, 0.39999359044763205, 0.39998668017096267, 0.3999831244352759, 0.39997710946008064, 0.3999712394367675, 0.39996168483726924, 0.3999522324706341, 0.399943900809559, 0.3999355296325525]","[0.1, 0.10000148142330723, 0.10000126403355362, 0.10000178525899107, 0.1000033279000918, 0.10000329018502817, 0.10000400334330509, 0.10000370290307117, 0.10000355687166915, 0.10000340800868088]","[0.4, 0.3999989700429883, 0.3999943109303994, 0.3999929867253848, 0.39999122020010697, 0.39998422449842475, 0.39997918451150205, 0.3999744769975114, 0.39997060846916205, 0.3999667116038517]",replicator,Prisoner's Dilemma,0.99,10,"[0.1, 0.4, 0.1, 0.4]"
