agent1,agent2,agent3,agent4,dynamics,game,gamma,generations_until_stability,initial_distribution
"[0.25, 0.2499996047513354, 0.24999914739167073, 0.24999787539775975, 0.24999912427366097, 0.2500004557473813, 0.25000004297790823, 0.2499990203167716, 0.2499991680655284, 0.24999952972467074]","[0.25, 0.24999824059846495, 0.24999656989298694, 0.24999625138489434, 0.24999536340650746, 0.24999390655238277, 0.24999280834053528, 0.24999168354740617, 0.2499907557757188, 0.24998939074745924]","[0.25, 0.24999917624240428, 0.2499985900535763, 0.2499982735176943, 0.2499961175297047, 0.24999642904349872, 0.24999599499861744, 0.24999853647552597, 0.2499987612241158, 0.24999999604876902]","[0.25, 0.2500029784077954, 0.2500056927085153, 0.2500075998003194, 0.2500093949629551, 0.2500092088400892, 0.2500111539701536, 0.25001075992139726, 0.2500113152486075, 0.2500110838257517]",replicator,Prisoner's Dilemma,0.95,10,"[0.25, 0.25, 0.25, 0.25]"
"[0.4, 0.3999955347065139, 0.39999103514805096, 0.39998433801068056, 0.3999806764695839, 0.39997432086927054, 0.3999694933068253, 0.3999639208935755, 0.3999601657875778, 0.399956884929632]","[0.4, 0.3999947613032934, 0.3999895423472746, 0.3999817952171956, 0.3999739798848674, 0.39996540133077696, 0.3999592774512256, 0.39995471492825857, 0.39994555841556484, 0.39994107587919486]","[0.1, 0.10000185268280955, 0.10000250416509733, 0.1000026217777523, 0.10000249559288002, 0.1000023376625634, 0.10000460830558285, 0.10000503891445972, 0.10000467024168437, 0.10000564067172106]","[0.1, 0.10000057331473866, 0.10000235151298123, 0.10000584514044683, 0.10000884084022987, 0.10001273286554359, 0.10001320040554568, 0.10001530405060974, 0.10001890150382446, 0.1000198723853957]",replicator,Prisoner's Dilemma,0.95,10,"[0.4, 0.4, 0.1, 0.1]"
"[0.1, 0.10000110635481528, 0.10000155764269314, 0.10000238382862921, 0.10000489222569237, 0.10000610066439461, 0.10000789823907862, 0.10000920923823674, 0.10000943743660304, 0.1000117582083942]","[0.1, 0.09999991416693357, 0.10000149465859111, 0.10000310282099661, 0.10000367757065495, 0.10000362200789777, 0.10000343280431498, 0.10000434100370026, 0.10000694248981656, 0.10000657420826614]","[0.4, 0.3999981774883796, 0.3999946611066496, 0.39998971308726416, 0.39998428197376923, 0.39998185083219145, 0.39997849031858523, 0.3999712194278443, 0.399964863375391, 0.39996093973389035]","[0.4, 0.39999774042462505, 0.3999931297448256, 0.3999883406667649, 0.3999814398447137, 0.399979259907495, 0.39997618765970294, 0.3999745827816763, 0.39996962140459663, 0.39996573649862904]",replicator,Prisoner's Dilemma,0.95,10,"[0.1, 0.1, 0.4, 0.4]"
"[0.4, 0.39999387355403404, 0.3999906974400927, 0.3999879405994185, 0.3999821572497765, 0.39997603739764154, 0.39996930301079847, 0.39996467372605565, 0.39995960336479086, 0.39995517145472564]","[0.1, 0.09999958934354199, 0.10000144922920405, 0.10000133934648543, 0.10000040228062772, 0.0999994574295696, 0.10000051098451199, 0.10000224022507652, 0.10000422195388943, 0.10000585851499529]","[0.4, 0.3999939907621929, 0.39998743324270775, 0.3999861138162605, 0.3999814865179567, 0.3999766442253951, 0.39997072389256044, 0.39996594508122474, 0.3999609976103647, 0.399955965426337]","[0.1, 0.1000034445774013, 0.10000401814900507, 0.1000051471686678, 0.10000868714991323, 0.10001237297779245, 0.10001448354545166, 0.10001510660424032, 0.10001562967412951, 0.10001635955428555]",replicator,Prisoner's Dilemma,0.95,10,"[0.4, 0.1, 0.4, 0.1]"
"[0.1, 0.10000334394232183, 0.10000652414202449, 0.10000965143939607, 0.10001049796122953, 0.10001331066814108, 0.10001604197956708, 0.10001886600789434, 0.10001959376944905, 0.10002232059915685]","[0.4, 0.39999140538499073, 0.3999820097234863, 0.39997304386294646, 0.3999673518250471, 0.39996206429583164, 0.3999539602668273, 0.399946201462297, 0.3999408680696482, 0.39993287518385445]","[0.1, 0.0999999400456286, 0.10000078226031107, 0.10000168412876714, 0.10000339887756035, 0.1000034668064763, 0.10000421806049359, 0.10000388837863035, 0.10000463191122026, 0.10000405631142138]","[0.4, 0.3999954586632077, 0.3999887653683904, 0.39998161601397375, 0.3999770640044874, 0.3999708309696397, 0.3999650074884223, 0.3999627917502923, 0.3999622413997152, 0.3999616326352016]",replicator,Prisoner's Dilemma,0.95,10,"[0.1, 0.4, 0.1, 0.4]"
"[0.25, 0.2500007451368816, 0.25000069514250456, 0.2500000351295513, 0.2500003386518445, 0.25000271626874365, 0.2500023929770187, 0.25000492299881305, 0.25000386077855263, 0.2500060556028]","[0.25, 0.24999909539491483, 0.249997943049568, 0.24999780138789368, 0.24999696857977946, 0.24999692004440444, 0.24999772335526857, 0.24999573857973592, 0.24999568151017296, 0.2499957376222869]","[0.25, 0.2500000580866911, 0.25000109295168277, 0.24999982332158566, 0.25000008574022564, 0.24999893164814307, 0.24999861271215873, 0.2499989306677548, 0.24999776263358264, 0.24999662570079037]","[0.25, 0.25000010138151246, 0.25000026886057375, 0.25000234016130574, 0.25000260703816624, 0.25000143203988523, 0.25000127094376123, 0.25000040777804255, 0.250002695090821, 0.2500015811183432]",replicator,Prisoner's Dilemma,0.99,10,"[0.25, 0.25, 0.25, 0.25]"
"[0.4, 0.39999995690262, 0.3999947934827993, 0.39999061695223065, 0.39998259209672116, 0.39997560245533553, 0.3999674999013474, 0.39995994305844407, 0.3999551003701281, 0.3999544876962758]","[0.4, 0.3999931736133328, 0.3999837355961299, 0.3999783410013147, 0.39996919460830643, 0.3999571726172908, 0.39995018707196617, 0.39994150529061184, 0.399934449290073, 0.3999292904444875]","[0.1, 0.10000140213795314, 0.1000020637891971, 0.10000385194888657, 0.10000476224169419, 0.10000703216050062, 0.10000781463969549, 0.10000876029384373, 0.10000876944315173, 0.10000943615550381]","[0.1, 0.10000031523305868, 0.10000330400017632, 0.10000390874714664, 0.10000729160463569, 0.10000977519063536, 0.1000127653941215, 0.10001588029134509, 0.10001884666529737, 0.10001962326618571]",replicator,Prisoner's Dilemma,0.99,10,"[0.4, 0.4, 0.1, 0.1]"
"[0.1, 0.10000100759327103, 0.10000189139545049, 0.10000218611908852, 0.10000283751902148, 0.10000246873328884, 0.10000359346739783, 0.10000413908929388, 0.10000751920028714, 0.1000088860597661]","[0.1, 0.09999988738242903, 0.099999509367438, 0.10000088036119008, 0.10000251434848041, 0.10000684113824548, 0.10000682838121527, 0.10000842518605908, 0.10000914936400333, 0.10000907906454524]","[0.4, 0.3999991666334745, 0.39999535904522576, 0.39999073198317936, 0.3999861560085329, 0.3999765280476607, 0.3999741878930608, 0.3999704743473467, 0.39996227389537226, 0.39995964662906935]","[0.4, 0.39999725346372533, 0.3999990379362233, 0.399997002182682, 0.3999924368631783, 0.3999862336517424, 0.39998412621546037, 0.3999792710010888, 0.39997105613203715, 0.39996849797654316]",replicator,Prisoner's Dilemma,0.99,10,"[0.1, 0.1, 0.4, 0.4]"
"[0.4, 0.3999955051174358, 0.39999076840289033, 0.39998825027597706, 0.39998294642911425, 0.39998028563203214, 0.39997739265502813, 0.39997486091757284, 0.3999689781806087, 0.3999665656473845]","[0.1, 0.1000016639769114, 0.10000335464474551, 0.10000340820562495, 0.10000255113244727, 0.1000024471823519, 0.10000228452932723, 0.10000362952338482, 0.10000278685431305, 0.10000273896549548]","[0.4, 0.39999553480501937, 0.39999122130070436, 0.39998947979376337, 0.3999838061312495, 0.3999822138910491, 0.3999804717907144, 0.39997515949242907, 0.3999702731952362, 0.39996780233344886]","[0.1, 0.10000057604247482, 0.10000114798612736, 0.10000215937120324, 0.10000576094654136, 0.10000692826502748, 0.1000082498299758, 0.10000886602702538, 0.10001240140577344, 0.10001367039205152]",replicator,Prisoner's Dilemma,0.99,10,"[0.4, 0.1, 0.4, 0.1]"
"[0.1, 0.10000100233962494, 0.10000140140591933, 0.10000439271293277, 0.10000743904640876, 0.10000819621007993, 0.10000874023778954, 0.10001268414667194, 0.10001651315793435, 0.10001738275657931]","[0.4, 0.39999572547070167, 0.39999110210606303, 0.39998138027519303, 0.3999746645792487, 0.3999695727891937, 0.3999633462668817, 0.3999549666856964, 0.3999467007505353, 0.399942454957122]","[0.1, 0.10000086150312276, 0.10000221945872967, 0.10000292222093836, 0.10000265525789634, 0.10000332787483114, 0.1000048304552831, 0.1000046838336648, 0.10000467580655643, 0.10000565874521787]","[0.4, 0.39999681915830765, 0.39999441456666485, 0.39998936063755036, 0.3999849597854823, 0.3999843330959284, 0.3999823741143538, 0.3999755669647576, 0.39996855226347516, 0.3999653894802883]",replicator,Prisoner's Dilemma,0.99,10,"[0.1, 0.4, 0.1, 0.4]"
