agent1,agent2,agent3,agent4,dynamics,game,gamma,generations_until_stability,initial_distribution
"[0.25, 0.24999991380483186, 0.24999991259650103, 0.25000019875109414, 0.2500023562143065, 0.2500070862546294, 0.25000874851642035, 0.25001007028517797, 0.25001259601465414, 0.25001524434758404]","[0.25, 0.2499998880066432, 0.25000099409878784, 0.2499999687769702, 0.24999825627404415, 0.2499958091967069, 0.24999468114627058, 0.2499938181850315, 0.24999276238857718, 0.24999091608960072]","[0.25, 0.24999887248295596, 0.24999844155942821, 0.2499986380985152, 0.24999848334665006, 0.24999731383852206, 0.24999534206594146, 0.24999358343047878, 0.24999276071987622, 0.2499925867564457]","[0.25, 0.250001325705569, 0.25000065174315744, 0.25000119436730733, 0.25000090416027176, 0.24999979077013018, 0.2500012284173647, 0.250002528349076, 0.2500018812690718, 0.2500012533857414]",replicator,Prisoner's Dilemma,0.95,10,"[0.25, 0.25, 0.25, 0.25]"
"[0.4, 0.39999368304218563, 0.39998545696374477, 0.3999815858230273, 0.3999759946438089, 0.399970024619257, 0.3999684726045256, 0.39996848923751094, 0.3999625397559472, 0.3999596348629537]","[0.4, 0.3999856391731478, 0.3999783260764095, 0.399972645806297, 0.39996809846562686, 0.39995756476969996, 0.3999516148470355, 0.39994624821453856, 0.39993836344666867, 0.3999310012776799]","[0.1, 0.0999995352170812, 0.10000037477685626, 0.1000021506025278, 0.10000368522287645, 0.10000317212378969, 0.10000442569573847, 0.10000512180812056, 0.10000522310240542, 0.10000469403061348]","[0.1, 0.10000563422908547, 0.10000867972890289, 0.10000929192786466, 0.10001029220552687, 0.10001493199293064, 0.10001555422489143, 0.10001619590496923, 0.10001955410413627, 0.10002265087089092]",replicator,Prisoner's Dilemma,0.95,10,"[0.4, 0.4, 0.1, 0.1]"
"[0.1, 0.10000084580979471, 0.10000138486321526, 0.10000274246056207, 0.10000369494239157, 0.10000768783097183, 0.10000891278088915, 0.1000100022001409, 0.10001125199729932, 0.10001368199991988]","[0.1, 0.1000016170836986, 0.10000323280981646, 0.10000449400024085, 0.1000052993660809, 0.10000552320850274, 0.10000554803452187, 0.10000540909675028, 0.10000546317094364, 0.10000725874601389]","[0.4, 0.3999950115951131, 0.399990434039615, 0.3999833328503028, 0.3999798080990447, 0.3999703165816617, 0.3999675191025998, 0.3999665315238026, 0.39996383057397245, 0.39995513247607273]","[0.4, 0.39999513683091376, 0.39999109549722667, 0.39998772201866667, 0.3999842158829945, 0.39997684188407856, 0.3999746409765803, 0.399971827245576, 0.3999693136247391, 0.3999611123136115]",replicator,Prisoner's Dilemma,0.95,10,"[0.1, 0.1, 0.4, 0.4]"
"[0.4, 0.3999944498300453, 0.3999909756542799, 0.399986713898526, 0.3999819840658382, 0.39997755491297815, 0.39997270667301127, 0.3999665575825084, 0.3999631514445537, 0.39996114618268613]","[0.1, 0.0999996339608294, 0.09999881770058494, 0.10000054963676389, 0.10000215620667642, 0.1000037788989693, 0.10000545882687377, 0.1000072488975974, 0.10000734250532882, 0.10000712359006904]","[0.4, 0.39999439079523236, 0.3999875594118572, 0.3999829900152956, 0.3999781086209572, 0.3999743653195111, 0.3999706400044554, 0.39996436887550174, 0.399962031061423, 0.3999596189842919]","[0.1, 0.10000315588285122, 0.100006548678939, 0.10000702460109419, 0.10000782099388238, 0.10000824158413903, 0.10000870527438825, 0.10001002069072493, 0.10001136333558158, 0.10001268682332518]",replicator,Prisoner's Dilemma,0.95,10,"[0.4, 0.1, 0.4, 0.1]"
"[0.1, 0.10000392874024433, 0.10000453814692982, 0.10000775345932429, 0.10000891318140145, 0.1000093162323707, 0.10001041516789007, 0.10001497631658986, 0.1000159353550637, 0.10001607890397822]","[0.4, 0.3999915808447788, 0.39998376148975373, 0.39997488027186845, 0.3999697319567119, 0.399960345474409, 0.39995428345792655, 0.3999435667846434, 0.39993754029084505, 0.39993041229687426]","[0.1, 0.09999936468483095, 0.10000125524000936, 0.10000215623009397, 0.10000330132870738, 0.10000648419482105, 0.10000809773584277, 0.1000086073724894, 0.10001022885081984, 0.10001318065799604]","[0.4, 0.39999524545492016, 0.39999306520070965, 0.3999854823295778, 0.39998141229143513, 0.39997645661001335, 0.3999716704310337, 0.3999621079302661, 0.3999578147465831, 0.3999525642822905]",replicator,Prisoner's Dilemma,0.95,10,"[0.1, 0.4, 0.1, 0.4]"
"[0.25, 0.24999935714227509, 0.24999964411328093, 0.2500019023010263, 0.25000411511993037, 0.2500028954878773, 0.25000308522111975, 0.2500034403089705, 0.2500059862171717, 0.25000547447743043]","[0.25, 0.2500004672391276, 0.2499996057712692, 0.24999959623227297, 0.24999960390826972, 0.24999925750802365, 0.2499982778475605, 0.2499973880419633, 0.2499973019641222, 0.2499956312724528]","[0.25, 0.2500005586955714, 0.25000082175288824, 0.24999969249327766, 0.24999860317996012, 0.24999825513602603, 0.24999837994974672, 0.2499986896460682, 0.24999746361493094, 0.24999687522380626]","[0.25, 0.2499996169230259, 0.2499999283603243, 0.24999880896459503, 0.24999767780656593, 0.24999959184743797, 0.250000256964088, 0.250000481994249, 0.24999924823500735, 0.25000201906095754]",replicator,Prisoner's Dilemma,0.99,10,"[0.25, 0.25, 0.25, 0.25]"
"[0.4, 0.399992213859068, 0.39998556689607284, 0.39998080765678634, 0.39997546084738345, 0.399968047041363, 0.3999664439502688, 0.3999594468967523, 0.3999566531413895, 0.3999533805139375]","[0.4, 0.399991135938238, 0.39998339468655364, 0.39997377059807165, 0.3999639474950596, 0.3999586972443045, 0.3999547709197019, 0.39994884429737426, 0.39994455369968246, 0.39994020428007687]","[0.1, 0.10000092321240231, 0.10000094496935225, 0.10000162102234088, 0.10000254583772407, 0.10000244522947271, 0.10000341269626885, 0.10000332294314095, 0.10000420891832118, 0.10000512633633181]","[0.1, 0.10000323933827121, 0.1000068148262452, 0.10000973495339434, 0.10001260313547872, 0.10001587039911436, 0.10001628550915052, 0.10001960703332759, 0.10002049255745618, 0.10002148113178069]",replicator,Prisoner's Dilemma,0.99,10,"[0.4, 0.4, 0.1, 0.1]"
"[0.1, 0.10000167144912071, 0.10000270706979635, 0.10000382948562353, 0.10000415306200269, 0.1000052778727389, 0.10000583123127692, 0.10000691901820903, 0.10000764548084919, 0.100009018668279]","[0.1, 0.10000123291071775, 0.10000114729380015, 0.10000115004861618, 0.10000260229612266, 0.10000250487723919, 0.10000415680147616, 0.10000407310551113, 0.10000566651977576, 0.10000703425972084]","[0.4, 0.3999937995805071, 0.399992265423633, 0.3999899855817957, 0.39998464145578244, 0.39998307682189543, 0.3999787538826067, 0.3999771866593739, 0.3999724497993535, 0.39996693122509613]","[0.4, 0.3999945829801392, 0.39999231724146295, 0.39999009660912593, 0.3999883377333127, 0.399985793110768, 0.3999812955439326, 0.3999788468408495, 0.39997430516425253, 0.3999688614887499]",replicator,Prisoner's Dilemma,0.99,10,"[0.1, 0.1, 0.4, 0.4]"
"[0.4, 0.39999542238771985, 0.3999907615567368, 0.39998803502031477, 0.3999833013583049, 0.3999808858400413, 0.39997616529072383, 0.3999736458091773, 0.3999715666775815, 0.3999717492193033]","[0.1, 0.10000169756723452, 0.10000334642367, 0.1000032347584744, 0.10000483351685721, 0.10000634676863887, 0.10000793623593979, 0.10000812444491372, 0.10000959908714396, 0.10000940558820307]","[0.4, 0.39999541792117405, 0.3999906170687129, 0.39998842791044714, 0.3999836233908372, 0.39997900642662343, 0.39997470265920765, 0.39997213420509586, 0.3999667130149898, 0.3999636456846556]","[0.1, 0.10000059235554204, 0.10000130897928619, 0.10000264961054713, 0.10000343554025698, 0.10000368056312127, 0.10000434741328867, 0.10000543132843122, 0.10000583203685688, 0.10000674682830142]",replicator,Prisoner's Dilemma,0.99,10,"[0.4, 0.1, 0.4, 0.1]"
"[0.1, 0.10000083952806256, 0.10000395842152679, 0.10000464621055137, 0.1000085200250706, 0.10000933868347739, 0.10000997625218086, 0.10001341505535935, 0.1000146083060145, 0.1000152694390161]","[0.4, 0.3999945344204453, 0.39998599370644633, 0.3999809550501802, 0.3999713797037154, 0.3999659161332654, 0.3999605658151895, 0.3999529855865449, 0.3999484454556006, 0.39994312941788807]","[0.1, 0.1000006881231085, 0.1000015863853707, 0.10000230267936276, 0.1000029908978956, 0.10000379084692826, 0.10000553933357863, 0.10000559579574128, 0.1000063957013749, 0.10000811840894121]","[0.4, 0.3999993549748705, 0.3999918273242635, 0.3999912499910477, 0.39998257863421843, 0.39998156858452977, 0.3999773758335923, 0.39997097749478716, 0.39996754660246825, 0.3999633291323217]",replicator,Prisoner's Dilemma,0.99,10,"[0.1, 0.4, 0.1, 0.4]"
