agent1,agent2,agent3,agent4,dynamics,game,gamma,generations_until_stability,initial_distribution
"[0.25, 0.6888888888888889, 0.9533333333333334, 0.9988888888888889, 1.0, 1.0, 1.0, 1.0]","[0.25, 0.0011111111111111111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.25, 0.31, 0.04666666666666667, 0.0011111111111111111, 0.0, 0.0, 0.0, 0.0]",imitator,Prisoner's Dilemma,0.95,8,"[0.25, 0.25, 0.25, 0.25]"
"[0.25, 0.20444444444444446, 0.008888888888888889, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.25, 0.7955555555555556, 0.9911111111111112, 1.0, 1.0, 1.0, 1.0, 1.0]",imitator,Battle of the Sexes,0.95,8,"[0.25, 0.25, 0.25, 0.25]"
"[0.25, 0.035555555555555556, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.25, 0.07777777777777778, 0.07333333333333333, 0.07333333333333333, 0.07333333333333333, 0.07333333333333333, 0.07333333333333333, 0.07333333333333333]","[0.25, 0.8855555555555555, 0.9266666666666666, 0.9266666666666666, 0.9266666666666666, 0.9266666666666666, 0.9266666666666666, 0.9266666666666666]","[0.25, 0.0011111111111111111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",imitator,Stag Hunt,0.95,8,"[0.25, 0.25, 0.25, 0.25]"
"[0.4, 0.8755555555555555, 0.9788888888888889, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1, 0.12444444444444444, 0.021111111111111112, 0.0, 0.0, 0.0, 0.0, 0.0]",imitator,Prisoner's Dilemma,0.95,8,"[0.4, 0.4, 0.1, 0.1]"
"[0.4, 0.5144444444444445, 0.11666666666666667, 0.011111111111111112, 0.0, 0.0, 0.0, 0.0]","[0.4, 0.0077777777777777776, 0.021111111111111112, 0.0011111111111111111, 0.0033333333333333335, 0.0, 0.0, 0.0]","[0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1, 0.4777777777777778, 0.8622222222222222, 0.9877777777777778, 0.9966666666666667, 1.0, 1.0, 1.0]",imitator,Battle of the Sexes,0.95,8,"[0.4, 0.4, 0.1, 0.1]"
"[0.4, 0.2088888888888889, 0.03222222222222222, 0.006666666666666667, 0.0, 0.0, 0.0, 0.0]","[0.4, 0.35333333333333333, 0.38666666666666666, 0.39444444444444443, 0.39666666666666667, 0.39666666666666667, 0.39666666666666667, 0.39666666666666667]","[0.1, 0.43333333333333335, 0.5811111111111111, 0.5988888888888889, 0.6033333333333334, 0.6033333333333334, 0.6033333333333334, 0.6033333333333334]","[0.1, 0.0044444444444444444, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",imitator,Stag Hunt,0.95,8,"[0.4, 0.4, 0.1, 0.1]"
"[0.1, 0.3211111111111111, 0.6344444444444445, 0.8877777777777778, 0.9833333333333333, 0.9955555555555555, 1.0, 1.0]","[0.1, 0.0011111111111111111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.4, 0.006666666666666667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.4, 0.6711111111111111, 0.3655555555555556, 0.11222222222222222, 0.016666666666666666, 0.0044444444444444444, 0.0, 0.0]",imitator,Prisoner's Dilemma,0.95,8,"[0.1, 0.1, 0.4, 0.4]"
"[0.1, 0.05444444444444444, 0.0022222222222222222, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.4, 0.9455555555555556, 0.9977777777777778, 1.0, 1.0, 1.0, 1.0, 1.0]",imitator,Battle of the Sexes,0.95,8,"[0.1, 0.1, 0.4, 0.4]"
"[0.1, 0.017777777777777778, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1, 0.024444444444444446, 0.024444444444444446, 0.024444444444444446, 0.024444444444444446, 0.024444444444444446, 0.024444444444444446, 0.024444444444444446]","[0.4, 0.9544444444444444, 0.9755555555555555, 0.9755555555555555, 0.9755555555555555, 0.9755555555555555, 0.9755555555555555, 0.9755555555555555]","[0.4, 0.0033333333333333335, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",imitator,Stag Hunt,0.95,8,"[0.1, 0.1, 0.4, 0.4]"
"[0.4, 0.8844444444444445, 0.9988888888888889, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.4, 0.0011111111111111111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1, 0.11444444444444445, 0.0011111111111111111, 0.0, 0.0, 0.0, 0.0, 0.0]",imitator,Prisoner's Dilemma,0.95,8,"[0.4, 0.1, 0.4, 0.1]"
