agent1,agent2,agent3,agent4,dynamics,game,gamma,generations_until_stability,initial_distribution
"[0.25, 0.6133333333333333, 0.8977777777777778, 0.9844444444444445, 1.0, 1.0, 1.0, 1.0]","[0.25, 0.0011111111111111111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.25, 0.38555555555555554, 0.10222222222222223, 0.015555555555555555, 0.0, 0.0, 0.0, 0.0]",imitator,Prisoner's Dilemma,0.95,8,"[0.25, 0.25, 0.25, 0.25]"
"[0.25, 0.06888888888888889, 0.006666666666666667, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.25, 0.14888888888888888, 0.15666666666666668, 0.15777777777777777, 0.15777777777777777, 0.15777777777777777, 0.15777777777777777, 0.15777777777777777]","[0.25, 0.7788888888888889, 0.8366666666666667, 0.8422222222222222, 0.8422222222222222, 0.8422222222222222, 0.8422222222222222, 0.8422222222222222]","[0.25, 0.0033333333333333335, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",imitator,Stag Hunt,0.95,8,"[0.25, 0.25, 0.25, 0.25]"
"[0.25, 0.21888888888888888, 0.01888888888888889, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.25, 0.0033333333333333335, 0.0022222222222222222, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.25, 0.0011111111111111111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.25, 0.7766666666666666, 0.9788888888888889, 1.0, 1.0, 1.0, 1.0, 1.0]",imitator,Battle of the Sexes,0.95,8,"[0.25, 0.25, 0.25, 0.25]"
"[0.4, 0.85, 0.9788888888888889, 0.9977777777777778, 1.0, 1.0, 1.0, 1.0]","[0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1, 0.0011111111111111111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1, 0.14888888888888888, 0.021111111111111112, 0.0022222222222222222, 0.0, 0.0, 0.0, 0.0]",imitator,Prisoner's Dilemma,0.95,8,"[0.4, 0.4, 0.1, 0.1]"
"[0.4, 0.17333333333333334, 0.012222222222222223, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.4, 0.3611111111111111, 0.3977777777777778, 0.4, 0.4, 0.4, 0.4, 0.4]","[0.1, 0.4622222222222222, 0.59, 0.6, 0.6, 0.6, 0.6, 0.6]","[0.1, 0.0033333333333333335, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",imitator,Stag Hunt,0.95,8,"[0.4, 0.4, 0.1, 0.1]"
"[0.4, 0.5233333333333333, 0.16111111111111112, 0.024444444444444446, 0.0, 0.0, 0.0, 0.0]","[0.4, 0.0033333333333333335, 0.0044444444444444444, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1, 0.47333333333333333, 0.8344444444444444, 0.9755555555555555, 1.0, 1.0, 1.0, 1.0]",imitator,Battle of the Sexes,0.95,8,"[0.4, 0.4, 0.1, 0.1]"
"[0.1, 0.2911111111111111, 0.7177777777777777, 0.91, 0.9855555555555555, 1.0, 1.0, 1.0]","[0.1, 0.0022222222222222222, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.4, 0.0011111111111111111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.4, 0.7055555555555556, 0.2822222222222222, 0.09, 0.014444444444444444, 0.0, 0.0, 0.0]",imitator,Prisoner's Dilemma,0.95,8,"[0.1, 0.1, 0.4, 0.4]"
"[0.1, 0.017777777777777778, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1, 0.052222222222222225, 0.05444444444444444, 0.05444444444444444, 0.05444444444444444, 0.05444444444444444, 0.05444444444444444, 0.05444444444444444]","[0.4, 0.93, 0.9455555555555556, 0.9455555555555556, 0.9455555555555556, 0.9455555555555556, 0.9455555555555556, 0.9455555555555556]","[0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",imitator,Stag Hunt,0.95,8,"[0.1, 0.1, 0.4, 0.4]"
"[0.1, 0.027777777777777776, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.4, 0.9722222222222222, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]",imitator,Battle of the Sexes,0.95,8,"[0.1, 0.1, 0.4, 0.4]"
"[0.4, 0.84, 0.9977777777777778, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.1, 0.0011111111111111111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.4, 0.0011111111111111111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1, 0.15777777777777777, 0.0022222222222222222, 0.0, 0.0, 0.0, 0.0, 0.0]",imitator,Prisoner's Dilemma,0.95,8,"[0.4, 0.1, 0.4, 0.1]"
"[0.4, 0.03222222222222222, 0.0022222222222222222, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1, 0.025555555555555557, 0.025555555555555557, 0.025555555555555557, 0.025555555555555557, 0.025555555555555557, 0.025555555555555557, 0.025555555555555557]","[0.4, 0.9422222222222222, 0.9722222222222222, 0.9744444444444444, 0.9744444444444444, 0.9744444444444444, 0.9744444444444444, 0.9744444444444444]","[0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",imitator,Stag Hunt,0.95,8,"[0.4, 0.1, 0.4, 0.1]"
