agent1,agent2,agent3,agent4,dynamics,game,gamma,generations_until_stability,initial_distribution,total_average_payoff
"[0.25, 0.2507386843042947, 0.24886242902183528, 0.24523660580569276, 0.23916698429790909, 0.23206356609970272, 0.22184884496814639, 0.21042893507335791, 0.1978925549860509, 0.1837871059863987, 0.16857906715898024, 0.15370533684514023, 0.13836464301383541, 0.12298998886978084, 0.1080060005348637, 0.09383191982843071, 0.08054691986073934, 0.06819364902873408, 0.057393074844610294, 0.047912566990810625, 0.03974497926719092, 0.03281470549827801, 0.026919271069756584, 0.022039870012335934, 0.017946206080722442, 0.014576758814413567, 0.0117972065168564, 0.009521878439419389, 0.007679061310900089, 0.00618569065339877, 0.004975226899635353, 0.003996000250463748, 0.003207637157078403, 0.0025736469922413158, 0.0020630938456788987, 0.0016530597221874066, 0.0013246702209493658, 0.001061110333449439, 0.0008496705378941434, 0.0006803124956389287, 0.0005446810290958745, 0.0004360689461162344, 0.00034910160358937416, 0.0002794702146184476, 0.00022372194046151413, 0.00017909106880195785, 0.00014336126624244774, 0.00011475846984214437, 9.186141063562012e-05, 7.353239879931084e-05, 5.8860092292566624e-05, 4.711522597842651e-05, 3.771375972379278e-05, 3.0188180744170895e-05, 2.416422624039564e-05, 1.934229080958453e-05, 1.548252705459143e-05, 1.2392974616076784e-05, 9.919945509294915e-06, 7.94039889298743e-06, 6.355870165821018e-06, 5.087535344854695e-06, 4.072298780827398e-06, 3.2596550175249945e-06, 2.6091766593250193e-06, 2.088502890137755e-06, 1.671733125777067e-06, 1.3381333115928834e-06, 1.0711006958824047e-06, 8.573586654009376e-07, 6.862691173541883e-07, 5.493215900619693e-07, 4.3970172734491803e-07, 3.519570076358649e-07, 2.8172216043936685e-07, 2.2550301614679317e-07, 1.8050267947919032e-07, 1.444824674126248e-07, 1.1565036146651223e-07, 9.257176339568687e-08, 7.409872797206471e-08, 5.931184614108953e-08, 4.7475916706974634e-08, 3.800183659344447e-08, 3.0418383643193365e-08, 2.4348243761817054e-08, 1.9489428755612067e-08, 1.5600213422496946e-08, 1.2487099072510498e-08, 9.995251030288019e-09, 8.000648105275326e-09, 6.404070420501889e-09, 5.126114197500315e-09, 4.103172454166286e-09, 3.284358931690611e-09, 2.628952995654403e-09, 2.104332416300892e-09, 1.6844023066589805e-09, 1.3482712419547244e-09, 1.0792167491250523e-09]","[0.25, 0.2478625781096044, 0.24931469392416766, 0.2465835168713235, 0.2453728204431332, 0.24321958406922525, 0.24343152479516778, 0.24577759152406792, 0.24825239905191246, 0.24725861458408852, 0.25037922101845067, 0.24944350068597276, 0.24770091449830642, 0.24871587167625203, 0.24807751523722854, 0.24954250634305486, 0.25162865500365345, 0.2533550971990763, 0.2518472279344895, 0.25303025472011714, 0.25558642349685434, 0.2568051029381527, 0.2606775576196294, 0.2597884980614823, 0.2603601642902634, 0.2604333677099514, 0.26062989201247055, 0.2615914182126197, 0.2623920318016614, 0.26206706102524846, 0.2623012897148992, 0.2626887904552829, 0.2629559462733772, 0.2631281488627374, 0.26355324461772545, 0.2634404697874963, 0.2633500328150115, 0.2636213534675743, 0.263815692391676, 0.26355116817089336, 0.2637162878893112, 0.26387320947377335, 0.2640223387960373, 0.2641652261421307, 0.26385903681557266, 0.2639910555169954, 0.26367768868954294, 0.2633604196187493, 0.2630413113817022, 0.26316334083833476, 0.2632856347678915, 0.26340708832535953, 0.26352772970841337, 0.26364772709260287, 0.26376721540007136, 0.26388630268607344, 0.2635614138320769, 0.2632349538018883, 0.26335130085417346, 0.26346923055256943, 0.2635870574448699, 0.26370480364929055, 0.2638224918852948, 0.2639401403654697, 0.26405776367334977, 0.2637315233003683, 0.2634039557535326, 0.2635197579480979, 0.26319384586258643, 0.2628652525824873, 0.2625368958463084, 0.26265219397946454, 0.26276906971693564, 0.2628859771135684, 0.2630029116744615, 0.26311987462444575, 0.2632368669627701, 0.26290972593621886, 0.2625812879274941, 0.26225310588071954, 0.26236828094685316, 0.2620418211597886, 0.26215675906316377, 0.26227328080814233, 0.26239001689319097, 0.26250678620017354, 0.2626235885418275, 0.262740423997591, 0.26241366797758164, 0.2625288888150588, 0.2626456903741517, 0.26231900962345905, 0.2624342032416096, 0.26255097731437477, 0.262224372139758, 0.2623395387475323, 0.2624562855002517, 0.2625730717407546, 0.2626898914419809, 0.2628067445783374]","[0.25, 0.27188611497052023, 0.29386448749249766, 0.31818312604746507, 0.34334249306087006, 0.3666164756735837, 0.3965084052499254, 0.4213551555720483, 0.4462542244242191, 0.47465069274190946, 0.49864972182238515, 0.5250321920330367, 0.5524175386138859, 0.5756265232557572, 0.5987219845552741, 0.6186586152053414, 0.6361437204822642, 0.6517326115792408, 0.6684590073136367, 0.6808498698407678, 0.6896918790745139, 0.6980223937724561, 0.7022660669779641, 0.7098720264261829, 0.7149355890510946, 0.7195006732436475, 0.7231304030806952, 0.7253010299614518, 0.7270371869479911, 0.7294178900481684, 0.7308499519420872, 0.7318104272476174, 0.7326285100371613, 0.7333290405951272, 0.7336067580369166, 0.7342839743852481, 0.7348264631699784, 0.7349179516947184, 0.7350146748855759, 0.7355123326554831, 0.7355339194243802, 0.7355265101987375, 0.7354970976903369, 0.7354500629688063, 0.7358329938119668, 0.7357624127214876, 0.7361249641968554, 0.7364816070780135, 0.7368322347670218, 0.7367354365159715, 0.7366333400736084, 0.7365280541709573, 0.736420354583673, 0.7363107167012425, 0.7361995208012347, 0.7360870712568219, 0.7364172733537618, 0.7367479863755152, 0.736635043626002, 0.7365198389161696, 0.7364041932418431, 0.7362881929916997, 0.7361719023019837, 0.736055372484508, 0.7359386446069615, 0.736265601724906, 0.7365937429853547, 0.7364784000149728, 0.7368046796901222, 0.7371335672015286, 0.737462159454799, 0.7373470498397826, 0.7372303250019517, 0.7371135383922486, 0.7369967005146838, 0.7368798149544028, 0.7367628845622846, 0.7370900751732534, 0.7374185528714496, 0.7377467666875774, 0.7376316170509083, 0.7379580971931813, 0.7378431755828158, 0.7377266668795912, 0.737609941233712, 0.7374931802827144, 0.7373763846295694, 0.7372595545275911, 0.7375863148330267, 0.7374710974257579, 0.7373542986123797, 0.7376809815608765, 0.7375657897019248, 0.7374490170373126, 0.7377756233390853, 0.7376604576335245, 0.7375437116029832, 0.7374269259405443, 0.7373101067020267, 0.7371932539360431]","[0.25, 0.22951262261558067, 0.20795838956149942, 0.1899967512755187, 0.17211770219808767, 0.15810037415748834, 0.1382112249867604, 0.12243831783052586, 0.10760082153781754, 0.09430358668760333, 0.0823919900001839, 0.07181897043585028, 0.06151690387397235, 0.05266761619820992, 0.04519449967263366, 0.037966958623173036, 0.031680704653342995, 0.02671864219294884, 0.02230068990726348, 0.018207308448304444, 0.014976718161440859, 0.012357797791113297, 0.010137104332649933, 0.008299605499998808, 0.00675804057791954, 0.0054892002319874445, 0.004442498389977808, 0.0035856733865090038, 0.002891719939447335, 0.002329358273184343, 0.0018735314433781648, 0.0015047820466359517, 0.0012079065323830232, 0.0009691635498941223, 0.0007769034996790783, 0.0006224961050682131, 0.0004988337940606576, 0.00039958450425775125, 0.0003199621848537722, 0.00025618667798456496, 0.00020511165721275474, 0.00016421138137296933, 0.00013146191003642096, 0.00010524067444460714, 8.424743199912267e-05, 6.744069271514454e-05, 5.398584735929597e-05, 4.321483339514831e-05, 3.459244064040315e-05, 2.7690246894428053e-05, 2.2165066207510844e-05, 1.7742277704664275e-05, 1.4201948189788016e-05, 1.1368025410505775e-05, 9.099572453522513e-06, 7.28376629506381e-06, 5.8302871066830875e-06, 4.6668479804125575e-06, 3.73557431522986e-06, 2.990132368071381e-06, 2.3934431211711035e-06, 1.915823664892128e-06, 1.5335139406128325e-06, 1.2274950046438477e-06, 9.825430293341732e-07, 7.864718355050062e-07, 6.295279868138341e-07, 5.039036175887826e-07, 4.033465954194456e-07, 3.2285731870651334e-07, 2.584297751663664e-07, 2.068591627126921e-07, 1.6557938520161298e-07, 1.3253717535454546e-07, 1.0608869426871786e-07, 8.491813529676348e-08, 6.797226582201532e-08, 5.440806036658355e-08, 4.355069483978322e-08, 3.4859939625254046e-08, 2.790351062377153e-08, 2.233518407375027e-08, 1.787810374643997e-08, 1.4310429882908134e-08, 1.1454713384705695e-08, 9.168868306074262e-09, 7.339174330847843e-09, 5.8746045017522665e-09, 4.702292618524778e-09, 3.763932268523383e-09, 3.012820536553834e-09, 2.4115939891661036e-09, 1.9303513819423954e-09, 1.5451401026108653e-09, 1.2367978078739985e-09, 9.899902445507797e-10, 7.924327923854051e-10, 6.342988460402543e-10, 5.077212786556399e-10, 4.064028741050269e-10]",replicator,Stag Hunt,0.95,100,"[0.25, 0.25, 0.25, 0.25]",3.9955523755872164
"[0.25, 0.2663672051678884, 0.2853326088606629, 0.3079426088293491, 0.32494798108014167, 0.34840584417037135, 0.37080283361757266, 0.3867673353324798, 0.4056495119024329, 0.42577607967279657, 0.4439498469414663, 0.46293016081942706, 0.47632190862130774, 0.49483813606005, 0.5134520921601915, 0.5287516099189343, 0.5469436832044879, 0.5650721400588099, 0.5804715189746481, 0.597821060813507, 0.6116489898205218, 0.6264727000911327, 0.6376702374519465, 0.6525815623157036, 0.670901069297766, 0.6857442955721524, 0.699839289888315, 0.7098160345308381, 0.7244160574728363, 0.7351001839725763, 0.7484893038694954, 0.7601020223571389, 0.7706781301517661, 0.7793594673128005, 0.7904457728425308, 0.801081075169234, 0.8094821326840502, 0.8181485761102664, 0.8256101926221884, 0.8354039703371767, 0.8435023118632384, 0.8512259772496101, 0.857784758889969, 0.8636873962820361, 0.8704163164646679, 0.8767353246482257, 0.8820620936759146, 0.8879410657938429, 0.8924158593224798, 0.8966097440040436, 0.9003058486543906, 0.9040507416091293, 0.9078192749145464, 0.9121429540130269, 0.9158109449909105, 0.9190340775232307, 0.9216549873313156, 0.9240220146461947, 0.9265317781878161, 0.9289664578962717, 0.9309977495051621, 0.9329438670327823, 0.9350674855507344, 0.9372890899925971, 0.9398761846927568, 0.9421706738666591, 0.9439421694929482, 0.946272409132902, 0.9475905223223413, 0.9490952341609529, 0.9500825036561512, 0.9514268650712505, 0.9532959161249741, 0.9549007583074959, 0.9560616660701314, 0.9574255314953631, 0.9587422905271766, 0.9598389634707213, 0.9610668391401826, 0.9621987695378742, 0.9632719129237506, 0.9644072393620754, 0.9653202795048706, 0.9662029422356824, 0.9669780029857827, 0.9678777242325689, 0.9685633481535433, 0.9692724869155102, 0.9699367787343584, 0.9707665880337492, 0.9715261109376081, 0.9721593250528425, 0.9724928611879602, 0.9728865567303489, 0.9731734062233733, 0.9738715023698284, 0.9743378783707343, 0.974877256742499, 0.9753601034982207, 0.9757864715057832]","[0.25, 0.23141145295549906, 0.21601934617977356, 0.19697859966691156, 0.18048395256894434, 0.16345223461973876, 0.14842825504986895, 0.13813413153996912, 0.1263905070437073, 0.11766340138025065, 0.10763914860750093, 0.09834531716741184, 0.08933668364688033, 0.08112482972128027, 0.07479888935524977, 0.06781530174119367, 0.06105443525399605, 0.055359500165643914, 0.05160659591980194, 0.04636422207936728, 0.04267011130808918, 0.03856447644321204, 0.03518283166340487, 0.03209582345984665, 0.028247497767756535, 0.025779532873868, 0.023201697434422054, 0.02052180707913842, 0.018612371709451236, 0.016997064028416047, 0.014926541413364169, 0.01372870358991515, 0.012289650800403748, 0.011011597459737123, 0.009914700432154049, 0.008727868555329688, 0.00789344533123219, 0.007149622246963552, 0.006723437481687074, 0.005974251972230014, 0.005268408126800333, 0.004640712847571977, 0.004270459600780859, 0.003807133639580478, 0.003555528974057266, 0.0031807289568404292, 0.002821711153765661, 0.0024948571712028345, 0.0022026363286398024, 0.0019468980650563605, 0.0017182008395486953, 0.0015190526544031301, 0.001342509930342135, 0.0011869033549005046, 0.0011680907632200712, 0.0010919691681829725, 0.0010221329288541304, 0.0009554085567962103, 0.0008939100197912534, 0.0008369716059687734, 0.0007833404732874162, 0.0007330857548209546, 0.0006872670192241123, 0.0006441609333333001, 0.0006035709364115393, 0.000565582173985725, 0.0005300880701698829, 0.0004971520888563214, 0.00046644502711598183, 0.00043740545313455297, 0.0004105619510349609, 0.00038538245154155727, 0.0003618296293927996, 0.00033987297654887504, 0.0003193369147444322, 0.0003000023379843052, 0.0002820358928604817, 0.0002650840544244573, 0.00024919045581615125, 0.00023431416866180317, 0.00022047671610593214, 0.0002074731615285256, 0.00019526257786661602, 0.00018383400663286214, 0.000173055786349356, 0.00016299317666433337, 0.0001535933932845687, 0.0001447394685364009, 0.00013634080682837488, 0.00012849948899557395, 0.000121101029574903, 0.0001141969231818419, 0.0001076904208192492, 0.00010156222565579009, 9.58063715383106e-05, 9.035161444969589e-05, 8.524841307560807e-05, 8.041072215430326e-05, 7.585267000027784e-05, 7.159178527148827e-05]","[0.25, 0.24466409061853844, 0.23766220858474835, 0.22882400955570406, 0.221993056848311, 0.2148552585530173, 0.209642040923111, 0.20396935707294428, 0.19870983260050862, 0.19421542427339822, 0.18882684850428877, 0.18370895768398038, 0.17964725342444132, 0.17474726509731583, 0.16916180955152954, 0.16544624175631373, 0.16100250840890326, 0.15703374144910634, 0.1533893073978047, 0.14977224580931844, 0.1462975402897139, 0.14240345754720038, 0.13959529818720265, 0.13696138779158462, 0.13361175532160882, 0.13092348115816932, 0.12740853628579582, 0.12455713508716867, 0.12084837229836647, 0.1185500902271347, 0.11557228146003781, 0.11247934169779167, 0.10979585386558947, 0.1074928979316102, 0.10490714696538346, 0.10167337499623469, 0.0992389272157638, 0.0959296976966083, 0.09319078451326787, 0.09085321733498877, 0.08902583130367289, 0.08684268023721081, 0.08433622181728927, 0.08229419732488781, 0.07997458936617857, 0.07794664556853217, 0.07664497505486985, 0.0743949990415693, 0.07251920178117847, 0.07107167021872803, 0.06906398650076098, 0.0675712277102256, 0.06613643427783285, 0.06445480089803328, 0.06261596335144742, 0.06133876179141657, 0.06059891047777766, 0.05927729053950061, 0.05831075861720999, 0.05692654268395307, 0.055433429939543956, 0.05401141553992936, 0.053067403824960974, 0.0519061222628298, 0.05043226362769643, 0.04907154453477628, 0.04820626671166448, 0.04658937284873884, 0.045739434202643404, 0.04468539747675688, 0.04390611542608323, 0.04309903437035374, 0.04176766928200642, 0.0406690906203968, 0.03995382210145857, 0.03891056685992616, 0.03790695265935228, 0.03671869992873706, 0.03566506146324183, 0.03480605743265805, 0.03401131194620221, 0.03311536090256948, 0.03243983327267175, 0.03177467815793948, 0.031199942529431667, 0.0304758128384927, 0.02991646999044907, 0.029340143997412485, 0.02880608271447653, 0.028097090195210003, 0.027446617038980013, 0.026911193855726774, 0.02666590680499711, 0.02635183459758327, 0.02613671900629979, 0.025503616190686525, 0.025095672416095775, 0.024609268508129598, 0.024174273716669425, 0.02379093301000755]","[0.25, 0.2575572512580741, 0.2609858363748152, 0.26625478194803526, 0.272575009502603, 0.2732866626568726, 0.27112687040944744, 0.27112917605460685, 0.2692501484533512, 0.26234509467355455, 0.259584155946744, 0.25501556432918077, 0.25469415430737063, 0.24928976912135395, 0.24258720893302918, 0.23798684658355834, 0.2309993731326128, 0.2225346183264398, 0.2145325777077452, 0.20604247129780723, 0.19938335858167508, 0.19255936591845493, 0.18755163269744596, 0.1783612264328651, 0.16723967761286856, 0.15755269039581027, 0.1495504763914671, 0.1451050233028548, 0.1361231985193459, 0.12935266177187296, 0.12101187325710257, 0.11368993235515427, 0.10723636518224063, 0.10213603729585222, 0.09473237975993169, 0.08851768127920165, 0.08338549476895377, 0.07877210394616177, 0.07447558538285666, 0.06776856035560445, 0.062203448706288335, 0.057290629665607155, 0.053608559691961016, 0.050211272753495774, 0.04605356519509634, 0.04213730082640181, 0.03847122011544991, 0.03516907799338494, 0.032862302567701944, 0.03037168771217201, 0.02891196400529976, 0.026858978026241844, 0.024701780877278603, 0.022215341734039266, 0.02040500089442191, 0.018535191517169723, 0.016723969262052638, 0.01574528625750846, 0.01426355317518271, 0.013270027813806424, 0.01278548008200645, 0.012311631672467259, 0.011177843605080505, 0.01016062681123986, 0.009087980743135283, 0.00819219942457896, 0.007321475725217463, 0.0066410659295028365, 0.006203598447899368, 0.00578196290915577, 0.005600818966730627, 0.005088718106854192, 0.004574584963626695, 0.004090278095558441, 0.0036651749136655935, 0.003363899306726354, 0.003068720920610544, 0.003177252546117133, 0.0030189089407593596, 0.00276085886080589, 0.0024962984139412646, 0.0022699265738265755, 0.0020446246445909575, 0.0018385455997452613, 0.0016489986984362412, 0.001483469752274062, 0.0013665884627231254, 0.0012426296185409896, 0.0011207977443366834, 0.0010078222820451583, 0.0009061709938368431, 0.0008152841682486899, 0.0007335415862232918, 0.0006600464464118853, 0.0005940683987883474, 0.0005345298250351354, 0.0004812008000942348, 0.0004330640272168825, 0.0003897701151095013, 0.0003510036989375945]",replicator,Prisoner's Dilemma,0.95,100,"[0.25, 0.25, 0.25, 0.25]",2.0601310888381588
"[0.4, 0.4300168052883069, 0.4590688895413687, 0.4879840122645353, 0.5217722734769069, 0.5509518186894274, 0.5776187826303653, 0.5996659688343087, 0.6208211930582478, 0.6443837150136804, 0.6700509387234109, 0.6941906564142039, 0.7108513795597738, 0.7295851478172807, 0.7450697802057067, 0.759500464324582, 0.7747286520561607, 0.78652928852752, 0.802205171313515, 0.8136874245256139, 0.8247379929882548, 0.8345494750017567, 0.8448373504531738, 0.8561018019417572, 0.8658642008635842, 0.8740947797728735, 0.881580562056683, 0.8895266487454924, 0.895737767201108, 0.9007902975775236, 0.9064469320487875, 0.9119643024100802, 0.9174470250586314, 0.9221189813242414, 0.9257802518682045, 0.9295822717092384, 0.9337345817197584, 0.9371557008885952, 0.9409684584284782, 0.9434290271813591, 0.9444879049577013, 0.9473261826733949, 0.949964760254286, 0.9523208248305517, 0.9545313521165164, 0.956142304967054, 0.9577210329122989, 0.9595159431189442, 0.9607956446049466, 0.9620744321545291, 0.9635387515711852, 0.9647464446972135, 0.9659797589251092, 0.966994133978611, 0.9680550802204996, 0.9691004185345766, 0.969806208390633, 0.9703427840894716, 0.9713089548990691, 0.9723092285457593, 0.9732699916041873, 0.9740266655907835, 0.9742632410852157, 0.9748067897688588, 0.975649056689025, 0.9760380224751387, 0.9766666773324231, 0.9771837559701164, 0.9778133556601889, 0.9784294836321604, 0.9790514551735446, 0.979679420407343, 0.9802349603178407, 0.9806794358637296, 0.9812023267018769, 0.9817241966062723, 0.98205741958449, 0.9825537982379924, 0.9830364950351564, 0.9834981251817341, 0.983784691540835, 0.9840267877933709, 0.9843080902815438, 0.9846731202808267, 0.9849288380096611, 0.985341000386083, 0.9855420848248954, 0.9858436404090574, 0.986266206282453, 0.986520242557564, 0.9868430636948347, 0.987285325211728, 0.9876834260059714, 0.9878800735496759, 0.9881551175173973, 0.9883026007360548, 0.9885431467646505, 0.9886909230278645, 0.9889304891972868, 0.9890532084627299]","[0.4, 0.37040461692265586, 0.3419796647964106, 0.31664931596116197, 0.287823590297354, 0.26074343665343097, 0.23661031454328868, 0.217069178463182, 0.19809972732097325, 0.18086453919365159, 0.16351222079029554, 0.14676016426246022, 0.13422745244346457, 0.12138829550114667, 0.1102636526402204, 0.10028135226914699, 0.09150337842785479, 0.08448990159633331, 0.07495763133908642, 0.06888025368635114, 0.06337790441250284, 0.05792462962770055, 0.05229108923781943, 0.04696348377786242, 0.04184922881273052, 0.03786843176368099, 0.034364598991614606, 0.030870936271563752, 0.027783930487104872, 0.024833272978605797, 0.022024264074276902, 0.020200831445741647, 0.01816736669441572, 0.016143348622912595, 0.014340694848223465, 0.012748644838686199, 0.011332492567041368, 0.010077507567307041, 0.008966108400952882, 0.00798058271007212, 0.007097474749781908, 0.006320551953609999, 0.005634133950892613, 0.005022676552849056, 0.004681395529155755, 0.004210649331715924, 0.003764806560489496, 0.0033600984994052235, 0.0029986173936690746, 0.00267649408914085, 0.002389439545240174, 0.0021333818572377133, 0.0019063068160034694, 0.001703639831447609, 0.0015214398825084917, 0.0013597586679885575, 0.001214793407260667, 0.0010859052715878003, 0.0009705603307791301, 0.0008680624382245855, 0.000776359989346334, 0.0006947132275842404, 0.0006217621037515942, 0.000556242483798835, 0.0004976106935790937, 0.0004454403885059405, 0.0003985454870834458, 0.0003565442465151849, 0.0003190103199422792, 0.0002855338886234902, 0.00025557212488108033, 0.00022875739666830913, 0.00020481688506974162, 0.00018335987564937171, 0.00016416536877081727, 0.00014703664754523626, 0.0001316668679577688, 0.0001179255550674043, 0.0001056572953386263, 9.469891838274655e-05, 8.482864422795548e-05, 7.604070090503545e-05, 6.81662401419367e-05, 6.108993774317823e-05, 5.474169703667327e-05, 4.906183372533403e-05, 4.397737411279584e-05, 3.942433410248036e-05, 3.534768274660119e-05, 3.169847063954934e-05, 2.842821478161431e-05, 2.5498892921420257e-05, 2.2864534394410552e-05, 2.051052507865814e-05, 1.8407498046428072e-05, 1.6511527512072664e-05, 1.481238994302151e-05, 1.3286713111966034e-05, 1.1923892969971649e-05, 1.0699490077405209e-05]","[0.1, 0.09670882280620788, 0.0935367375532055, 0.09049087610488954, 0.08724981116959062, 0.08360297747061891, 0.08069981281822997, 0.07884603780308962, 0.0762397363550851, 0.07453111702450077, 0.07216864678069618, 0.06949809584361695, 0.06696565954910418, 0.06557596045425537, 0.06406701010375092, 0.0623479594496937, 0.060485146711154, 0.058835611804463867, 0.056616320892207236, 0.05512249883770498, 0.05301110724623803, 0.0521470497956619, 0.050753138124991395, 0.049417133345701636, 0.048357768843456155, 0.04744067190951963, 0.04627480552309747, 0.04478312769597141, 0.04397967048973756, 0.043293981800372985, 0.04252647910670503, 0.041232487358340654, 0.040312628994917984, 0.039442001891700364, 0.03841381842156667, 0.0378236043438895, 0.03695073860983446, 0.03619303097102174, 0.03515877692037914, 0.034609507345791136, 0.034000679761681994, 0.033024942268992476, 0.03230330863588588, 0.03160523207716954, 0.030824909976341977, 0.030254941937243512, 0.02958069927058778, 0.028863103978510135, 0.02824996215124804, 0.02760054888779642, 0.026956663420179893, 0.02642840872441979, 0.026001979820708433, 0.02567800944942285, 0.02528072991725645, 0.024474559165291638, 0.023934646672178064, 0.023433482345566144, 0.02309267746221157, 0.022659552575775854, 0.02220640961962675, 0.02188119483262074, 0.021691186341100097, 0.021361347087619904, 0.020831667736956327, 0.020778676172464636, 0.02046379691142635, 0.020139745242934964, 0.01974731547868389, 0.019363845953311268, 0.01895685717933775, 0.018528638131147804, 0.018140849418656124, 0.01778657672541875, 0.017382851415893418, 0.01698740931969947, 0.01676016987025579, 0.016360777897051353, 0.01596668002699742, 0.015586033700816576, 0.015374280847534779, 0.015200301914080913, 0.014981520180861676, 0.01467409046982052, 0.01447133342894083, 0.014107704815755172, 0.013951127438814593, 0.013690405695007134, 0.013305298976319387, 0.013085616151837998, 0.012794346165536898, 0.012381046425181468, 0.012009667582687057, 0.011837476926560144, 0.011584808751902036, 0.011458037842537164, 0.011236521338870962, 0.011106272705309207, 0.01088274390805057, 0.010774807381617296]","[0.1, 0.10286975498282945, 0.10541470810901521, 0.10487579566941312, 0.1031543250561484, 0.10470176718652259, 0.10507109000811604, 0.10441881489941968, 0.10483934326569379, 0.1002206287681672, 0.0942681937055973, 0.08955108347971896, 0.08795550844765737, 0.08345059622731725, 0.08059955705032196, 0.07787022395657736, 0.07328282280483056, 0.07014519807168289, 0.06622087645519141, 0.06230982295032993, 0.058872995353004415, 0.05537884557488086, 0.05211842218401542, 0.04751758093467879, 0.043928801480229165, 0.04059611655392585, 0.037780033428604975, 0.034819287286972575, 0.032498631822049664, 0.03108244764349765, 0.029002324770230695, 0.02660237878583754, 0.024072979252034953, 0.022295668161145706, 0.021465234862005498, 0.01984547910818598, 0.017982187103365726, 0.01657376057307593, 0.014906656250189769, 0.013980882762777622, 0.014413940530834788, 0.013328323104002619, 0.012097797158935528, 0.011051266539429738, 0.009962342377985899, 0.009392103763986578, 0.00893346125662384, 0.008260854403140434, 0.007955775850136286, 0.007648524868533623, 0.007115145463394806, 0.006691764721129024, 0.006111954438178859, 0.005624216740518484, 0.005142749979735455, 0.005065263632143177, 0.005044351529928229, 0.005137828293374432, 0.004627807307940233, 0.00416315644024029, 0.003747238786839715, 0.003397426349011499, 0.0034238104699326724, 0.0032756206597225365, 0.0030216648804396477, 0.0027378609638908638, 0.002470980269067276, 0.002319954540433577, 0.0021203185411850125, 0.0019211365259048663, 0.001736115522236516, 0.0015631840648408616, 0.0014193733784334318, 0.001350627535202266, 0.0012506565134589112, 0.0011413574264829943, 0.0010507436772964375, 0.000967498309888804, 0.0008911676425074699, 0.0008211421990665802, 0.0007561989674022743, 0.0006968695916431495, 0.0006422232974526492, 0.0005916993116097103, 0.0005450868643614631, 0.0005022329644366416, 0.0004628103621772972, 0.00042652956183309804, 0.0003931470584810774, 0.0003624428199585355, 0.000334161924846888, 0.00030812947016913494, 0.00028404187694717917, 0.0002619389986853186, 0.00024166623265435466, 0.00022284989389609512, 0.00020551950653564186, 0.00018951755371435718, 0.00017484300169275698, 0.0001612846655754757]",replicator,Prisoner's Dilemma,0.95,100,"[0.4, 0.4, 0.1, 0.1]",2.0233110265214984
