agent1,agent2,agent3,agent4,dynamics,game,gamma,generations_until_stability,initial_distribution
"[0.25, 0.6266666666666667, 0.8433333333333334, 0.9888888888888889, 0.9933333333333333, 1.0, 1.0, 1.0]","[0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.25, 0.37333333333333335, 0.15666666666666668, 0.011111111111111112, 0.006666666666666667, 0.0, 0.0, 0.0]",imitator,Prisoner's Dilemma,0.95,8,"[0.25, 0.25, 0.25, 0.25]"
"[0.25, 0.07111111111111111, 0.0011111111111111111, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.25, 0.14555555555555555, 0.15666666666666668, 0.15555555555555556, 0.15555555555555556, 0.15555555555555556, 0.15555555555555556, 0.15555555555555556]","[0.25, 0.7788888888888889, 0.8422222222222222, 0.8444444444444444, 0.8444444444444444, 0.8444444444444444, 0.8444444444444444, 0.8444444444444444]","[0.25, 0.0044444444444444444, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",imitator,Stag Hunt,0.95,8,"[0.25, 0.25, 0.25, 0.25]"
"[0.25, 0.20222222222222222, 0.01888888888888889, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.25, 0.0033333333333333335, 0.0011111111111111111, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.25, 0.7944444444444444, 0.98, 1.0, 1.0, 1.0, 1.0, 1.0]",imitator,Battle of the Sexes,0.95,8,"[0.25, 0.25, 0.25, 0.25]"
"[0.4, 0.9011111111111111, 0.9933333333333333, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.4, 0.0022222222222222222, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1, 0.09666666666666666, 0.006666666666666667, 0.0, 0.0, 0.0, 0.0, 0.0]",imitator,Prisoner's Dilemma,0.95,8,"[0.4, 0.4, 0.1, 0.1]"
"[0.4, 0.5144444444444445, 0.09222222222222222, 0.0011111111111111111, 0.0, 0.0, 0.0, 0.0]","[0.4, 0.0044444444444444444, 0.015555555555555555, 0.0011111111111111111, 0.0, 0.0, 0.0, 0.0]","[0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1, 0.4811111111111111, 0.8922222222222222, 0.9977777777777778, 1.0, 1.0, 1.0, 1.0]",imitator,Battle of the Sexes,0.95,8,"[0.4, 0.4, 0.1, 0.1]"
"[0.4, 0.17888888888888888, 0.008888888888888889, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.4, 0.3277777777777778, 0.3622222222222222, 0.36666666666666664, 0.36666666666666664, 0.36666666666666664, 0.36666666666666664, 0.36666666666666664]","[0.1, 0.49, 0.6288888888888889, 0.6333333333333333, 0.6333333333333333, 0.6333333333333333, 0.6333333333333333, 0.6333333333333333]","[0.1, 0.0033333333333333335, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",imitator,Stag Hunt,0.95,8,"[0.4, 0.4, 0.1, 0.1]"
"[0.1, 0.2722222222222222, 0.6511111111111111, 0.9077777777777778, 0.9855555555555555, 0.9966666666666667, 1.0, 1.0]","[0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.4, 0.0011111111111111111, 0.0011111111111111111, 0.0022222222222222222, 0.0, 0.0, 0.0, 0.0]","[0.4, 0.7266666666666667, 0.3477777777777778, 0.09, 0.014444444444444444, 0.0033333333333333335, 0.0, 0.0]",imitator,Prisoner's Dilemma,0.95,8,"[0.1, 0.1, 0.4, 0.4]"
"[0.1, 0.052222222222222225, 0.0044444444444444444, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1, 0.01, 0.0011111111111111111, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.4, 0.9377777777777778, 0.9944444444444445, 1.0, 1.0, 1.0, 1.0, 1.0]",imitator,Battle of the Sexes,0.95,8,"[0.1, 0.1, 0.4, 0.4]"
"[0.1, 0.008888888888888889, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1, 0.021111111111111112, 0.016666666666666666, 0.016666666666666666, 0.016666666666666666, 0.016666666666666666, 0.016666666666666666, 0.016666666666666666]","[0.4, 0.9666666666666667, 0.9833333333333333, 0.9833333333333333, 0.9833333333333333, 0.9833333333333333, 0.9833333333333333, 0.9833333333333333]","[0.4, 0.0033333333333333335, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",imitator,Stag Hunt,0.95,8,"[0.1, 0.1, 0.4, 0.4]"
"[0.4, 0.8977777777777778, 0.9911111111111112, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.1, 0.0011111111111111111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.4, 0.0044444444444444444, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1, 0.09666666666666666, 0.008888888888888889, 0.0, 0.0, 0.0, 0.0, 0.0]",imitator,Prisoner's Dilemma,0.95,8,"[0.4, 0.1, 0.4, 0.1]"
