agent1,agent2,agent3,agent4,dynamics,game,gamma,generations_until_stability,initial_distribution
"[0.25, 0.052222222222222225, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.25, 0.1, 0.10666666666666667, 0.10666666666666667, 0.10666666666666667, 0.10666666666666667, 0.10666666666666667, 0.10666666666666667]","[0.25, 0.8377777777777777, 0.8933333333333333, 0.8933333333333333, 0.8933333333333333, 0.8933333333333333, 0.8933333333333333, 0.8933333333333333]","[0.25, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",imitator,Stag Hunt,0.95,8,"[0.25, 0.25, 0.25, 0.25]"
"[0.25, 0.6566666666666666, 0.9033333333333333, 0.9944444444444445, 1.0, 1.0, 1.0, 1.0]","[0.25, 0.0011111111111111111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.25, 0.0011111111111111111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.25, 0.3411111111111111, 0.09666666666666666, 0.005555555555555556, 0.0, 0.0, 0.0, 0.0]",imitator,Prisoner's Dilemma,0.95,8,"[0.25, 0.25, 0.25, 0.25]"
"[0.25, 0.2, 0.013333333333333334, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.25, 0.8, 0.9866666666666667, 1.0, 1.0, 1.0, 1.0, 1.0]",imitator,Battle of the Sexes,0.95,8,"[0.25, 0.25, 0.25, 0.25]"
"[0.4, 0.1988888888888889, 0.025555555555555557, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.4, 0.3566666666666667, 0.4122222222222222, 0.4311111111111111, 0.4311111111111111, 0.4311111111111111, 0.4311111111111111, 0.4311111111111111]","[0.1, 0.44222222222222224, 0.5622222222222222, 0.5688888888888889, 0.5688888888888889, 0.5688888888888889, 0.5688888888888889, 0.5688888888888889]","[0.1, 0.0022222222222222222, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",imitator,Stag Hunt,0.95,8,"[0.4, 0.4, 0.1, 0.1]"
"[0.4, 0.8877777777777778, 0.9888888888888889, 0.9988888888888889, 1.0, 1.0, 1.0, 1.0]","[0.4, 0.0011111111111111111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1, 0.0022222222222222222, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1, 0.10888888888888888, 0.011111111111111112, 0.0011111111111111111, 0.0, 0.0, 0.0, 0.0]",imitator,Prisoner's Dilemma,0.95,8,"[0.4, 0.4, 0.1, 0.1]"
"[0.4, 0.47888888888888886, 0.11333333333333333, 0.005555555555555556, 0.0, 0.0, 0.0, 0.0]","[0.4, 0.006666666666666667, 0.02666666666666667, 0.0022222222222222222, 0.0, 0.0, 0.0, 0.0]","[0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1, 0.5144444444444445, 0.86, 0.9922222222222222, 1.0, 1.0, 1.0, 1.0]",imitator,Battle of the Sexes,0.95,8,"[0.4, 0.4, 0.1, 0.1]"
"[0.1, 0.023333333333333334, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1, 0.02, 0.021111111111111112, 0.021111111111111112, 0.021111111111111112, 0.021111111111111112, 0.021111111111111112, 0.021111111111111112]","[0.4, 0.9566666666666667, 0.9788888888888889, 0.9788888888888889, 0.9788888888888889, 0.9788888888888889, 0.9788888888888889, 0.9788888888888889]","[0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",imitator,Stag Hunt,0.95,8,"[0.1, 0.1, 0.4, 0.4]"
"[0.1, 0.2788888888888889, 0.6155555555555555, 0.8588888888888889, 0.98, 0.9955555555555555, 1.0, 1.0]","[0.1, 0.0022222222222222222, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.4, 0.0044444444444444444, 0.011111111111111112, 0.0044444444444444444, 0.0033333333333333335, 0.0, 0.0, 0.0]","[0.4, 0.7144444444444444, 0.37333333333333335, 0.13666666666666666, 0.016666666666666666, 0.0044444444444444444, 0.0, 0.0]",imitator,Prisoner's Dilemma,0.95,8,"[0.1, 0.1, 0.4, 0.4]"
"[0.1, 0.057777777777777775, 0.0044444444444444444, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.4, 0.0011111111111111111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.4, 0.9411111111111111, 0.9955555555555555, 1.0, 1.0, 1.0, 1.0, 1.0]",imitator,Battle of the Sexes,0.95,8,"[0.1, 0.1, 0.4, 0.4]"
"[0.4, 0.017777777777777778, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1, 0.022222222222222223, 0.023333333333333334, 0.023333333333333334, 0.023333333333333334, 0.023333333333333334, 0.023333333333333334, 0.023333333333333334]","[0.4, 0.96, 0.9766666666666667, 0.9766666666666667, 0.9766666666666667, 0.9766666666666667, 0.9766666666666667, 0.9766666666666667]","[0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",imitator,Stag Hunt,0.95,8,"[0.4, 0.1, 0.4, 0.1]"
"[0.4, 0.8711111111111111, 0.9833333333333333, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.1, 0.0011111111111111111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.4, 0.0022222222222222222, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1, 0.12555555555555556, 0.016666666666666666, 0.0, 0.0, 0.0, 0.0, 0.0]",imitator,Prisoner's Dilemma,0.95,8,"[0.4, 0.1, 0.4, 0.1]"
