agent1,agent2,agent3,agent4,dynamics,game,gamma,generations_until_stability,initial_distribution
"[0.25, 0.7, 0.94, 0.9822222222222222, 0.9955555555555555, 0.9966666666666667, 1.0, 1.0]","[0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.25, 0.0011111111111111111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.25, 0.29888888888888887, 0.06, 0.017777777777777778, 0.0044444444444444444, 0.0033333333333333335, 0.0, 0.0]",imitator,Prisoner's Dilemma,0.95,8,"[0.25, 0.25, 0.25, 0.25]"
"[0.25, 0.07777777777777778, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.25, 0.1111111111111111, 0.11222222222222222, 0.11222222222222222, 0.11222222222222222, 0.11222222222222222, 0.11222222222222222, 0.11222222222222222]","[0.25, 0.8077777777777778, 0.8877777777777778, 0.8877777777777778, 0.8877777777777778, 0.8877777777777778, 0.8877777777777778, 0.8877777777777778]","[0.25, 0.0033333333333333335, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",imitator,Stag Hunt,0.95,8,"[0.25, 0.25, 0.25, 0.25]"
"[0.25, 0.20222222222222222, 0.012222222222222223, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.25, 0.0022222222222222222, 0.0011111111111111111, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.25, 0.7955555555555556, 0.9866666666666667, 1.0, 1.0, 1.0, 1.0, 1.0]",imitator,Battle of the Sexes,0.95,8,"[0.25, 0.25, 0.25, 0.25]"
"[0.4, 0.93, 0.9955555555555555, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.4, 0.0022222222222222222, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1, 0.0022222222222222222, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1, 0.06555555555555556, 0.0044444444444444444, 0.0, 0.0, 0.0, 0.0, 0.0]",imitator,Prisoner's Dilemma,0.95,8,"[0.4, 0.4, 0.1, 0.1]"
"[0.4, 0.15777777777777777, 0.012222222222222223, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.4, 0.34555555555555556, 0.3322222222222222, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333, 0.3333333333333333]","[0.1, 0.49, 0.6555555555555556, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666, 0.6666666666666666]","[0.1, 0.006666666666666667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",imitator,Stag Hunt,0.95,8,"[0.4, 0.4, 0.1, 0.1]"
"[0.4, 0.5644444444444444, 0.15222222222222223, 0.0033333333333333335, 0.0, 0.0, 0.0, 0.0]","[0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1, 0.43555555555555553, 0.8477777777777777, 0.9966666666666667, 1.0, 1.0, 1.0, 1.0]",imitator,Battle of the Sexes,0.95,8,"[0.4, 0.4, 0.1, 0.1]"
"[0.1, 0.27555555555555555, 0.6233333333333333, 0.8388888888888889, 0.9566666666666667, 0.9966666666666667, 1.0, 1.0]","[0.1, 0.0011111111111111111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.4, 0.008888888888888889, 0.0077777777777777776, 0.0011111111111111111, 0.0011111111111111111, 0.0, 0.0, 0.0]","[0.4, 0.7144444444444444, 0.3688888888888889, 0.16, 0.042222222222222223, 0.0033333333333333335, 0.0, 0.0]",imitator,Prisoner's Dilemma,0.95,8,"[0.1, 0.1, 0.4, 0.4]"
"[0.1, 0.006666666666666667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1, 0.035555555555555556, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333, 0.03333333333333333]","[0.4, 0.95, 0.9666666666666667, 0.9666666666666667, 0.9666666666666667, 0.9666666666666667, 0.9666666666666667, 0.9666666666666667]","[0.4, 0.0077777777777777776, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",imitator,Stag Hunt,0.95,8,"[0.1, 0.1, 0.4, 0.4]"
"[0.1, 0.06444444444444444, 0.0033333333333333335, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.4, 0.0011111111111111111, 0.0011111111111111111, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.4, 0.9344444444444444, 0.9955555555555555, 1.0, 1.0, 1.0, 1.0, 1.0]",imitator,Battle of the Sexes,0.95,8,"[0.1, 0.1, 0.4, 0.4]"
"[0.4, 0.9111111111111111, 0.9988888888888889, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.1, 0.0011111111111111111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.4, 0.0022222222222222222, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1, 0.08555555555555555, 0.0011111111111111111, 0.0, 0.0, 0.0, 0.0, 0.0]",imitator,Prisoner's Dilemma,0.95,8,"[0.4, 0.1, 0.4, 0.1]"
"[0.4, 0.02666666666666667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1, 0.03888888888888889, 0.043333333333333335, 0.043333333333333335, 0.043333333333333335, 0.043333333333333335, 0.043333333333333335, 0.043333333333333335]","[0.4, 0.9344444444444444, 0.9566666666666667, 0.9566666666666667, 0.9566666666666667, 0.9566666666666667, 0.9566666666666667, 0.9566666666666667]","[0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",imitator,Stag Hunt,0.95,8,"[0.4, 0.1, 0.4, 0.1]"
"[0.4, 0.5288888888888889, 0.18777777777777777, 0.03, 0.0, 0.0, 0.0, 0.0]","[0.1, 0.0011111111111111111, 0.0022222222222222222, 0.0022222222222222222, 0.0, 0.0, 0.0, 0.0]","[0.4, 0.0011111111111111111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1, 0.4688888888888889, 0.81, 0.9677777777777777, 1.0, 1.0, 1.0, 1.0]",imitator,Battle of the Sexes,0.95,8,"[0.4, 0.1, 0.4, 0.1]"
