agent1,agent2,agent3,agent4,dynamics,game,gamma,generations_until_stability,initial_distribution
"[0.25, 0.07111111111111111, 0.0022222222222222222, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.25, 0.14333333333333334, 0.15, 0.15, 0.15, 0.15, 0.15, 0.15]","[0.25, 0.7644444444444445, 0.8477777777777777, 0.85, 0.85, 0.85, 0.85, 0.85]","[0.25, 0.021111111111111112, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",imitator,Stag Hunt,0.95,8,"[0.25, 0.25, 0.25, 0.25]"
"[0.25, 0.6577777777777778, 0.9477777777777778, 0.9944444444444445, 0.9977777777777778, 1.0, 1.0, 1.0]","[0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.25, 0.3422222222222222, 0.052222222222222225, 0.005555555555555556, 0.0022222222222222222, 0.0, 0.0, 0.0]",imitator,Prisoner's Dilemma,0.95,8,"[0.25, 0.25, 0.25, 0.25]"
"[0.25, 0.15222222222222223, 0.0077777777777777776, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.25, 0.0022222222222222222, 0.0033333333333333335, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.25, 0.8455555555555555, 0.9888888888888889, 1.0, 1.0, 1.0, 1.0, 1.0]",imitator,Battle of the Sexes,0.95,8,"[0.25, 0.25, 0.25, 0.25]"
"[0.4, 0.19444444444444445, 0.024444444444444446, 0.0011111111111111111, 0.0, 0.0, 0.0, 0.0]","[0.4, 0.35444444444444445, 0.3933333333333333, 0.4033333333333333, 0.4022222222222222, 0.4022222222222222, 0.4022222222222222, 0.4022222222222222]","[0.1, 0.4488888888888889, 0.5822222222222222, 0.5955555555555555, 0.5977777777777777, 0.5977777777777777, 0.5977777777777777, 0.5977777777777777]","[0.1, 0.0022222222222222222, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",imitator,Stag Hunt,0.95,8,"[0.4, 0.4, 0.1, 0.1]"
"[0.4, 0.8944444444444445, 0.9933333333333333, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.4, 0.0044444444444444444, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1, 0.10111111111111111, 0.006666666666666667, 0.0, 0.0, 0.0, 0.0, 0.0]",imitator,Prisoner's Dilemma,0.95,8,"[0.4, 0.4, 0.1, 0.1]"
"[0.4, 0.5211111111111111, 0.13444444444444445, 0.012222222222222223, 0.0, 0.0, 0.0, 0.0]","[0.4, 0.006666666666666667, 0.016666666666666666, 0.0011111111111111111, 0.0011111111111111111, 0.0, 0.0, 0.0]","[0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1, 0.4722222222222222, 0.8488888888888889, 0.9866666666666667, 0.9988888888888889, 1.0, 1.0, 1.0]",imitator,Battle of the Sexes,0.95,8,"[0.4, 0.4, 0.1, 0.1]"
"[0.1, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1, 0.02, 0.01888888888888889, 0.01888888888888889, 0.01888888888888889, 0.01888888888888889, 0.01888888888888889, 0.01888888888888889]","[0.4, 0.97, 0.9811111111111112, 0.9811111111111112, 0.9811111111111112, 0.9811111111111112, 0.9811111111111112, 0.9811111111111112]","[0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",imitator,Stag Hunt,0.95,8,"[0.1, 0.1, 0.4, 0.4]"
"[0.1, 0.36777777777777776, 0.77, 0.9688888888888889, 0.9977777777777778, 1.0, 1.0, 1.0]","[0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.4, 0.6322222222222222, 0.23, 0.03111111111111111, 0.0022222222222222222, 0.0, 0.0, 0.0]",imitator,Prisoner's Dilemma,0.95,8,"[0.1, 0.1, 0.4, 0.4]"
"[0.1, 0.044444444444444446, 0.0011111111111111111, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.4, 0.9555555555555556, 0.9988888888888889, 1.0, 1.0, 1.0, 1.0, 1.0]",imitator,Battle of the Sexes,0.95,8,"[0.1, 0.1, 0.4, 0.4]"
"[0.4, 0.025555555555555557, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1, 0.012222222222222223, 0.012222222222222223, 0.012222222222222223, 0.012222222222222223, 0.012222222222222223, 0.012222222222222223, 0.012222222222222223]","[0.4, 0.9622222222222222, 0.9877777777777778, 0.9877777777777778, 0.9877777777777778, 0.9877777777777778, 0.9877777777777778, 0.9877777777777778]","[0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",imitator,Stag Hunt,0.95,8,"[0.4, 0.1, 0.4, 0.1]"
