agent1,agent2,agent3,agent4,dynamics,game,gamma,generations_until_stability,initial_distribution
"[0.25, 0.20222222222222222, 0.01888888888888889, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.25, 0.0011111111111111111, 0.0011111111111111111, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.25, 0.7966666666666666, 0.98, 1.0, 1.0, 1.0, 1.0, 1.0]",imitator,Battle of the Sexes,0.95,8,"[0.25, 0.25, 0.25, 0.25]"
"[0.25, 0.6311111111111111, 0.95, 0.9955555555555555, 1.0, 1.0, 1.0, 1.0]","[0.25, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.25, 0.0011111111111111111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.25, 0.36777777777777776, 0.05, 0.0044444444444444444, 0.0, 0.0, 0.0, 0.0]",imitator,Prisoner's Dilemma,0.95,8,"[0.25, 0.25, 0.25, 0.25]"
"[0.25, 0.07, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.25, 0.14777777777777779, 0.16111111111111112, 0.16111111111111112, 0.16111111111111112, 0.16111111111111112, 0.16111111111111112, 0.16111111111111112]","[0.25, 0.7677777777777778, 0.8388888888888889, 0.8388888888888889, 0.8388888888888889, 0.8388888888888889, 0.8388888888888889, 0.8388888888888889]","[0.25, 0.014444444444444444, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",imitator,Stag Hunt,0.95,8,"[0.25, 0.25, 0.25, 0.25]"
"[0.4, 0.8922222222222222, 0.99, 0.9988888888888889, 1.0, 1.0, 1.0, 1.0]","[0.4, 0.0033333333333333335, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1, 0.10444444444444445, 0.01, 0.0011111111111111111, 0.0, 0.0, 0.0, 0.0]",imitator,Prisoner's Dilemma,0.95,8,"[0.4, 0.4, 0.1, 0.1]"
"[0.4, 0.45444444444444443, 0.09, 0.0033333333333333335, 0.0, 0.0, 0.0, 0.0]","[0.4, 0.012222222222222223, 0.0011111111111111111, 0.0011111111111111111, 0.0, 0.0, 0.0, 0.0]","[0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1, 0.5333333333333333, 0.9088888888888889, 0.9955555555555555, 1.0, 1.0, 1.0, 1.0]",imitator,Battle of the Sexes,0.95,8,"[0.4, 0.4, 0.1, 0.1]"
"[0.4, 0.17777777777777778, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.4, 0.33555555555555555, 0.3711111111111111, 0.37, 0.37, 0.37, 0.37, 0.37]","[0.1, 0.4866666666666667, 0.6188888888888889, 0.63, 0.63, 0.63, 0.63, 0.63]","[0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",imitator,Stag Hunt,0.95,8,"[0.4, 0.4, 0.1, 0.1]"
"[0.1, 0.30666666666666664, 0.7211111111111111, 0.9144444444444444, 0.9777777777777777, 1.0, 1.0, 1.0]","[0.1, 0.0011111111111111111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.4, 0.0022222222222222222, 0.005555555555555556, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.4, 0.69, 0.2733333333333333, 0.08555555555555555, 0.022222222222222223, 0.0, 0.0, 0.0]",imitator,Prisoner's Dilemma,0.95,8,"[0.1, 0.1, 0.4, 0.4]"
"[0.1, 0.014444444444444444, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1, 0.027777777777777776, 0.03111111111111111, 0.03111111111111111, 0.03111111111111111, 0.03111111111111111, 0.03111111111111111, 0.03111111111111111]","[0.4, 0.9522222222222222, 0.9688888888888889, 0.9688888888888889, 0.9688888888888889, 0.9688888888888889, 0.9688888888888889, 0.9688888888888889]","[0.4, 0.005555555555555556, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",imitator,Stag Hunt,0.95,8,"[0.1, 0.1, 0.4, 0.4]"
"[0.1, 0.042222222222222223, 0.0033333333333333335, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.4, 0.0011111111111111111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.4, 0.9566666666666667, 0.9966666666666667, 1.0, 1.0, 1.0, 1.0, 1.0]",imitator,Battle of the Sexes,0.95,8,"[0.1, 0.1, 0.4, 0.4]"
"[0.4, 0.8177777777777778, 0.9666666666666667, 1.0, 1.0, 1.0, 1.0, 1.0]","[0.1, 0.0011111111111111111, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.4, 0.0022222222222222222, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.1, 0.17888888888888888, 0.03333333333333333, 0.0, 0.0, 0.0, 0.0, 0.0]",imitator,Prisoner's Dilemma,0.95,8,"[0.4, 0.1, 0.4, 0.1]"
