agent1,agent2,agent3,agent4,dynamics,game,gamma,generations_until_stability,initial_distribution
"[0.25, 0.2504131680211452, 0.24988866397669568, 0.25151373954305795, 0.25145599801577306, 0.2513641986995895, 0.2508989937048867, 0.25092849853744753, 0.2508592988993653, 0.25070627531415474]","[0.25, 0.24928629288007692, 0.24889829083044104, 0.24890734854299704, 0.24838999641145432, 0.2482849931222885, 0.2473178058887522, 0.24667728888882057, 0.24671151868771643, 0.2458606471276306]","[0.25, 0.25045795765514356, 0.2500498848858027, 0.24951937543842573, 0.2500636569271202, 0.25007811016479076, 0.2503134234108433, 0.250830715113889, 0.25111809710584937, 0.2507970249806232]","[0.25, 0.24984258144363433, 0.2511618283821256, 0.2500522016523146, 0.25008389559308547, 0.25026645894752597, 0.2514690478358484, 0.2515710641885853, 0.25131730192822793, 0.2526586879424723]",replicator,Prisoner's Dilemma,0.95,10,"[0.25, 0.25, 0.25, 0.25]"
"[0.4, 0.39931098289701505, 0.397505710226425, 0.39345367281653726, 0.39187712803136904, 0.3898288652847742, 0.39006435415930046, 0.38982149006866884, 0.3861712292200955, 0.38532924443609246]","[0.4, 0.3980615690999382, 0.3964163266868118, 0.3917776814621091, 0.38816029216225234, 0.38507078917603565, 0.38306295258526957, 0.3806635886088295, 0.3768506232378484, 0.3738551482166276]","[0.1, 0.10022613870243659, 0.10057983987528805, 0.10122153634124115, 0.10232651495564386, 0.10215618504978856, 0.10232692979533235, 0.10266530416548224, 0.10315712268996421, 0.10343378749216083]","[0.1, 0.10043072329832511, 0.10094543814121187, 0.10251162032330106, 0.10274983389302327, 0.1042757428338076, 0.10458217897696485, 0.10495652641104761, 0.10648784769326934, 0.1072808703948204]",replicator,Prisoner's Dilemma,0.95,10,"[0.4, 0.4, 0.1, 0.1]"
"[0.1, 0.10063253525526904, 0.10137745652009876, 0.10298341556172061, 0.10392565762092662, 0.10451200864577172, 0.10503616857967285, 0.105306105302726, 0.10583497056599397, 0.10615940320925692]","[0.1, 0.10005692779388034, 0.10020083032083849, 0.09973469581291247, 0.09962507455478775, 0.09960453325925812, 0.0996426406745038, 0.10050602840361593, 0.10056935103902268, 0.10140585096906664]","[0.4, 0.39865304415190006, 0.39682372653162395, 0.39323182284438624, 0.39162019430671186, 0.39084428550642, 0.3897429571193116, 0.387300718014544, 0.38610769142208945, 0.38363531191066724]","[0.4, 0.39858910365150246, 0.3968943624492519, 0.3960459037389705, 0.39448076702772805, 0.3931180099887618, 0.3921037354387135, 0.39015556762201864, 0.3891521473225226, 0.3872142634903395]",replicator,Prisoner's Dilemma,0.95,10,"[0.1, 0.1, 0.4, 0.4]"
"[0.4, 0.3978177453006241, 0.3955023757277158, 0.3928160683143995, 0.39370409739197365, 0.3911980991478684, 0.38957874028439315, 0.38744762722819376, 0.3865441510719724, 0.3839802756688975]","[0.1, 0.10089402067780978, 0.10185178403606551, 0.10257415653543478, 0.10233883614912487, 0.10311310916373037, 0.10329156092928132, 0.10392556369246299, 0.10383203159672515, 0.10471641292064353]","[0.4, 0.39768963023959214, 0.3951223363770313, 0.39294148262125467, 0.39106113565046485, 0.38938532247431895, 0.38855489233408547, 0.3865350558622732, 0.38565138431441337, 0.3830925150313991]","[0.1, 0.10022913543713619, 0.10050806627263109, 0.10103263694831464, 0.1015194915325983, 0.10183264873031928, 0.10229512312414414, 0.10275858541030487, 0.1033256066016364, 0.10381646301287716]",replicator,Prisoner's Dilemma,0.95,10,"[0.4, 0.1, 0.4, 0.1]"
"[0.1, 0.1001198204908054, 0.10048844218887595, 0.10079090654375081, 0.10247510195851929, 0.10580250161050009, 0.10642656133784967, 0.1080633445235141, 0.10831936063972893, 0.10886892948123537]","[0.4, 0.3971037788699348, 0.3958896003113757, 0.39243770715974874, 0.3886993499912911, 0.38189175155822197, 0.3797354451248557, 0.3765581666323074, 0.37398088227203513, 0.3716558401466307]","[0.1, 0.10095181988112656, 0.10133294719162889, 0.10142920641329375, 0.10127853280270115, 0.10077788298766871, 0.10117455291576032, 0.10100893260671633, 0.10199173212916168, 0.10242634193518904]","[0.4, 0.39860965964233747, 0.39685595288606, 0.398744773261895, 0.3964726053618295, 0.39250263106022293, 0.39085881215284074, 0.38875778927650184, 0.38671500763900385, 0.38550930162308245]",replicator,Prisoner's Dilemma,0.95,10,"[0.1, 0.4, 0.1, 0.4]"
"[0.25, 0.25012860782888874, 0.25021470987269545, 0.25090356152766646, 0.2519205649324413, 0.2532210560263887, 0.2531215938246032, 0.2525199771311698, 0.2525234803071896, 0.25363835964109116]","[0.25, 0.24959443659458305, 0.2490280748990467, 0.24843447292351856, 0.24717352302525034, 0.24617344026935817, 0.2466086535604224, 0.2467040105788111, 0.24614868992274597, 0.2445691167953566]","[0.25, 0.25014839451244125, 0.2506666168971003, 0.2500658516047619, 0.2493439367079406, 0.24952248224587148, 0.24935734030762205, 0.24876382061536206, 0.24933252414575202, 0.25077837300238565]","[0.25, 0.250128561064087, 0.2500918514321408, 0.25059886345349713, 0.25157848419214834, 0.251117518974576, 0.25093839852320565, 0.2520350779285335, 0.25202272013878424, 0.2510658703247854]",replicator,Prisoner's Dilemma,0.99,10,"[0.25, 0.25, 0.25, 0.25]"
"[0.4, 0.3977673770883768, 0.3959110945204364, 0.3950361944311521, 0.3947654740378793, 0.393699408703951, 0.39348073869592504, 0.392035009257347, 0.3883527137501345, 0.38484361234154524]","[0.4, 0.3966790813855929, 0.39540007808896, 0.39230492435768893, 0.3897986745678534, 0.38769358047421926, 0.3853010952182234, 0.3833299765967352, 0.37970679602044166, 0.37575722277847023]","[0.1, 0.09986073516998657, 0.10025988961555743, 0.10100951865022484, 0.1013853916788249, 0.10207207822618652, 0.10241758662362888, 0.10287841281619897, 0.10329896646558305, 0.10376466715913014]","[0.1, 0.10152765021152103, 0.10192299078934304, 0.10218400381841466, 0.10252659263156172, 0.1026627413343747, 0.10300579413753747, 0.1034477416401599, 0.10497429509568268, 0.10654147954642443]",replicator,Prisoner's Dilemma,0.99,10,"[0.4, 0.4, 0.1, 0.1]"
"[0.1, 0.10024366339322785, 0.10162967205475801, 0.10176955123355877, 0.10204980918878435, 0.10259538843695908, 0.10282505435172329, 0.1033357373479289, 0.10385365247412474, 0.10413471149282072]","[0.1, 0.10079244777034511, 0.1010660088825574, 0.10209478405004785, 0.10293272446987922, 0.1028819697275499, 0.10386727021894074, 0.10369328266994789, 0.10380294667742854, 0.10462444192984341]","[0.4, 0.39815287714963477, 0.3943915842772011, 0.39259478181732144, 0.3904820222527748, 0.38980043048118296, 0.387501699260527, 0.38614644857961733, 0.38492146516519804, 0.3828944101595459]","[0.4, 0.39770267819607347, 0.39488151694755447, 0.3921174579637584, 0.3899295222542903, 0.3887177752885597, 0.3864172042471324, 0.38649679762254674, 0.38537703240690274, 0.38331367195671595]",replicator,Prisoner's Dilemma,0.99,10,"[0.1, 0.1, 0.4, 0.4]"
"[0.4, 0.39606398714154323, 0.39388122460806574, 0.3913547401822772, 0.3876544531739553, 0.38788392777735875, 0.3867525001834288, 0.38492811009067024, 0.3838408137985522, 0.3816243066997953]","[0.1, 0.10040736821025205, 0.10123571316133198, 0.10154281954028303, 0.10196186816517497, 0.10185207798481785, 0.10182710901348536, 0.10263862308947594, 0.10260990770865097, 0.10339119467012087]","[0.4, 0.3961205210096933, 0.3938721930636747, 0.3896730324604456, 0.385961774155348, 0.3845112153724305, 0.3834042152324451, 0.381264064989278, 0.38016971042010067, 0.3785233861655865]","[0.1, 0.10154650475193885, 0.1018447633082068, 0.10327486539317655, 0.10480873324705348, 0.10525344894160107, 0.10588929056042799, 0.1061359747832646, 0.10677011363503441, 0.10703606715653838]",replicator,Prisoner's Dilemma,0.99,10,"[0.4, 0.1, 0.4, 0.1]"
"[0.1, 0.10046785967808146, 0.10096836584717056, 0.10243717915277287, 0.10399261089045589, 0.10434674208409837, 0.10573449013843618, 0.10610796657722303, 0.10633996680104973, 0.10648392675685074]","[0.4, 0.39788636439810493, 0.39570866196049015, 0.3910101875609591, 0.3863266879396495, 0.3839148181516077, 0.38029201308759014, 0.3777919748702433, 0.3762571658911427, 0.37385605402386346]","[0.1, 0.10044452062181347, 0.10089736463447176, 0.10125948653682752, 0.10157591849386734, 0.10191858117439798, 0.10219924299255354, 0.10305252269073506, 0.10338004278764465, 0.10410091060023777]","[0.4, 0.39846411440231544, 0.39686349338424337, 0.39437805436900114, 0.3918811430696609, 0.3916712006631241, 0.38907963238562143, 0.3870146341435813, 0.3865107165229835, 0.3857588805371131]",replicator,Prisoner's Dilemma,0.99,10,"[0.1, 0.4, 0.1, 0.4]"
"[0.25, 0.25004245999011565, 0.250328677451704, 0.2495695020871806, 0.250224533317761, 0.2499612785404121, 0.24967549059913763, 0.2503869907595614, 0.250655362995938, 0.25070786606592865]","[0.25, 0.24886260664608875, 0.24803675303781927, 0.2491299154388319, 0.24820423194817698, 0.24916656326439685, 0.2500528657198524, 0.24841100988439957, 0.24749145097550837, 0.24630813288192488]","[0.25, 0.2511080240681637, 0.251376048464709, 0.2506255438319096, 0.2506994942126137, 0.2502462691933021, 0.24992731906962204, 0.25026116202351956, 0.250447188979032, 0.251629988118752]","[0.25, 0.24998690929563191, 0.2502635122862104, 0.2506666967771062, 0.25086621693346817, 0.2506110209385691, 0.25032552627535926, 0.2509214449794429, 0.25139483408150937, 0.2513568826277922]",replicator,Stag Hunt,0.95,10,"[0.25, 0.25, 0.25, 0.25]"
