agent1,agent2,agent3,agent4,dynamics,game,gamma,generations_until_stability,initial_distribution
"[0.25, 0.24979410117382161, 0.25016177015161095, 0.2503657336698235, 0.25053648256503674, 0.25068050880455056, 0.24962518880154386, 0.24918822484140526, 0.2489522002235119, 0.24973055052786916]","[0.25, 0.24969021003559178, 0.24912282333084396, 0.24856375712952145, 0.24837160254194296, 0.2481806518360961, 0.2465997349262094, 0.24615510970163335, 0.24625476905195048, 0.24582306863918077]","[0.25, 0.2502703099136541, 0.25029258946163835, 0.250684322075627, 0.25058178058575514, 0.2507894113437155, 0.25087979483599593, 0.2505140178725817, 0.24972982033444646, 0.24872815599102377]","[0.25, 0.2502453788769325, 0.2504234165899455, 0.250389287286257, 0.25051450896562577, 0.2503555185359492, 0.252914014133849, 0.25418148794716927, 0.25511501112954055, 0.2557878900529509]",replicator,Prisoner's Dilemma,0.95,10,"[0.25, 0.25, 0.25, 0.25]"
"[0.4, 0.39803681748321346, 0.39772638249840675, 0.3905139897018994, 0.388804827778632, 0.38570382402752323, 0.38204694969935077, 0.3805482102904577, 0.3776097331747691, 0.37397988474247423]","[0.4, 0.39854408791834806, 0.3958873440400405, 0.3881733440470321, 0.3842858655029479, 0.37862417655380176, 0.3750881740063244, 0.371245522043203, 0.36877235121214624, 0.3641484795805837]","[0.1, 0.10036441639730385, 0.10076880336059545, 0.09991186622961175, 0.10079890532880166, 0.10201299112652841, 0.10240912898182758, 0.10235979421595605, 0.10237032198888835, 0.10209708131114617]","[0.1, 0.10049035725230579, 0.1008337178856233, 0.1054845108149828, 0.10606607677303156, 0.1071971775779128, 0.10879837275041535, 0.11039219540596822, 0.11196866926185763, 0.114747775384523]",replicator,Prisoner's Dilemma,0.95,10,"[0.4, 0.4, 0.1, 0.1]"
"[0.1, 0.10067858769537887, 0.10107973115755797, 0.1012941130714101, 0.10171374344976147, 0.10222631565303572, 0.10262873841613776, 0.10343034661607466, 0.1039417377448277, 0.10428545562486573]","[0.1, 0.09999190185082521, 0.10078264466922573, 0.10173890942629064, 0.10194701382737778, 0.10203470979373243, 0.10280369103599517, 0.10265948110250377, 0.10260305579657675, 0.10270312376891756]","[0.4, 0.39866517118771055, 0.39615989684938213, 0.39330682892998764, 0.3922701439518598, 0.39096463712484614, 0.38887104216825097, 0.38793404043750546, 0.38651536089013505, 0.3847868632427013]","[0.4, 0.3986528706274733, 0.39641710212275705, 0.3946698948916673, 0.39326788916358685, 0.39225660451425853, 0.3898567366942409, 0.38829791635849314, 0.3880114858272276, 0.38808516067115345]",replicator,Prisoner's Dilemma,0.95,10,"[0.1, 0.1, 0.4, 0.4]"
"[0.4, 0.3976166154650843, 0.39662442022359806, 0.3940856796335426, 0.3942389807444639, 0.39048599667339506, 0.38964276676003673, 0.38842051094554453, 0.3879957106313384, 0.38638285974404707]","[0.1, 0.10084383485567901, 0.10075288625391432, 0.10151209131298942, 0.10139761907703505, 0.10175205965314076, 0.10247791618059342, 0.10246239952646882, 0.102099934263128, 0.10249505836302608]","[0.4, 0.39774378986439973, 0.3967738777410706, 0.3941441342030956, 0.3924704227224518, 0.3890207263975555, 0.3864803544768469, 0.38524591554976173, 0.3835132335035128, 0.3818553163907867]","[0.1, 0.10031606381195, 0.10090148500599211, 0.10145577359668655, 0.10196154195657488, 0.10347197092502042, 0.10363297615373865, 0.10430475937545386, 0.10525693719230972, 0.10574215866544755]",replicator,Prisoner's Dilemma,0.95,10,"[0.4, 0.1, 0.4, 0.1]"
"[0.1, 0.100341896292658, 0.10068563825758853, 0.10224757015662235, 0.10312185493655336, 0.10344954116581322, 0.10416566928203928, 0.10530545110847576, 0.10977013832907366, 0.11066951344959036]","[0.4, 0.397389040402044, 0.3943949407158528, 0.39009731220638766, 0.3874408455122519, 0.38413170130509344, 0.38211272226539095, 0.37660070276103563, 0.3685136268334942, 0.3661834820445279]","[0.1, 0.10033413193172276, 0.10092966163273191, 0.10139165941906654, 0.10175758096685592, 0.1026847066228717, 0.1028182919492637, 0.10372670349483681, 0.10356844888617417, 0.10388753944364418]","[0.4, 0.3999068467004331, 0.39917631984049073, 0.39550644613886876, 0.3933905252895144, 0.3919161956566035, 0.3907532004006949, 0.38866188435282395, 0.38112264755600694, 0.37923565916924346]",replicator,Prisoner's Dilemma,0.95,10,"[0.1, 0.4, 0.1, 0.4]"
"[0.25, 0.25048180226099626, 0.250509717225467, 0.25065593327386737, 0.25178120991440767, 0.2519532961070513, 0.2516494888933092, 0.25233553038117473, 0.253555542599906, 0.2546413292205645]","[0.25, 0.24872663286089963, 0.24816646454953223, 0.247781482878588, 0.24778078663244707, 0.24732571039291265, 0.24648443438753345, 0.24611471312119776, 0.24570439097139887, 0.24573459416069712]","[0.25, 0.249847255920235, 0.2503953120680809, 0.2505152994770134, 0.24997244032270874, 0.2501359693197485, 0.24991560731851478, 0.24893682155714414, 0.24855476369165275, 0.24799917853168277]","[0.25, 0.2509443089578691, 0.2509310426828524, 0.2510536069634855, 0.2504712761264696, 0.25059624752625387, 0.2519715865981504, 0.25264945682166134, 0.25223689953599765, 0.2516895691693689]",replicator,Prisoner's Dilemma,0.99,10,"[0.25, 0.25, 0.25, 0.25]"
"[0.4, 0.3994301179033187, 0.3961788456460681, 0.3922935097980912, 0.3896333617537628, 0.38791491105464043, 0.3853533248086667, 0.3839987185322127, 0.3820786342382897, 0.38198735552832563]","[0.4, 0.39831251230306514, 0.3945107880781379, 0.391110030243039, 0.3874260451921365, 0.38348796172813393, 0.3799853223902885, 0.37816757106926624, 0.37516819039038524, 0.37289422157102564]","[0.1, 0.10027215548255933, 0.10029728772224754, 0.10067874363327599, 0.1009965283983197, 0.10094091298036838, 0.10126442790645894, 0.10171881559607454, 0.10163653551387743, 0.10199031403734216]","[0.1, 0.10029218696584474, 0.1020406522308969, 0.10353289087313164, 0.10488336324123752, 0.10646981144645064, 0.10780410360106604, 0.10821503478434147, 0.10970196206783868, 0.11001124243001241]",replicator,Prisoner's Dilemma,0.99,10,"[0.4, 0.4, 0.1, 0.1]"
"[0.1, 0.1002798262544275, 0.10166750289173906, 0.10223336331603829, 0.10277305414845767, 0.10311209375962836, 0.10368885270557497, 0.10396845450308716, 0.10493894477088873, 0.10548295026527046]","[0.1, 0.10083938453162813, 0.10113227522708386, 0.10113365412171386, 0.10118843598450192, 0.1019491687517346, 0.10193946121158462, 0.10283052284021227, 0.10269763898894635, 0.10265709410879055]","[0.4, 0.3977526348973556, 0.39387014493626715, 0.39277469478683696, 0.39163492312746795, 0.3897776932584265, 0.38870352462839064, 0.386478866045747, 0.38492830089405455, 0.38428883195393676]","[0.4, 0.397770521958422, 0.39499348543042373, 0.393888221749939, 0.392738524739375, 0.39035277611687563, 0.3892822550108273, 0.3870577583948717, 0.3854978471706301, 0.384292028071089]",replicator,Prisoner's Dilemma,0.99,10,"[0.1, 0.1, 0.4, 0.4]"
"[0.4, 0.3988146998832001, 0.3972471692697426, 0.3961425893612968, 0.39509039529081214, 0.392820901329333, 0.39045367349624516, 0.389291103012578, 0.38846089816195695, 0.3874937394537355]","[0.1, 0.10069497118137151, 0.10017454035130754, 0.10017771691605758, 0.10016948084339607, 0.10099068842095958, 0.10177888378458917, 0.10174250077736821, 0.10171499728094473, 0.10171927257613572]","[0.4, 0.397701370481827, 0.39446154479351236, 0.3933402456139934, 0.3922192794293216, 0.390219978706445, 0.38786382189379076, 0.3867054496821886, 0.38550857936515065, 0.38444649249031837]","[0.1, 0.10017601122737173, 0.10190357068106669, 0.10247336273929816, 0.10304600212077346, 0.10331840050422028, 0.1037584970853387, 0.10441440653048688, 0.10498847434622871, 0.10553469949262063]",replicator,Prisoner's Dilemma,0.99,10,"[0.4, 0.1, 0.4, 0.1]"
"[0.1, 0.10025223581628552, 0.10196419296945142, 0.10239078764431143, 0.10312454046194408, 0.10342736669386542, 0.10488411918620652, 0.10531416428484588, 0.10575189487916081, 0.10604080387354228]","[0.4, 0.3982109844587583, 0.3944779732363488, 0.39318126430543265, 0.389463893743758, 0.3868646197881142, 0.3835275037548588, 0.3815301378539163, 0.3795367057570686, 0.377162601280054]","[0.1, 0.10080635770971744, 0.10083737564668656, 0.10121300082725286, 0.10182823109087397, 0.1027432572876361, 0.1025344382295048, 0.10298654816579492, 0.10347214105428205, 0.10434013950027453]","[0.4, 0.39755464143723, 0.39437033171228586, 0.3925476794856352, 0.3910598563823669, 0.3890073755443722, 0.38767452130388436, 0.3863945525860314, 0.38498548708590974, 0.3831123796086825]",replicator,Prisoner's Dilemma,0.99,10,"[0.1, 0.4, 0.1, 0.4]"
