agent1,agent2,agent3,agent4,dynamics,game,gamma,generations_until_stability,initial_distribution
"[0.25, 0.2513998552126526, 0.250907341968053, 0.2518862342776889, 0.2511708470157755, 0.2524551151867839, 0.25217943805643844, 0.25225845982510336, 0.2528464441477862, 0.25265701520433614]","[0.25, 0.24914858879917898, 0.24805650520359812, 0.24823730934940236, 0.2473968830161664, 0.24605186315758035, 0.24519708254664008, 0.2446449078892273, 0.24399786485983693, 0.24414996523971774]","[0.25, 0.24972235206254384, 0.249734633888228, 0.24906553245641483, 0.250422963361744, 0.24962294488467243, 0.24938097254693448, 0.24990927099771496, 0.2501642911561922, 0.2504605769200238]","[0.25, 0.24972920392562456, 0.2513007906465315, 0.25081049203921885, 0.2510050210014359, 0.25188811486018314, 0.25328239658300855, 0.2532368482978321, 0.2530579348908982, 0.25279006125216824]",replicator,Prisoner's Dilemma,0.95,10,"[0.25, 0.25, 0.25, 0.25]"
"[0.4, 0.39589718473880725, 0.39418990269479637, 0.3934068750129836, 0.39135152024762004, 0.390845301399164, 0.38689937653038176, 0.3838241863440745, 0.3816422819914797, 0.37928771909076303]","[0.4, 0.39537157043566545, 0.39294930416887286, 0.3899332573537972, 0.3858680919270941, 0.3832532469129502, 0.3802429674449787, 0.3767048355179788, 0.3740568055874172, 0.37259678457855067]","[0.1, 0.10063939695224643, 0.1010592609033632, 0.10180960247958593, 0.10170715365731532, 0.10202824535984682, 0.10265804960533957, 0.10276936695300525, 0.10338512687856283, 0.10419045332442467]","[0.1, 0.10154341425413542, 0.10217978991370537, 0.10240837262887788, 0.10411409315998171, 0.10462560760200079, 0.10585784362049938, 0.1075694450829291, 0.10829257346453232, 0.1085398253219919]",replicator,Prisoner's Dilemma,0.95,10,"[0.4, 0.4, 0.1, 0.1]"
"[0.1, 0.10029587086475601, 0.10143566270845211, 0.10186695342781503, 0.10208645078189361, 0.10245455069925065, 0.10339456745059136, 0.10386273858111829, 0.10467448210213702, 0.10529607455549558]","[0.1, 0.10082307134821189, 0.1014232288078964, 0.10183789392031262, 0.1028257405578186, 0.10361726434268127, 0.1034747243350889, 0.1036335694324927, 0.10350802545459982, 0.10342000950524122]","[0.4, 0.39767243189913953, 0.3942222287627039, 0.3925929292753076, 0.3906270250565096, 0.3882745150885136, 0.3867086191693286, 0.38575829630363123, 0.38475759730127584, 0.3834612141980468]","[0.4, 0.39785179924898895, 0.3944140085356077, 0.39275455855846214, 0.3900651932860989, 0.3880052228896452, 0.38654385438338357, 0.38515011240855707, 0.38360565640202565, 0.3829463694582881]",replicator,Prisoner's Dilemma,0.95,10,"[0.1, 0.1, 0.4, 0.4]"
"[0.4, 0.39747136507193737, 0.39360462166076043, 0.39192115759460416, 0.3891515398923358, 0.38641053221377986, 0.38519228339610406, 0.38253780672385773, 0.3808856068379462, 0.37809415077965547]","[0.1, 0.10070315395681376, 0.10000999275948781, 0.09973559951933372, 0.09935686360428259, 0.09998581868651983, 0.10004760719953561, 0.10094788777065244, 0.1017672230975776, 0.10231834327419584]","[0.4, 0.3977614774583919, 0.3938357974221323, 0.3915272432811893, 0.3887426002245975, 0.3858166044576049, 0.3849427537470193, 0.38351948750577614, 0.38164181645568446, 0.38011348912863085]","[0.1, 0.10048863541060395, 0.10314967516976546, 0.10447849251153009, 0.10635664290651108, 0.10723303289304793, 0.10774771898149506, 0.10791905145866713, 0.10803760333824629, 0.10867696671436965]",replicator,Prisoner's Dilemma,0.95,10,"[0.4, 0.1, 0.4, 0.1]"
"[0.1, 0.10031797851464058, 0.10178619834852728, 0.10229840947225514, 0.1040239369925028, 0.10558285611987957, 0.10694822306266304, 0.10856456665740392, 0.10875143306802088, 0.1092303898045732]","[0.4, 0.3971711429159103, 0.39203714732120715, 0.390201011388595, 0.3859188323427965, 0.38178251448895245, 0.3779937308084452, 0.3741057315573986, 0.3724272148468893, 0.3702607721627001]","[0.1, 0.10095421045293573, 0.10121645486601503, 0.10161269323413435, 0.10148586599309847, 0.10187728070425682, 0.10226257773209066, 0.10271040269625996, 0.10315898809045698, 0.1035316458008028]","[0.4, 0.39774010121378445, 0.3960270701069201, 0.3943386436765884, 0.39250687944054197, 0.38931780256494064, 0.3866744317189337, 0.3831144699207694, 0.3825007280813325, 0.38165941328837955]",replicator,Prisoner's Dilemma,0.95,10,"[0.1, 0.4, 0.1, 0.4]"
"[0.25, 0.24985605642903616, 0.2501800005363877, 0.25139994750954253, 0.2512771088125926, 0.2509964632904644, 0.25162922913813357, 0.2516538035396999, 0.25261367412889235, 0.2541874577894602]","[0.25, 0.25039791703536113, 0.249908503447368, 0.24982718067988655, 0.250231773386798, 0.24939593279531133, 0.24798409662502843, 0.247417823418708, 0.24617541857789682, 0.2453360615746101]","[0.25, 0.24984567732924798, 0.24992794777830193, 0.24929605453458567, 0.24915044408176942, 0.24887141905053967, 0.24881924415630785, 0.2493810653970049, 0.24868877626295657, 0.24834607552001123]","[0.25, 0.24990034920635476, 0.2499825002908083, 0.24947689439928153, 0.2493404841139354, 0.2507310679719925, 0.2515709303536059, 0.2515527910000674, 0.2525547921235363, 0.25219051157432254]",replicator,Prisoner's Dilemma,0.99,10,"[0.25, 0.25, 0.25, 0.25]"
"[0.4, 0.39754581349689455, 0.3970149339666934, 0.3954519558268867, 0.39459964828045324, 0.3930779764461315, 0.39166578106559163, 0.3891505405171044, 0.3857990731862367, 0.3843379410263211]","[0.4, 0.39926029400060853, 0.39757336731235476, 0.39545632057112245, 0.39237477088592865, 0.39032039931871343, 0.3882756021256609, 0.3835718208435237, 0.38089379592425, 0.378941875014838]","[0.1, 0.10063272785286986, 0.10091437424303575, 0.10137109023639722, 0.10217013038288131, 0.10264657468547023, 0.1030795159674543, 0.10354972363015348, 0.10347711450254009, 0.10398546343105332]","[0.1, 0.1001657452727544, 0.1004423797013104, 0.10091807160573478, 0.10112650137735187, 0.10157436394278309, 0.10204299144665012, 0.10346902657778197, 0.10515508263826732, 0.10557561866071355]",replicator,Prisoner's Dilemma,0.99,10,"[0.4, 0.4, 0.1, 0.1]"
"[0.1, 0.10041868826187741, 0.10198312620176522, 0.10211010619033141, 0.10259601862120457, 0.1031603747172614, 0.10372175842020998, 0.10410111865352728, 0.10449252510455326, 0.10465204596906383]","[0.1, 0.10083761616832534, 0.10125755947651852, 0.10195669152267406, 0.10204382118058349, 0.10208139545376968, 0.10208494161415473, 0.10288619127207929, 0.10362589553304222, 0.10429352302672039]","[0.4, 0.3974895748491442, 0.3935655897522258, 0.3914341479898258, 0.3906104152037928, 0.3894579096888155, 0.3883870047406455, 0.38612348384254497, 0.3842626747364876, 0.3821784265016255]","[0.4, 0.39748520743004484, 0.393561320142824, 0.3924853713729306, 0.39110818384966445, 0.3899667530154638, 0.3889033681099479, 0.38669504696734236, 0.3843245292408318, 0.3833463173931663]",replicator,Prisoner's Dilemma,0.99,10,"[0.1, 0.1, 0.4, 0.4]"
"[0.4, 0.39878049764409873, 0.39793914394071983, 0.3962668469580877, 0.3936105337051763, 0.39149473982627664, 0.3892883654817407, 0.38690935346581184, 0.38453273513042474, 0.3823977833395806]","[0.1, 0.09996338081916588, 0.09995640753271207, 0.09982801907918105, 0.09941041761604402, 0.10026571897789126, 0.1011557306412187, 0.10080952324595824, 0.10155009593151698, 0.10236708508447287]","[0.4, 0.39929368640538615, 0.3980480244008078, 0.39693268501522894, 0.3941234179818203, 0.3919075012068679, 0.3897164478434142, 0.3873128100530856, 0.3853159474965829, 0.3831532435877657]","[0.1, 0.10051807316846292, 0.10105074242654302, 0.10188833792340737, 0.10371865931643758, 0.10396696199852844, 0.10421128239967259, 0.10584754113773931, 0.10626585045895398, 0.10659736706616434]",replicator,Prisoner's Dilemma,0.99,10,"[0.4, 0.1, 0.4, 0.1]"
"[0.1, 0.10368156748062508, 0.1046784536549513, 0.10478127425709445, 0.10545643018622329, 0.10707582888743972, 0.10878628258428966, 0.10894789411818817, 0.11042033723763466, 0.11182616562065457]","[0.4, 0.39298745993045975, 0.38674843168680323, 0.38465879764697647, 0.38239734938399966, 0.37925371735349156, 0.3759108151720505, 0.37312740214958345, 0.36918929640238857, 0.36506254934405824]","[0.1, 0.0992645392107555, 0.10090061286761427, 0.10160297001996454, 0.10225428619988448, 0.10207744070850414, 0.10212691384898771, 0.10323956292271638, 0.10311904306091015, 0.103510364793505]","[0.4, 0.39522811330401797, 0.3911885098000021, 0.39019487168508665, 0.3874733475421436, 0.38537875468231025, 0.38243273870250505, 0.3805297895991885, 0.3798473424234476, 0.3778156911352186]",replicator,Prisoner's Dilemma,0.99,10,"[0.1, 0.4, 0.1, 0.4]"
