agent1,agent2,agent3,agent4,dynamics,game,gamma,generations_until_stability,initial_distribution
"[0.25, 0.25016466862093906, 0.2502460641882654, 0.25023549214856183, 0.2514185670945834, 0.2523660774089413, 0.2526369860822812, 0.252425100178044, 0.25194481778872885, 0.2519330164756263]","[0.25, 0.24926821465665883, 0.2497176868857033, 0.24914049355715645, 0.2481310089139281, 0.24797064093565582, 0.24772124979730226, 0.2482505197677026, 0.24821946412207815, 0.24780466924466302]","[0.25, 0.25035969088608123, 0.250290575845554, 0.2508909782613597, 0.25115388765852953, 0.25104713997706624, 0.250947631188197, 0.2507732824927082, 0.250229467119056, 0.2505818201965819]","[0.25, 0.2502074258363209, 0.24974392357926345, 0.24973263728225742, 0.24930212812055255, 0.24862967944539704, 0.2487113862221518, 0.24856138932540187, 0.24960443363584656, 0.24968176164177305]",replicator,Prisoner's Dilemma,0.95,10,"[0.25, 0.25, 0.25, 0.25]"
"[0.4, 0.396956934776354, 0.3936763581707631, 0.39237972599215143, 0.39084023868826295, 0.386990626482232, 0.38586404537591235, 0.38247546160636425, 0.38006478562334484, 0.3780462295270519]","[0.4, 0.3958156774463194, 0.3902761399811959, 0.389483784644427, 0.38738751673082933, 0.382871185923356, 0.3807700134125619, 0.37675122380601034, 0.3732062203007656, 0.3701028628937006]","[0.1, 0.10024939524168482, 0.10042220990422558, 0.10092287475449968, 0.10141302773039816, 0.10213175957301462, 0.10255237466891913, 0.10298940940154644, 0.10321413034620895, 0.103248595410614]","[0.1, 0.10155745170264685, 0.10364300622222716, 0.10367806804278988, 0.10413932393173139, 0.10564110012506364, 0.10609331916353884, 0.10769263423575391, 0.10914974202071206, 0.11060062172147253]",replicator,Prisoner's Dilemma,0.95,10,"[0.4, 0.4, 0.1, 0.1]"
"[0.1, 0.10040229233192476, 0.10076571513442513, 0.1023333606461081, 0.10248249538908984, 0.10265718665331337, 0.10343794551926733, 0.10521793843039615, 0.10570417857175866, 0.10611439685128735]","[0.1, 0.09998860061514775, 0.10075649112067309, 0.10036797887300115, 0.10132127450173092, 0.10205065257477895, 0.1018715110233431, 0.1015615146361963, 0.10157880306975384, 0.10189932438960546]","[0.4, 0.3999118075423334, 0.3968542736700717, 0.3930897791765727, 0.39015578033047826, 0.3875988807446955, 0.3863303736010243, 0.38353434751787213, 0.3828738689670391, 0.38144266836166485]","[0.4, 0.39852462066937666, 0.39706844099145033, 0.39618871922187543, 0.39480546307652237, 0.3938777777654591, 0.39286261816130436, 0.390140902654589, 0.3889434009264914, 0.38766060230679844]",replicator,Prisoner's Dilemma,0.95,10,"[0.1, 0.1, 0.4, 0.4]"
"[0.4, 0.3983913682390389, 0.3972591865406484, 0.39410525023389287, 0.3899047253077817, 0.3886823866202662, 0.3869177929044435, 0.3842975123159376, 0.3833305135924755, 0.38338515788629707]","[0.1, 0.10020816707763688, 0.10022015367729396, 0.10004048528232658, 0.10035637084266731, 0.10105081516502529, 0.10181851306461791, 0.10275177442619433, 0.10290955872646398, 0.10295553596599247]","[0.4, 0.39898224120870307, 0.39777645127749617, 0.3941386527736937, 0.39124231413405675, 0.38929225404889645, 0.38705571545446366, 0.38506138720699074, 0.3838113644867258, 0.38217002581373266]","[0.1, 0.10044843056042764, 0.10102544959114561, 0.1029325385112061, 0.10446101811386782, 0.1045863150861923, 0.10486743584804849, 0.10515674629186726, 0.10560124215921536, 0.10599060403002714]",replicator,Prisoner's Dilemma,0.95,10,"[0.4, 0.1, 0.4, 0.1]"
"[0.1, 0.10151575839726017, 0.10198982524795731, 0.1034874350257575, 0.10425316384231556, 0.10477564157415542, 0.10626038956593808, 0.10782213452398608, 0.10906281230418126, 0.10925229430331694]","[0.4, 0.39650494623044036, 0.3938298708787434, 0.3890395261949919, 0.38694543043082796, 0.3841670424641831, 0.38047802116142626, 0.3752227070659552, 0.37179773627001467, 0.3692419105391111]","[0.1, 0.09986355109508127, 0.10018552498559352, 0.10052910695362396, 0.10088300226418481, 0.10118841633846623, 0.10145416225579648, 0.10261042379209719, 0.10309043785636599, 0.10427644460820366]","[0.4, 0.397977815800194, 0.39752118221770455, 0.3951559775704151, 0.39296806274911567, 0.39263061171255265, 0.3898058953036318, 0.38501836695512814, 0.3823013318176363, 0.3798669684066212]",replicator,Prisoner's Dilemma,0.95,10,"[0.1, 0.4, 0.1, 0.4]"
"[0.25, 0.24986828567012992, 0.2497211095537712, 0.24989064889062043, 0.2500322488213159, 0.24976487844731923, 0.24973980450123642, 0.2497668133246814, 0.2507459695176451, 0.2508868138491569]","[0.25, 0.25040983495965247, 0.24951904961658444, 0.24982899935892455, 0.24942139768775423, 0.24857810572433034, 0.24799971107145907, 0.24744344379184113, 0.24619531385442647, 0.24578917827343713]","[0.25, 0.2498591084955975, 0.24956199698097561, 0.24931837286207906, 0.2494569634363861, 0.2491661320262623, 0.2497179617579185, 0.2502661024583862, 0.24955169628436347, 0.24969077739090537]","[0.25, 0.24986277087462008, 0.2511958988789727, 0.2509585447254511, 0.2510862819145856, 0.2524964313013722, 0.2525500859650441, 0.25253488973430877, 0.2535395762352667, 0.2536741101121899]",replicator,Prisoner's Dilemma,0.99,10,"[0.25, 0.25, 0.25, 0.25]"
"[0.4, 0.3965603370026565, 0.3934003366295279, 0.39186193048646634, 0.39031435287280375, 0.38840518920015693, 0.38718530156341374, 0.38496461565240747, 0.383305306537163, 0.3814145333028985]","[0.4, 0.3970344877251109, 0.3932812466126213, 0.39132609449663514, 0.3895587961538138, 0.38692454172909313, 0.38349088230823974, 0.37908169869548797, 0.3752701534520163, 0.37291698529681755]","[0.1, 0.09996592773907173, 0.1000228271020932, 0.10046258733854263, 0.10089885799251813, 0.10177317096441418, 0.10241976496396199, 0.10277740544311484, 0.10271908868522485, 0.10359670860197914]","[0.1, 0.10163536607898643, 0.10334817838177625, 0.10381172815820897, 0.10423972865959952, 0.10455122364017078, 0.10514316237988791, 0.10658793921489956, 0.10817955066514261, 0.1084672570851468]",replicator,Prisoner's Dilemma,0.99,10,"[0.4, 0.4, 0.1, 0.1]"
"[0.1, 0.10034810835556349, 0.10090715927296798, 0.10122469548935487, 0.10164194429852243, 0.10234371461684175, 0.10286862681616284, 0.10467458632477511, 0.10487295348183245, 0.10523394939737726]","[0.1, 0.10081212758998791, 0.10080969634418752, 0.1016317250096518, 0.1024495446030387, 0.10219217898936529, 0.10214790448649642, 0.10172596254114613, 0.10252196080946419, 0.10331510088278556]","[0.4, 0.3976487156466958, 0.396550326294131, 0.39432745894441334, 0.39195674540792236, 0.39057947125676706, 0.38996811948277293, 0.3873030285005214, 0.3856095456232976, 0.38340455729797346]","[0.4, 0.3977103405710987, 0.3966028012615422, 0.3943439237946178, 0.39191600500116075, 0.39157175578640907, 0.39034596999951904, 0.387773137948754, 0.3856995169846239, 0.383593471664772]",replicator,Prisoner's Dilemma,0.99,10,"[0.1, 0.1, 0.4, 0.4]"
"[0.4, 0.39891243364299445, 0.3980553461698271, 0.39640329956951154, 0.3964092587607419, 0.39409246827813793, 0.3918966913674824, 0.38976349912436614, 0.3887372711767048, 0.38644503469592356]","[0.1, 0.1000020763406894, 0.10001027445840614, 0.10042404007494504, 0.1003106697626279, 0.10112170035150819, 0.10196299110155532, 0.10279790396699143, 0.1027836130543878, 0.10359012469971567]","[0.4, 0.3988510968695223, 0.39789177078802573, 0.39624296436254863, 0.3950857543001327, 0.3932807866128174, 0.39105306798538125, 0.3888962737446637, 0.3878525548654226, 0.3861129563866122]","[0.1, 0.10055704103118143, 0.10100671246873807, 0.10142658920983803, 0.10183577842506329, 0.10207283173562957, 0.10237053650944296, 0.10265412433712452, 0.10321418136650755, 0.1034758429569682]",replicator,Prisoner's Dilemma,0.99,10,"[0.4, 0.1, 0.4, 0.1]"
"[0.1, 0.10165193170505017, 0.10229985790798345, 0.10249985049080214, 0.10399779274122209, 0.10575171182645514, 0.10601977110464249, 0.10675519330036001, 0.10709771370876801, 0.10734134380906833]","[0.4, 0.3970284036850182, 0.3947162405671473, 0.3916544224943989, 0.38698750995688835, 0.3833545278972831, 0.3807392536870118, 0.37792472689616197, 0.37690360403716155, 0.3754724136484926]","[0.1, 0.09995596076075143, 0.10035563306214833, 0.10112512831433913, 0.10146148454082286, 0.10155903293086237, 0.10252870432022966, 0.10274227548389828, 0.10312461087785385, 0.10339204884189826]","[0.4, 0.3965400264517755, 0.39473625289567926, 0.3939998181393579, 0.39162623041653977, 0.38832147535342443, 0.38627867884496936, 0.385650040930008, 0.384019570318671, 0.3836083025889749]",replicator,Prisoner's Dilemma,0.99,10,"[0.1, 0.4, 0.1, 0.4]"
