agent1,agent2,agent3,agent4,dynamics,game,gamma,generations_until_stability,initial_distribution
"[0.25, 0.2499677808466979, 0.25102232359393495, 0.2511649272257152, 0.2521294090522697, 0.2530408136204505, 0.2522302461420655, 0.25185882067333937, 0.251038984298991, 0.25015566386816307]","[0.25, 0.24956882198128613, 0.2495036836995072, 0.24904994992350465, 0.24782150757301108, 0.2465757983126298, 0.24564309062850576, 0.24470078066563467, 0.24444300469912983, 0.24565007918590095]","[0.25, 0.250453773565123, 0.24997607125917612, 0.2500811211033074, 0.24934151687023437, 0.24973374960526784, 0.24869696178073544, 0.2488376079261902, 0.24919930983170857, 0.248161246751889]","[0.25, 0.25000962360689294, 0.24949701282720305, 0.24970414883131442, 0.2507154349926748, 0.2506750036767295, 0.25346690175391845, 0.2546691274154326, 0.2553962102900827, 0.25609757707523556]",replicator,Prisoner's Dilemma,0.95,10,"[0.25, 0.25, 0.25, 0.25]"
"[0.4, 0.3989511899765695, 0.39772659959720313, 0.39848404088525624, 0.3975690702376154, 0.3943968643774858, 0.39238121952093774, 0.3891553239185262, 0.3880261646327793, 0.3879667026122516]","[0.4, 0.39660788825201854, 0.3943676644070851, 0.39026859809659903, 0.3875671251534745, 0.38318369759470905, 0.37913509780978105, 0.3758039277585861, 0.37396932378415776, 0.3716669672326384]","[0.1, 0.10084507332018926, 0.10158514614688048, 0.10216447359663029, 0.10259715992058575, 0.10273360843690608, 0.10270337535413444, 0.10317613696152837, 0.10326319160769284, 0.10357319524992047]","[0.1, 0.10026515712266378, 0.10040345021393127, 0.10068324648789975, 0.1011849532687036, 0.10300215136837595, 0.10464716548339308, 0.10594524976441064, 0.10668047041379906, 0.10703333823798081]",replicator,Prisoner's Dilemma,0.95,10,"[0.4, 0.4, 0.1, 0.1]"
"[0.1, 0.10178257974840788, 0.10241798701473717, 0.10277408897546692, 0.10288477086576031, 0.10344599847547177, 0.10486431079689856, 0.1049021113902483, 0.10544725726921403, 0.10605541505956709]","[0.1, 0.0999596638179619, 0.09994398902954595, 0.10092717810096219, 0.10206037657533999, 0.10210533586027934, 0.10243761438077466, 0.1031380181125314, 0.10315420612241752, 0.10311927740820548]","[0.4, 0.3965313771127983, 0.39555312868080794, 0.39279612069725334, 0.39065371322770265, 0.38902609868616966, 0.38513994744042357, 0.3821810982944975, 0.3813170608188248, 0.3802026902144852]","[0.4, 0.3964996486217227, 0.3950647303162053, 0.39255830477620957, 0.38986905357849144, 0.38919495287145317, 0.38648012724978587, 0.3866674502028572, 0.3854715424213725, 0.384505404219303]",replicator,Prisoner's Dilemma,0.95,10,"[0.1, 0.1, 0.4, 0.4]"
"[0.4, 0.39686099590163815, 0.39283733948191324, 0.3896351764793522, 0.3877879257351382, 0.3862434128664295, 0.38377761488098305, 0.38365716372704034, 0.3813411563038015, 0.3804357206316904]","[0.1, 0.09954544225609964, 0.09979809248053642, 0.10093960560458057, 0.10212809745946624, 0.10310249356874181, 0.10317079183192031, 0.10314269105635705, 0.10399645812166904, 0.10386462870693497]","[0.4, 0.3969421001326539, 0.39116207963585964, 0.3879408693684302, 0.3850482478031377, 0.38221327454250176, 0.3803210293948298, 0.379063603207695, 0.3773296727378474, 0.3767947733403059]","[0.1, 0.10200378373532736, 0.10426439514071674, 0.10478030800581561, 0.10482463375975487, 0.10501380065877847, 0.1061345476754226, 0.10654767122348137, 0.10679628660959654, 0.10733662999295673]",replicator,Prisoner's Dilemma,0.95,10,"[0.4, 0.1, 0.4, 0.1]"
"[0.1, 0.10169928088902506, 0.10289689085115347, 0.10462941497279425, 0.10686861341181843, 0.10836392889647846, 0.10863612731801467, 0.10895227544406057, 0.10945726432633707, 0.10988614649077405]","[0.4, 0.39621519770983393, 0.39050495750044706, 0.38653615445111283, 0.3820488191051972, 0.37790855747443447, 0.37532858292685495, 0.37302811986739365, 0.37106555101747524, 0.36922029747592494]","[0.1, 0.10003113475591291, 0.10107740764011602, 0.10147477593534329, 0.10136313738448931, 0.1014604901134588, 0.1025224219378198, 0.10288375809267154, 0.10333607430120384, 0.10407025346399039]","[0.4, 0.39686313971041426, 0.39375828168737004, 0.3895822603798084, 0.38619602077431714, 0.38460661904413884, 0.38224076255394146, 0.38212401910773636, 0.38068335273545806, 0.37838014919956786]",replicator,Prisoner's Dilemma,0.95,10,"[0.1, 0.4, 0.1, 0.4]"
"[0.25, 0.2513335188647538, 0.2512096166022853, 0.2518956280496364, 0.2525240697245103, 0.2523730203155151, 0.2521027858959503, 0.25195549234311304, 0.2533334401306135, 0.2534337518920968]","[0.25, 0.24913491655108486, 0.24956049194029703, 0.24914353809830644, 0.2485638635322028, 0.24894604255639494, 0.24920645074708808, 0.24968592582703833, 0.24883900197258557, 0.2484904779135991]","[0.25, 0.25006134364751165, 0.2499424214089556, 0.24897152590280502, 0.24839626938567402, 0.2483053932788261, 0.24859541291647705, 0.24838820654308014, 0.2481053961575337, 0.24823525516701492]","[0.25, 0.2494702209366497, 0.24928569758813418, 0.24998977924822663, 0.25052534509186325, 0.2503816590813974, 0.25009540658940305, 0.24996879850409054, 0.24973420933614435, 0.2498543891048416]",replicator,Prisoner's Dilemma,0.99,10,"[0.25, 0.25, 0.25, 0.25]"
"[0.4, 0.3974780220895534, 0.39724150205987396, 0.3969957728546974, 0.3967893124291733, 0.39526372951799194, 0.3937440214184021, 0.39274276337542086, 0.389355573361873, 0.387197339922768]","[0.4, 0.39525487457574454, 0.39268900532837914, 0.39024375344963425, 0.38778927617612374, 0.3857736804811597, 0.3837452042331211, 0.38169463359007233, 0.3779139936867072, 0.3735731426234282]","[0.1, 0.10201332392980737, 0.10237461417121879, 0.10271668708320292, 0.10306783256124666, 0.1035269608256715, 0.1040007844225061, 0.10467302512159417, 0.10458379543275559, 0.10489375572361202]","[0.1, 0.09980345190386816, 0.1001572687162242, 0.10050823454615747, 0.10084906548881942, 0.10131174621593962, 0.10177030186928976, 0.10191508899179366, 0.10389038597851513, 0.10535167562824864]",replicator,Prisoner's Dilemma,0.99,10,"[0.4, 0.4, 0.1, 0.1]"
"[0.1, 0.10042454265306722, 0.10067273704120747, 0.10084534716994814, 0.10115069814893607, 0.10142704972830026, 0.10312374412094232, 0.10353445907721552, 0.10401415430372028, 0.10433711212919124]","[0.1, 0.10084644502405683, 0.10167587068256259, 0.10240693979015027, 0.10319394309809432, 0.10402402802692881, 0.10345501511224775, 0.10330794003145861, 0.1031339312534075, 0.10396476882787711]","[0.4, 0.39745195200636224, 0.3955963949752257, 0.3930481154171322, 0.3911357661985101, 0.38897606905934173, 0.38603788002289396, 0.38501784061714817, 0.38390495102447947, 0.3817464172406093]","[0.4, 0.39746409728514165, 0.39506839884502654, 0.39409528817559286, 0.39179080064935307, 0.3897321736150341, 0.3882883874972017, 0.38831992583667907, 0.3882972729181049, 0.38614677515103485]",replicator,Prisoner's Dilemma,0.99,10,"[0.1, 0.1, 0.4, 0.4]"
"[0.4, 0.39874806286147274, 0.39602572295608884, 0.3935325749628876, 0.3913023146313191, 0.38983095820278213, 0.3861421394748744, 0.3837330174028356, 0.3822393096134853, 0.38130856300079224]","[0.1, 0.10001318103995818, 0.0995914667094222, 0.10037711977081484, 0.10124009852307103, 0.10117573222647074, 0.10164175832181033, 0.10238654910233075, 0.10372537279142637, 0.10444215285590927]","[0.4, 0.399199559533025, 0.39641179109104935, 0.3944456550257758, 0.39230157030685003, 0.39082129847740255, 0.38706858673545647, 0.38461548604229256, 0.38138182960848, 0.3793575264034029]","[0.1, 0.10049991336141739, 0.10231164549843644, 0.10265607693325365, 0.10291329287628427, 0.10375401545377264, 0.10525415557689635, 0.10580663290710156, 0.10572451714053369, 0.10581252567482133]",replicator,Prisoner's Dilemma,0.99,10,"[0.4, 0.1, 0.4, 0.1]"
"[0.1, 0.1014037792928869, 0.1031086987733909, 0.10324511247960722, 0.1048411222495695, 0.10654751462243597, 0.10809715094160054, 0.10960223631683946, 0.11111279376288724, 0.11142254796967414]","[0.4, 0.3960845784318997, 0.39249325305192345, 0.3903749528030674, 0.38640201279831954, 0.3828379929749936, 0.37883154189937607, 0.37517192525877, 0.3712713638981922, 0.369038025585012]","[0.1, 0.10027316925810048, 0.10030055183651182, 0.10098913862370511, 0.10092504928491217, 0.1009938415043623, 0.10149684461475668, 0.10197099788693863, 0.1025321328623388, 0.10287982119266083]","[0.4, 0.39720762736415083, 0.3940223447938446, 0.3929225469029749, 0.3910967944638913, 0.3880720539543791, 0.3845563209994892, 0.38112039388603297, 0.3777328682330263, 0.37767115275460506]",replicator,Prisoner's Dilemma,0.99,10,"[0.1, 0.4, 0.1, 0.4]"
