agent1,agent2,agent3,agent4,dynamics,game,gamma,generations_until_stability,initial_distribution
"[0.25, 0.24979013919801454, 0.2506000849597253, 0.250836248052417, 0.2505182072828763, 0.2503825043014833, 0.251386622386199, 0.25331206755352836, 0.2545874354299401, 0.25594489917694935]","[0.25, 0.25018183660728127, 0.24955412777526648, 0.2491045609431228, 0.24835898840577714, 0.24827818366955942, 0.2481359809943395, 0.24696542622022957, 0.24692263052523367, 0.2458128658310498]","[0.25, 0.2496761236938844, 0.24903813641671999, 0.249167485136368, 0.2488506172984802, 0.24812753524189815, 0.24740778699038454, 0.2468179019230863, 0.24626299470658847, 0.2464871417118217]","[0.25, 0.2503519005008198, 0.2508079828116438, 0.25089318145939, 0.25228128272978195, 0.25323307211984775, 0.2530971208927752, 0.25295598285613, 0.25229494868857916, 0.2518539812072519]",replicator,Prisoner's Dilemma,0.95,10,"[0.25, 0.25, 0.25, 0.25]"
"[0.4, 0.39846235037055483, 0.39679875374425533, 0.39389961282253505, 0.3930180114228692, 0.3928902666178125, 0.39215914451875544, 0.390123707723916, 0.3880852626466154, 0.38583345513439904]","[0.4, 0.3965416422263434, 0.39232365045070816, 0.38871319183555775, 0.3857128366137166, 0.38396659060867144, 0.37948832360048984, 0.37608360409994057, 0.3740934337252594, 0.369716061604261]","[0.1, 0.10099771560233227, 0.10086735857325667, 0.101116854596915, 0.10188736482437695, 0.10212519585714924, 0.1019011958110636, 0.10195178568245608, 0.10277683222162161, 0.10313765679450902]","[0.1, 0.1002512862484432, 0.10186560054363579, 0.10329534282620768, 0.10353672603468018, 0.10379744212683213, 0.10542887180873582, 0.10686963562528103, 0.10712873439958204, 0.10862777338461797]",replicator,Prisoner's Dilemma,0.95,10,"[0.4, 0.4, 0.1, 0.1]"
"[0.1, 0.10057155870466393, 0.10121294297372456, 0.10176279811313306, 0.10246897690449693, 0.10279862740225083, 0.10335270507623918, 0.10366723314284121, 0.10444286926603503, 0.10598157766676071]","[0.1, 0.09991364211674869, 0.0999754467019238, 0.0999619329298168, 0.10070196913894269, 0.10152665705280363, 0.10152069781161903, 0.10248021572951715, 0.10224518246418932, 0.10250977214728196]","[0.4, 0.3985142000804757, 0.3972639822599115, 0.3964416407642778, 0.393437201890505, 0.39118950949688314, 0.39037380259948695, 0.386968221598637, 0.38491888157550486, 0.3810972462394202]","[0.4, 0.39954499663387383, 0.3980032425798743, 0.39671869796302606, 0.3940352432424273, 0.3917918017352287, 0.3905200298591554, 0.3890474556591637, 0.38908922288836956, 0.38621310830373373]",replicator,Prisoner's Dilemma,0.95,10,"[0.1, 0.1, 0.4, 0.4]"
"[0.4, 0.3988228466787452, 0.39738107221210733, 0.3954412431902149, 0.39398147893191265, 0.3924079813243308, 0.3906882857098393, 0.3896477822288287, 0.3881711817802602, 0.3860881174587805]","[0.1, 0.09995326565607945, 0.09985836207580845, 0.1007727198440145, 0.1006692939981691, 0.10016164328126397, 0.09999626127925412, 0.10095247867801424, 0.10106213349046192, 0.10218638148988254]","[0.4, 0.3987111485609626, 0.397690941755724, 0.3954707727588977, 0.3951081463868949, 0.39188914912208256, 0.39041978838604763, 0.38743282605321555, 0.38660090352670834, 0.3837782113511045]","[0.1, 0.1006632355339936, 0.10138029158218148, 0.10151286008455909, 0.10208486053471325, 0.10383905843637739, 0.10485491574462918, 0.1049337004467068, 0.10544269649697263, 0.1056054302000977]",replicator,Prisoner's Dilemma,0.95,10,"[0.4, 0.1, 0.4, 0.1]"
"[0.1, 0.10142659291638415, 0.10288575806686645, 0.10476940404940513, 0.10713463053428125, 0.10736655748615151, 0.10871306452150095, 0.11053943047544845, 0.11068520333925143, 0.11247302423934535]","[0.4, 0.396296233632072, 0.39138787251893736, 0.3867499808355204, 0.38157496625722787, 0.37898059264533857, 0.375828743775309, 0.3717751065335383, 0.37036132227862, 0.36550711683572096]","[0.1, 0.1001414069566698, 0.10052772262789114, 0.10090951474277676, 0.1011796002757857, 0.10212803373802147, 0.10181118475983096, 0.10172647299314659, 0.10258979141426433, 0.10301210228845403]","[0.4, 0.3974317668757123, 0.39510340035337055, 0.39105116067443035, 0.3864088818187591, 0.3845775122061206, 0.3841459791022779, 0.38215534805865825, 0.3798614182354346, 0.37714080224562585]",replicator,Prisoner's Dilemma,0.95,10,"[0.1, 0.4, 0.1, 0.4]"
"[0.25, 0.24957689752417767, 0.24930303163340214, 0.24944186740510096, 0.2495929750827476, 0.24954645922438037, 0.2496813716567003, 0.2494729514038437, 0.24917685546999682, 0.2491855254072163]","[0.25, 0.24900637638128695, 0.24818952839726238, 0.24777680472669558, 0.2473616291280223, 0.24678773075875995, 0.24637453098446552, 0.24664546523746386, 0.2468908984533554, 0.2463372496446261]","[0.25, 0.2501754736087705, 0.24988653733234042, 0.25002027559823214, 0.2501416821163185, 0.25078465036702857, 0.25092309776388166, 0.2511676487093491, 0.25143628876984764, 0.2519905455642283]","[0.25, 0.2512412524857649, 0.25263129122745837, 0.25277550475988747, 0.2529231846365206, 0.2529070048795102, 0.2530541019275768, 0.25274043004309144, 0.2525185836251108, 0.25251942365073454]",replicator,Prisoner's Dilemma,0.99,10,"[0.25, 0.25, 0.25, 0.25]"
"[0.4, 0.3981682969608299, 0.39494168991763823, 0.39130403193974955, 0.38870407737504054, 0.3864427801320168, 0.3834576097405545, 0.38285937269602544, 0.38092499878065905, 0.3808368257884286]","[0.4, 0.39843868222044815, 0.39466682032883776, 0.391582168658131, 0.3878719171940905, 0.3833528017228154, 0.3792278756713124, 0.37751089689834433, 0.37446061521724033, 0.3721952776999225]","[0.1, 0.10039825170539135, 0.1004491509366284, 0.10035970099598046, 0.10065685983591456, 0.10105100949910621, 0.10066534886082724, 0.10089632552992782, 0.10075917946334814, 0.10113531401389526]","[0.1, 0.10045000349928916, 0.10216400788492838, 0.10399447606579482, 0.1053628793111378, 0.10679084181397132, 0.10917242344680043, 0.10958653378430493, 0.11117462895712955, 0.1114579093597415]",replicator,Prisoner's Dilemma,0.99,10,"[0.4, 0.4, 0.1, 0.1]"
"[0.1, 0.10025831899196973, 0.10051445609264048, 0.1010655253888347, 0.10176788536022306, 0.10218665027764011, 0.10255452417768884, 0.10324131777418097, 0.10352073266332106, 0.10403366256008893]","[0.1, 0.10080182288382457, 0.10160992567586358, 0.1016118412917278, 0.1015418051647375, 0.10227420019925719, 0.10241118186328958, 0.10235773875146009, 0.10318428290434202, 0.10315245296334857]","[0.4, 0.3981514134106781, 0.39590204666688794, 0.394756817718216, 0.39379784295256787, 0.391758275078719, 0.3902294389286986, 0.3890284028690701, 0.386950463635109, 0.386328309317137]","[0.4, 0.3976080190861448, 0.39565099504267676, 0.3946188868844999, 0.3931070944092904, 0.39069010661546133, 0.3902850088438443, 0.38907620031615203, 0.38695957838534933, 0.3857837879552005]",replicator,Prisoner's Dilemma,0.99,10,"[0.1, 0.1, 0.4, 0.4]"
"[0.4, 0.39832828219564026, 0.397531313230997, 0.3961779558753702, 0.39614678458644514, 0.3946066667314174, 0.3935297069362417, 0.3883213543631785, 0.38729575809114664, 0.38489223752377527]","[0.1, 0.09986103236568641, 0.09984046911194128, 0.09982066287335757, 0.09967113427070899, 0.09957359147831889, 0.0995826448537567, 0.09970526753975115, 0.09971671147594928, 0.10049423620085086]","[0.4, 0.3983369161448667, 0.39709292010567027, 0.396318814959098, 0.395185154031259, 0.39533856417792756, 0.39425032296954954, 0.3901145468024251, 0.38908768952618483, 0.3872206192651013]","[0.1, 0.10097266804918686, 0.10151081980573942, 0.1020744296020882, 0.10252734708017715, 0.10298648439411838, 0.10354168024395735, 0.10587072916373678, 0.10641686528279201, 0.10675816047996473]",replicator,Prisoner's Dilemma,0.99,10,"[0.4, 0.1, 0.4, 0.1]"
"[0.1, 0.10166846991523018, 0.10201075493296756, 0.10245205437269758, 0.10388541665663951, 0.10428660571932065, 0.10461956875700491, 0.10624625125693038, 0.10654767945270903, 0.10789220634534158]","[0.4, 0.39573205855039184, 0.3932525697679031, 0.3906631855428736, 0.38606684032458066, 0.3848715809668442, 0.3825048005535656, 0.37921785501546956, 0.37669467806960366, 0.3733361192341597]","[0.1, 0.09990917613152388, 0.10026804993444725, 0.10057807536844808, 0.10098477077006336, 0.1013695482933365, 0.10171631618225584, 0.10206291595616486, 0.10295022035034171, 0.10322735523259297]","[0.4, 0.397957357262592, 0.39768153147951074, 0.39735008657389115, 0.39485923715932786, 0.39305232013652275, 0.3928699182572771, 0.38879866650430683, 0.386902442058095, 0.3844281691050038]",replicator,Prisoner's Dilemma,0.99,10,"[0.1, 0.4, 0.1, 0.4]"
