agent1,agent2,agent3,agent4,dynamics,game,gamma,generations_until_stability,initial_distribution
"[0.25, 0.25013008400211534, 0.2501234319828198, 0.25041859173028097, 0.24984529982955708, 0.25031121707237663, 0.25004672309883197, 0.250995626585275, 0.2522802960611471, 0.25213439124420484]","[0.25, 0.2500694095607036, 0.2495730747247822, 0.24991216268184588, 0.24918819075676085, 0.24879577888990975, 0.247874208351902, 0.24702033664456202, 0.2460299983637457, 0.2462711206698957]","[0.25, 0.2501807441181202, 0.2506590199895353, 0.25031226181455973, 0.2520615270515419, 0.2511237799740807, 0.2510233848948949, 0.2513185308309624, 0.2514060403104019, 0.2516709466581001]","[0.25, 0.24961976231906083, 0.24964463971755133, 0.24935621467705646, 0.248906851775671, 0.24976066410422965, 0.25104957105146897, 0.25066649525565965, 0.250301184159959, 0.2499368939152875]",replicator,Prisoner's Dilemma,0.95,10,"[0.25, 0.25, 0.25, 0.25]"
"[0.4, 0.3993144169820622, 0.3970930169869397, 0.3944239637473579, 0.39275432151581186, 0.3894448341236332, 0.3863958831367359, 0.38530968587384457, 0.38487178143289014, 0.3826148356020796]","[0.4, 0.394981343707156, 0.3905220628838833, 0.38679060209552985, 0.3827414004179284, 0.3800652300884733, 0.3762972410295549, 0.37438375945157365, 0.3728953288989915, 0.3699169094117597]","[0.1, 0.10012389784093075, 0.09997196612385094, 0.10032078682891014, 0.10029970310407008, 0.10029883712033302, 0.10032451428253385, 0.10100151894463182, 0.10133241900956415, 0.10136497097064347]","[0.1, 0.10130216198676474, 0.10316311549037974, 0.1044822987195232, 0.10604033839335256, 0.10767623330014982, 0.10955916973134876, 0.10968494129329606, 0.10988632200858195, 0.11137310491190078]",replicator,Prisoner's Dilemma,0.95,10,"[0.4, 0.4, 0.1, 0.1]"
"[0.1, 0.10013343902381729, 0.10111449832962772, 0.10139871883441916, 0.10175286676342542, 0.10215665360757761, 0.10290303146877552, 0.10319663878601237, 0.10388647931943609, 0.10670544198549196]","[0.1, 0.10068325624339626, 0.10052053892954887, 0.1014860512296864, 0.10224911703155957, 0.10302012612024845, 0.10369620413506189, 0.1044652851348681, 0.10432694902989495, 0.10383121755231123]","[0.4, 0.39755419699196065, 0.39572672304587964, 0.3932113213827924, 0.39027049358527066, 0.38790260020686324, 0.38510278878735865, 0.3833022397490885, 0.38242264344373705, 0.37814253493011435]","[0.4, 0.39917902193918525, 0.3977481261999561, 0.3953379350228347, 0.3939413842376664, 0.3917977552637216, 0.38919192007502873, 0.38701461906002815, 0.3858281470147382, 0.38151025585951515]",replicator,Prisoner's Dilemma,0.95,10,"[0.1, 0.1, 0.4, 0.4]"
"[0.4, 0.3968674612570949, 0.3942345738865766, 0.3905673000179071, 0.38908641119852866, 0.3877730979161223, 0.3839200743806817, 0.38244228630890104, 0.38023607543607474, 0.3765524980121114]","[0.1, 0.1012562059451614, 0.10247375003010999, 0.1028755011253522, 0.10274300390667927, 0.10265075774701013, 0.10475813846115502, 0.1057933024127294, 0.10660068696036436, 0.10695627653935508]","[0.4, 0.3968646056386084, 0.39401140028638054, 0.3900904930655214, 0.38922545600678854, 0.3890575214998549, 0.38509822073249894, 0.3823564188407543, 0.38026380547862965, 0.3770475740436737]","[0.1, 0.1003107773309128, 0.1004912514979064, 0.10203208282903789, 0.1027766213626069, 0.10326015135225372, 0.10321712421797569, 0.10332937169357581, 0.10370238700214769, 0.10523819715855026]",replicator,Prisoner's Dilemma,0.95,10,"[0.4, 0.1, 0.4, 0.1]"
"[0.1, 0.10196195082129086, 0.10388087097544671, 0.1053318550761409, 0.10565459520050144, 0.10691059123836104, 0.10853939752095908, 0.10879580525708761, 0.11060574924399477, 0.11237805540512184]","[0.4, 0.395224810194504, 0.39116971487959545, 0.3864018630418993, 0.3840871962162327, 0.3812542439225036, 0.3773656556125419, 0.3745777146282463, 0.37135236897265356, 0.36855076705325673]","[0.1, 0.10033530756545159, 0.10035699701864131, 0.1008621486856286, 0.10173930017087068, 0.10193773889551293, 0.1018703254409352, 0.10287196835914769, 0.10265501974788785, 0.10246060770314307]","[0.4, 0.3955861562585263, 0.39211452845327394, 0.3894432039132519, 0.38719601552860805, 0.38469379470689385, 0.38301097599249584, 0.3811698526837353, 0.378914615802238, 0.37641928337388564]",replicator,Prisoner's Dilemma,0.95,10,"[0.1, 0.4, 0.1, 0.4]"
"[0.25, 0.24997191486260148, 0.24998274798261935, 0.24982318161051795, 0.2500156282123792, 0.2504936661565507, 0.25159844659385666, 0.2514775393613912, 0.25272097657828735, 0.2522632075591012]","[0.25, 0.24946842836375938, 0.24891906610012282, 0.24930345234737442, 0.24887285227672917, 0.24861001777115815, 0.247505999666298, 0.2479339613904463, 0.2469791537431306, 0.2458581621400517]","[0.25, 0.25056783161964524, 0.25111283929505035, 0.25096248621819195, 0.2510903614242086, 0.25045482477030767, 0.2510050875347884, 0.2508364982632963, 0.25097261086291306, 0.25147559797755337]","[0.25, 0.24999182515399393, 0.24998775121397504, 0.24991096367925544, 0.2500227594138717, 0.2504415911952148, 0.24989895842826138, 0.24975479591281147, 0.24934617099884868, 0.2504298345887462]",replicator,Prisoner's Dilemma,0.99,10,"[0.25, 0.25, 0.25, 0.25]"
"[0.4, 0.3988244905377932, 0.39507720437961547, 0.3928567301709099, 0.3908363736290961, 0.38882304111943145, 0.38741090027187, 0.38548284426254104, 0.38507339564747506, 0.384666488607928]","[0.4, 0.39767017949447364, 0.39338393672347205, 0.39006486606509855, 0.38749901796571107, 0.38437142322504453, 0.38243591044814695, 0.37995595392408243, 0.3773289533425169, 0.3758743662455023]","[0.1, 0.10074552505585513, 0.10119781083091134, 0.10111739553502759, 0.10201179253709435, 0.10187200055514951, 0.10233017470742053, 0.10321745850265909, 0.10347795208763938, 0.10373127515754436]","[0.1, 0.10013080743607819, 0.10170134168390414, 0.10321183235133494, 0.10350862828431434, 0.10501912220623752, 0.10545703242461925, 0.10575132212925234, 0.10632792020560113, 0.1065898664917194]",replicator,Prisoner's Dilemma,0.99,10,"[0.4, 0.4, 0.1, 0.1]"
"[0.1, 0.10060359853544784, 0.10107231393331671, 0.1016132525986977, 0.10194012164606628, 0.10249635504474185, 0.10263820829021411, 0.10315585174438734, 0.10354154352300925, 0.10412941438384632]","[0.1, 0.09999354268822683, 0.10072982772697724, 0.10053068999485877, 0.10135104484918557, 0.10135257790603906, 0.10205487651551019, 0.10201016848792828, 0.10280949739731343, 0.10278743472302818]","[0.4, 0.39880180195491655, 0.3966303136389416, 0.3953743886995688, 0.3930930264557302, 0.3920619048663691, 0.3900761480505029, 0.3894254392941415, 0.38716626371207763, 0.3861118961061978]","[0.4, 0.3988096331503849, 0.396186531928108, 0.39610390329355605, 0.3938829856191534, 0.3927610099913942, 0.3914851889162671, 0.3903353408976631, 0.3880817807427815, 0.3870185371636329]",replicator,Prisoner's Dilemma,0.99,10,"[0.1, 0.1, 0.4, 0.4]"
"[0.4, 0.3975860574227792, 0.39675178794472266, 0.3956472720017974, 0.391834723684711, 0.39080263548338207, 0.3892989532734217, 0.3882046056371323, 0.3871617513295056, 0.3848423703712287]","[0.1, 0.10079922902285551, 0.1015243407467786, 0.10152689601091724, 0.10193957709441283, 0.10191949275342142, 0.10177981526771863, 0.10176306000485393, 0.10185024574625016, 0.10262890183565275]","[0.4, 0.3975720818962745, 0.39487562932995696, 0.3937801455530367, 0.3900254061559167, 0.38891059826129126, 0.38788098497399276, 0.38687600000238714, 0.38571011095156293, 0.38394584947104166]","[0.1, 0.10041123614738108, 0.10058063108014985, 0.10113714147406005, 0.10266497983691862, 0.10324907234443888, 0.10406118564396839, 0.1046404586227855, 0.1051472531535344, 0.10545424966334925]",replicator,Prisoner's Dilemma,0.99,10,"[0.4, 0.1, 0.4, 0.1]"
"[0.1, 0.1003132931231725, 0.10046140446177929, 0.10089470550064938, 0.10126775717347423, 0.10156176477925548, 0.10331781967830315, 0.10477592643143856, 0.10516587742664697, 0.10669255116196044]","[0.4, 0.39735096665042363, 0.3951304056853746, 0.3929737891290994, 0.390530562947773, 0.3889169012243469, 0.3851087613409471, 0.38174437129724176, 0.3793331066281491, 0.37634276645811193]","[0.1, 0.10087348882484813, 0.1015695821689751, 0.10209782760548071, 0.10242941952396964, 0.10269581054398529, 0.10266538213932838, 0.10310825539102943, 0.10343345559326979, 0.10328410402403787]","[0.4, 0.397901905557494, 0.39679226358658026, 0.39518289565735576, 0.3948952236008705, 0.3943534177536906, 0.3915130631988528, 0.38771915429269194, 0.38750230609156333, 0.38549127503381]",replicator,Prisoner's Dilemma,0.99,10,"[0.1, 0.4, 0.1, 0.4]"
"[0.25, 0.2502658406995223, 0.24972760606251346, 0.24901910223725823, 0.24878635360778192, 0.2485942457843614, 0.24896288497424054, 0.24812655045820176, 0.2481490730847308, 0.24799037830421436]","[0.25, 0.24913441178520934, 0.24745978496019053, 0.24785637931142196, 0.24865276280330065, 0.2480591049931108, 0.2472941065512766, 0.2474721505773929, 0.2464562064773801, 0.24725376424742052]","[0.25, 0.2502399087183584, 0.25194141434222866, 0.25301113831595706, 0.25267799904707416, 0.25362439453490404, 0.25377713360903814, 0.25465131804225477, 0.2557291214731741, 0.2553282128951202]","[0.25, 0.25035983879691, 0.25087881837932563, 0.2501233021384479, 0.2498827523755057, 0.24973637522147124, 0.2499858157997555, 0.2497844801424223, 0.24973003920235906, 0.24947309657044878]",replicator,Stag Hunt,0.95,10,"[0.25, 0.25, 0.25, 0.25]"
