agent1,agent2,agent3,agent4,dynamics,game,gamma,generations_until_stability,initial_distribution
"[0.25, 0.25113749450010614, 0.2508594897970325, 0.251892915896831, 0.2542401253822314, 0.2538783624128379, 0.25350403322121284, 0.25320577371452613, 0.25228256815360484, 0.25189344651897566]","[0.25, 0.2500312019780224, 0.25014062797980385, 0.24917658322667832, 0.2480251926726707, 0.2495959152743298, 0.24990070187921182, 0.25017621040351845, 0.24934205038646517, 0.24913316184837406]","[0.25, 0.24938766231392795, 0.24979510548567851, 0.2499565412301857, 0.2493653791069378, 0.24874557196982316, 0.2489976819411852, 0.249237588186851, 0.2507313504592693, 0.2500465082802458]","[0.25, 0.24944364120794346, 0.24920306736099165, 0.24897584321994537, 0.24839512153566137, 0.247792897736239, 0.24760452494107693, 0.24738430238739526, 0.2476284785268768, 0.24889424171493854]",replicator,Prisoner's Dilemma,0.95,10,"[0.25, 0.25, 0.25, 0.25]"
"[0.4, 0.39834144410288025, 0.3959030243354242, 0.39367612938115715, 0.3936979144736871, 0.3928941813623363, 0.39109456085238314, 0.3887856462349643, 0.38516315475118185, 0.38321551895900324]","[0.4, 0.3964701253228002, 0.39307754274810686, 0.38878154336214427, 0.3861583178440444, 0.383098958547791, 0.3805162343105569, 0.37778164022626204, 0.3737111198494522, 0.3692589181119429]","[0.1, 0.10017206032538252, 0.10003924491242983, 0.1004816837077625, 0.10087445738421603, 0.10167398061442054, 0.10256067011145584, 0.10359258664586073, 0.10415504327088158, 0.10454414013371924]","[0.1, 0.1011250473181974, 0.1027434801921326, 0.10398989597479628, 0.10427930544176035, 0.10449183974009535, 0.10476364131610263, 0.10508094304150685, 0.10662171778809794, 0.10803279112058599]",replicator,Prisoner's Dilemma,0.95,10,"[0.4, 0.4, 0.1, 0.1]"
"[0.1, 0.10057473481351666, 0.10084114135911525, 0.101392541889869, 0.10188483018605342, 0.10245494691329883, 0.1051113278116813, 0.1058505473933845, 0.10624814152586146, 0.10801415776994001]","[0.1, 0.10003237643558377, 0.1008414027928992, 0.10095154030584252, 0.10098717170375499, 0.1009701987472845, 0.10026857226189283, 0.1003009488954124, 0.10020191380085457, 0.09987866323386306]","[0.4, 0.398784687868409, 0.39714301044939976, 0.3959779084781867, 0.3949456131857039, 0.39370028313090144, 0.39001142960006496, 0.3885636300092078, 0.38711012715690535, 0.38436477385374596]","[0.4, 0.3987868671351894, 0.39614698362133516, 0.3947103612660982, 0.3936836110656618, 0.3927881938416013, 0.3890139862942366, 0.38759664059834315, 0.38797334687962826, 0.38552767538078064]",replicator,Prisoner's Dilemma,0.95,10,"[0.1, 0.1, 0.4, 0.4]"
"[0.4, 0.3987977454674696, 0.39746375480919083, 0.39735449929937117, 0.3963062233857538, 0.3950488623857241, 0.3948967365451183, 0.3937443531846554, 0.3917276932241771, 0.38905260956343896]","[0.1, 0.09993516815795744, 0.10005834238431419, 0.09985099172137119, 0.09992143791497805, 0.10065544901702131, 0.10135364140884869, 0.10132009620466635, 0.10095169812520945, 0.10123302485500153]","[0.4, 0.3989742694863083, 0.39769886341002175, 0.3960317564893708, 0.3945862293665196, 0.3919776466406985, 0.3890678782189375, 0.3882805075315059, 0.3858386276865223, 0.3823504443718965]","[0.1, 0.1006218281035981, 0.10115604969984006, 0.10181751536350052, 0.1023859272081881, 0.10263551855425904, 0.10272500893037025, 0.10326666732498342, 0.10482048885316855, 0.106191825409795]",replicator,Prisoner's Dilemma,0.95,10,"[0.4, 0.1, 0.4, 0.1]"
"[0.1, 0.10014358184958103, 0.10033316361359468, 0.10054398047698185, 0.10219825894056658, 0.10259846624385521, 0.10402522625227659, 0.10459818172203642, 0.10483236661431958, 0.10653545274813064]","[0.4, 0.3972783479589037, 0.39389157308812817, 0.3913262865191345, 0.3871569747209782, 0.3840855526664696, 0.37981666081947113, 0.37688825166938567, 0.3743310957685818, 0.3703768646768136]","[0.1, 0.10093724113589074, 0.10164027646787138, 0.10234514861186082, 0.10231743302413418, 0.10301834864103217, 0.10332468526668871, 0.10420295172222903, 0.1044636224506761, 0.10440072886753038]","[0.4, 0.39839836009920937, 0.39826560130186334, 0.39726059191194085, 0.39506446929152417, 0.39394520467181005, 0.39167393979513077, 0.3892072338622444, 0.3900029486772088, 0.3880216230567661]",replicator,Prisoner's Dilemma,0.95,10,"[0.1, 0.4, 0.1, 0.4]"
"[0.25, 0.250164687989654, 0.25111942558982897, 0.25070607118050614, 0.2513505188321836, 0.2510528051865316, 0.2522975558266511, 0.2524281551208205, 0.25213082821109456, 0.25215688191221886]","[0.25, 0.24957385125312467, 0.24832395138227767, 0.24829858156831888, 0.2478869315403436, 0.2470484829413742, 0.24608951746582608, 0.24567898358845297, 0.24598406192438776, 0.24632129133099595]","[0.25, 0.25011996842976775, 0.24940784307607858, 0.24879783315541987, 0.24789545973964164, 0.24761465470322064, 0.24776745177100834, 0.24791063630642615, 0.24819404050608576, 0.24808484945039624]","[0.25, 0.25014149232745353, 0.25115177258191335, 0.25220511423282194, 0.25288967124818923, 0.2543310399928955, 0.2539003279738552, 0.25404573440759204, 0.2537390809779801, 0.25347663057013503]",replicator,Prisoner's Dilemma,0.99,10,"[0.25, 0.25, 0.25, 0.25]"
"[0.4, 0.3960974250673796, 0.3937557073429787, 0.3901341364863569, 0.38683383537829286, 0.3866317020517644, 0.38644954958685834, 0.3845743815877824, 0.3833728559102422, 0.383247164965797]","[0.4, 0.39572673746339193, 0.392822973455698, 0.38862988349410776, 0.3859313644613414, 0.3834686982854754, 0.3811198564816118, 0.3786746981533941, 0.3766855261844602, 0.37439794950742095]","[0.1, 0.10054006976680331, 0.10035919146647901, 0.1008241341679103, 0.10079534010807592, 0.10112802421546073, 0.10150395630282365, 0.1023792014799151, 0.10283049489293743, 0.1031728121383501]","[0.1, 0.10150388960050383, 0.10303140557686082, 0.10460149795457847, 0.10624255544967216, 0.10662535177140305, 0.10693232500128012, 0.10721518752475183, 0.10764074881859745, 0.10797140152025399]",replicator,Prisoner's Dilemma,0.99,10,"[0.4, 0.4, 0.1, 0.1]"
"[0.1, 0.10027881320803761, 0.10047139661385494, 0.1011060571029876, 0.10139734164142589, 0.10196315088814502, 0.10241584002826455, 0.10268879282225042, 0.10330712339148672, 0.10363826235261625]","[0.1, 0.10084245333688699, 0.10157127393951104, 0.10153977182146054, 0.10237746443747037, 0.10236474371464031, 0.10313121321766927, 0.10397780263907973, 0.10394571351336038, 0.10470946246792795]","[0.4, 0.3977550929807285, 0.3956498698754575, 0.39447923952675645, 0.3922830154591193, 0.39119295622236816, 0.38886187292733965, 0.38674600017623795, 0.385583729782623, 0.3838131062429407]","[0.4, 0.39775984083957316, 0.39622646210254775, 0.3950187930096738, 0.39282111551789617, 0.3917694906416671, 0.389431231946729, 0.38731552757151366, 0.38626685823782625, 0.3839643604667482]",replicator,Prisoner's Dilemma,0.99,10,"[0.1, 0.1, 0.4, 0.4]"
"[0.4, 0.3986300316314178, 0.39749337066936713, 0.3963362318959262, 0.39502237206288104, 0.3937665286796854, 0.39142473972563696, 0.38909002681997157, 0.39005763673203575, 0.38914969582394887]","[0.1, 0.10071126062047324, 0.10068904208447739, 0.1007257784308686, 0.10067477782756641, 0.10065654606684443, 0.10148340564430446, 0.10230524863033287, 0.10208913792229769, 0.10280062783975281]","[0.4, 0.39752632463812343, 0.396329102311992, 0.39517695794177754, 0.39386710888429083, 0.3931369863848334, 0.3913735803718552, 0.3895950349906796, 0.3877298043576749, 0.38536701658628697]","[0.1, 0.10024965031214148, 0.10085954062418923, 0.1014095558924142, 0.1021332076905238, 0.10266572961426287, 0.1028934383894545, 0.10314148583167516, 0.10359666686529354, 0.10374712150828196]",replicator,Prisoner's Dilemma,0.99,10,"[0.4, 0.1, 0.4, 0.1]"
"[0.1, 0.10151396190069858, 0.1030438912889916, 0.10469604686152784, 0.10499583071848753, 0.10645010411990255, 0.10802122113815323, 0.10969778275145253, 0.11117158711289134, 0.11134533039892126]","[0.4, 0.3964679621096175, 0.3931862189503842, 0.388899791917565, 0.3858070894867734, 0.3813096353227703, 0.3773742548929404, 0.37398884157722423, 0.371120539109951, 0.3696524967411969]","[0.1, 0.10038643057412863, 0.10025221496888853, 0.10069167100660188, 0.10143650456712153, 0.10180092761622286, 0.10181788844431357, 0.10189703028954494, 0.10177930355754698, 0.1021333986990979]","[0.4, 0.39593046799107373, 0.39377000024182635, 0.390023182523577, 0.38912296833895693, 0.3868714508687742, 0.3850898691202765, 0.3822683207888395, 0.38050595036753826, 0.3800926504242911]",replicator,Prisoner's Dilemma,0.99,10,"[0.1, 0.4, 0.1, 0.4]"
