agent1,agent2,agent3,agent4,dynamics,game,gamma,generations_until_stability,initial_distribution
"[0.25, 0.251968870949397, 0.25244810423075154, 0.2542262259274065, 0.2553800910936115, 0.256359843753204, 0.256747103794126, 0.256551239799036, 0.25655369446244697, 0.25814003626841725]","[0.25, 0.24895771444344095, 0.24871398192241786, 0.24840586239052811, 0.2475579513035985, 0.24788472694119762, 0.24740253122054165, 0.24752589993132798, 0.24677156612370707, 0.24580984774875844]","[0.25, 0.249672627174939, 0.24989166068648536, 0.2494856994757404, 0.24962468337399657, 0.24892105782038204, 0.2489668665118274, 0.2494407724790353, 0.2501496458211449, 0.24971449690292027]","[0.25, 0.24940078743222305, 0.24895180979186396, 0.2479111628354135, 0.2474940757811838, 0.2469155060317199, 0.2469773834526626, 0.24657251873234592, 0.24662086573406095, 0.246486082808919]",replicator,Prisoner's Dilemma,0.95,10,"[0.25, 0.25, 0.25, 0.25]"
"[0.4, 0.39676041813844476, 0.3941692577045687, 0.3920000999933503, 0.3899545739057611, 0.38947168805980686, 0.3901228211880474, 0.3872978315786099, 0.3855034971899062, 0.3819199262279237]","[0.4, 0.39620498249594044, 0.39141227335993733, 0.3881613474434895, 0.3848774967881259, 0.38217396207337356, 0.3796524780485709, 0.3771369580729376, 0.373206855655361, 0.37001962107745806]","[0.1, 0.10004633041157973, 0.10046723339735747, 0.10029573548171304, 0.10016192009256847, 0.10068495388849094, 0.10096242832949823, 0.10218163874225379, 0.10209358490884457, 0.1025879908024226]","[0.1, 0.10171231942982399, 0.10317903673521978, 0.1047799365475714, 0.10635293488790526, 0.10667633646314068, 0.10690782774737635, 0.10709932630559924, 0.10880387472720654, 0.11021759337453278]",replicator,Prisoner's Dilemma,0.95,10,"[0.4, 0.4, 0.1, 0.1]"
"[0.1, 0.10159597176575141, 0.10214097262751214, 0.10254280665146134, 0.10320868938666929, 0.10367728862982273, 0.10386944848020863, 0.1043610435431647, 0.10487063623547181, 0.10564090817852427]","[0.1, 0.10035888848613306, 0.10024554027759427, 0.10094679076432884, 0.10090283733175157, 0.10081335653297246, 0.10184369366100177, 0.10382760930605091, 0.10376919503613764, 0.10445084398637414]","[0.4, 0.39634522657173604, 0.3945479979144296, 0.3923012912858493, 0.39097614234090317, 0.3898441386131322, 0.387036402272268, 0.3822606762341802, 0.38164700786128497, 0.3789450696972447]","[0.4, 0.39583533242072616, 0.39595389990507196, 0.39388105768662035, 0.3928252960066396, 0.39252746389101373, 0.39061527260262036, 0.38597726120276343, 0.3849293315266504, 0.38229865174341476]",replicator,Prisoner's Dilemma,0.95,10,"[0.1, 0.1, 0.4, 0.4]"
"[0.4, 0.3971024606164084, 0.39559363648588736, 0.39079928453671864, 0.3883118685750942, 0.3864932798871976, 0.38495439950608373, 0.38527823841857445, 0.3816358287806412, 0.3806998906634562]","[0.1, 0.09953045555605372, 0.09942220951708192, 0.09956898319368937, 0.09993039913738767, 0.10010211446238731, 0.10014703410239388, 0.09999143259462946, 0.10048097612240513, 0.10016388431557029]","[0.4, 0.39700896750989256, 0.3960119254232599, 0.3913170956746165, 0.38714952051425455, 0.38508523344938733, 0.3844983985759899, 0.3831658876004327, 0.3794868827232926, 0.3767025854033125]","[0.1, 0.10194168741237106, 0.10269590657843712, 0.1050063994533446, 0.10641193777041527, 0.1072948360927726, 0.10783740669729272, 0.10828795931213504, 0.10982128598846495, 0.11124294262259235]",replicator,Prisoner's Dilemma,0.95,10,"[0.4, 0.1, 0.4, 0.1]"
"[0.1, 0.10100277152507392, 0.10260588977813351, 0.10429801236967955, 0.10570210507220665, 0.10737167921400811, 0.10877065398509526, 0.11052864801335935, 0.1108231392786498, 0.11241547231240745]","[0.4, 0.39714255842862944, 0.3937137122157132, 0.3891443670383135, 0.38539031258753614, 0.38358408466140526, 0.38027756326961354, 0.37670467831564625, 0.3739982226161356, 0.3708400940949454]","[0.1, 0.10028592455680262, 0.10013649065278353, 0.10053406941485545, 0.1008325217425583, 0.10072378795086481, 0.10136235327096704, 0.10138693404486283, 0.10242238495816025, 0.10238778473194486]","[0.4, 0.3977026572438645, 0.3954166019400992, 0.3919147573543275, 0.38925599266425726, 0.38535176329545906, 0.3812096291228526, 0.37853756667635213, 0.37638266722186414, 0.3742801247246283]",replicator,Prisoner's Dilemma,0.95,10,"[0.1, 0.4, 0.1, 0.4]"
"[0.25, 0.25072326567745395, 0.25071747048445475, 0.2518120133418675, 0.25301120513189235, 0.2532529901654394, 0.2526383505871888, 0.2537901365057291, 0.2546879716223174, 0.255338192199596]","[0.25, 0.24959017607543713, 0.24995845137706593, 0.24997143482940415, 0.24895592980158984, 0.24847659468277236, 0.2485620104262793, 0.24862328334012856, 0.2473595268703855, 0.24679349866745265]","[0.25, 0.24900247495656594, 0.24880822274699577, 0.24827646442593418, 0.24850500018217972, 0.24863854334044036, 0.2480496086389954, 0.24745484997272948, 0.24673903351994791, 0.24617723921448567]","[0.25, 0.250684083290543, 0.2505155522628164, 0.24994428578133662, 0.24953931234486942, 0.2496472045247174, 0.2507585986435089, 0.2501548222994653, 0.25126501587219247, 0.2517705985993596]",replicator,Prisoner's Dilemma,0.99,10,"[0.25, 0.25, 0.25, 0.25]"
"[0.4, 0.39883362393069266, 0.39690627315061394, 0.3958464957500286, 0.39392686106847286, 0.39096089846950555, 0.38953043231348067, 0.38815526639375303, 0.3871267341715014, 0.3869681460318514]","[0.4, 0.39677804953876294, 0.39260324409519437, 0.39043558772148534, 0.3863306523028933, 0.382788323945881, 0.38082998728782225, 0.37869588154111467, 0.3766309900126613, 0.3744627205632009]","[0.1, 0.10069279439005728, 0.10063624636789768, 0.10133309324590828, 0.10130738265160294, 0.10134698852514477, 0.10179886116084828, 0.10217819687682515, 0.10292147494034423, 0.10325576982015766]","[0.1, 0.10040428724257884, 0.10200230408897204, 0.10213153299935744, 0.10372651077917876, 0.10541802421690853, 0.1058730249126969, 0.10644556710022762, 0.10653371493268503, 0.10684464525189048]",replicator,Prisoner's Dilemma,0.99,10,"[0.4, 0.4, 0.1, 0.1]"
"[0.1, 0.10024450524531697, 0.10070713427601312, 0.10094009029111427, 0.10149657817535768, 0.10197611302737311, 0.10251416935495365, 0.10277529503284213, 0.10285949179400189, 0.10347753412644721]","[0.1, 0.10079641952920274, 0.10068846817595026, 0.10151471614128699, 0.10151804993126436, 0.1020967371011116, 0.10204914094691905, 0.10288141556548332, 0.10370522984667621, 0.10366806035319855]","[0.4, 0.3981870045675706, 0.39663970189241915, 0.3948361839663958, 0.3937010279615746, 0.3910957468381, 0.39043115511432513, 0.3882821164402075, 0.3860064222411062, 0.384914804109962]","[0.4, 0.3976492963343507, 0.39778523154490636, 0.39540958104264373, 0.3943534868756492, 0.3928519590417335, 0.3916298736422367, 0.38959395796862356, 0.38843853228095504, 0.3873422757549046]",replicator,Prisoner's Dilemma,0.99,10,"[0.1, 0.1, 0.4, 0.4]"
"[0.4, 0.3988854251624101, 0.39662733474017303, 0.39535990810460453, 0.39416208147677895, 0.3903054486646554, 0.3892299358121197, 0.3881584241507974, 0.3869784322923196, 0.3848943371128368]","[0.1, 0.09999644489857894, 0.10084086089415883, 0.10082644389486463, 0.10086530644454599, 0.10132186380129155, 0.10133122897485584, 0.1013491306062273, 0.10131940215505247, 0.10215783364065195]","[0.4, 0.3988644131697562, 0.39655857151593715, 0.39583674768499777, 0.3946890018379935, 0.39079117415145337, 0.3897101425109626, 0.3886535546089418, 0.388055161128378, 0.3859929336567839]","[0.1, 0.1005660955183795, 0.1008675480375496, 0.10138789324126052, 0.10194996899684977, 0.10349284623723201, 0.10405475043890017, 0.10460493491141144, 0.10511467055766995, 0.10536954106529982]",replicator,Prisoner's Dilemma,0.99,10,"[0.4, 0.1, 0.4, 0.1]"
"[0.1, 0.10026045952168412, 0.10162509674157191, 0.10189033601527003, 0.10210444521719428, 0.1037305005564698, 0.10408297240359096, 0.1043757973931329, 0.10592059228956596, 0.10611220585032213]","[0.4, 0.3968609140961047, 0.39292711982913586, 0.3912757023149316, 0.38827922811830284, 0.3842463748254391, 0.38235210992235485, 0.3802475277516033, 0.37703935053584337, 0.37421893950758583]","[0.1, 0.10075386106326206, 0.10112378381799035, 0.10139902838837844, 0.10216771268798969, 0.10208917331551594, 0.10230964286053826, 0.10292178945218348, 0.10328920629646114, 0.10405723845846182]","[0.4, 0.39908180356411066, 0.3961404924291147, 0.3956932591690261, 0.39489240061117825, 0.3930086829456901, 0.3927619846272277, 0.3914688746216471, 0.3875803728766042, 0.38689654181475636]",replicator,Prisoner's Dilemma,0.99,10,"[0.1, 0.4, 0.1, 0.4]"
