agent1,agent2,agent3,agent4,dynamics,game,gamma,generations_until_stability,initial_distribution
"[0.25, 0.24950485407702672, 0.24946224750874638, 0.25066060971147747, 0.25077050436687726, 0.25044274022516805, 0.25026252371150737, 0.25117737933845535, 0.2507779274822194, 0.2509562107307337]","[0.25, 0.24958648334233097, 0.24896388217204338, 0.24876411584512578, 0.24821822875737665, 0.24840948284855305, 0.24824609360177463, 0.24800834815387188, 0.2476242361742623, 0.24710417347830804]","[0.25, 0.24991287535515155, 0.24995833038706097, 0.24907208837409597, 0.2490211195567947, 0.24863228905833704, 0.24797026489501767, 0.24783615479031265, 0.24786025178706161, 0.24820525195775156]","[0.25, 0.25099578722549076, 0.2516191131187116, 0.25150441708017546, 0.25199751943404447, 0.2525261992107491, 0.2535464042829112, 0.25299949157025486, 0.25376908433347445, 0.2537684180139901]",replicator,Prisoner's Dilemma,0.95,10,"[0.25, 0.25, 0.25, 0.25]"
"[0.4, 0.39658805927666163, 0.39427001159500463, 0.39246826082746883, 0.3893905997313448, 0.3878370161803855, 0.38725130893240917, 0.38272803071469197, 0.3800092999418684, 0.376749885672801]","[0.4, 0.396512661007256, 0.3936014340299198, 0.39117393582654963, 0.38501335674181847, 0.38291838233148545, 0.38115785532991914, 0.3772072544897304, 0.37375205720887594, 0.3696474233559693]","[0.1, 0.10003474967710028, 0.1008957324350663, 0.10149495720357506, 0.10188845450216648, 0.10237487181069602, 0.10264271814764575, 0.10279777458002598, 0.10312504680990074, 0.10318776409186736]","[0.1, 0.10169007025192033, 0.10215583288963999, 0.10264599617720374, 0.10466953331796441, 0.10515698636120582, 0.10552414368604608, 0.1076910362686952, 0.10909961897451452, 0.1111671948999091]",replicator,Prisoner's Dilemma,0.95,10,"[0.4, 0.4, 0.1, 0.1]"
"[0.1, 0.10074237367034342, 0.10160707306012325, 0.1024238575808293, 0.10272583725903661, 0.10290161167492635, 0.10344700628598791, 0.10430353582073426, 0.10415782690820644, 0.10433851963572932]","[0.1, 0.10002043788536712, 0.09995541699731968, 0.09984350033432206, 0.10071551923822412, 0.10164713988353542, 0.10161010892664782, 0.10148640617661797, 0.10355944064557049, 0.10462897110997119]","[0.4, 0.39861736980768386, 0.3970716520283117, 0.39603861180541244, 0.3936772408408343, 0.3906667905947059, 0.38947851258929156, 0.38834234924163885, 0.3845154901286469, 0.3813556635159723]","[0.4, 0.39833138396947404, 0.3967159510779877, 0.3950031912866842, 0.39274388590309256, 0.39144228471475245, 0.39070082218256436, 0.38908124166516794, 0.3855112630738248, 0.38402904540432425]",replicator,Prisoner's Dilemma,0.95,10,"[0.1, 0.1, 0.4, 0.4]"
"[0.4, 0.39778186700395574, 0.39595044019230685, 0.39306307757415504, 0.39144195871782533, 0.38904796744534387, 0.38777038269163205, 0.3870281562359901, 0.3849735854904311, 0.38408579753492583]","[0.1, 0.10079507421018943, 0.10038444510918974, 0.10003041618764426, 0.10012697380125313, 0.10088251226516588, 0.10084409565328602, 0.10157063342705316, 0.1023597266859804, 0.10265546276093074]","[0.4, 0.3973838043269437, 0.3949498892527783, 0.39182511733848274, 0.3907499597696187, 0.38935674374457485, 0.38821554802955305, 0.38561389356749026, 0.3838339707728939, 0.38243345969783643]","[0.1, 0.10041350795708573, 0.10189991364617461, 0.10380857870751956, 0.10442136209040123, 0.10464435557128622, 0.1053345538729996, 0.10548319096168847, 0.10571055857454453, 0.10603463109049141]",replicator,Prisoner's Dilemma,0.95,10,"[0.4, 0.1, 0.4, 0.1]"
"[0.1, 0.10154812306244723, 0.10236220691824906, 0.10354548042732581, 0.10625412183900665, 0.10755493146756674, 0.107731834123717, 0.10908799202832319, 0.11053948013827056, 0.11064502062521528]","[0.4, 0.39564422764857604, 0.39234418312985736, 0.38832759261723027, 0.38340740048134775, 0.37941934427905344, 0.37764604938860513, 0.3730553602365199, 0.3684732564775228, 0.3679171269402062]","[0.1, 0.10050882387974164, 0.10124359353994497, 0.10153391790285592, 0.10120375616277719, 0.10221527751460852, 0.10269891797661873, 0.103059898421303, 0.10364112120778807, 0.10380885113434321]","[0.4, 0.3961279845826686, 0.39336051985323683, 0.3917124027825264, 0.3877024408920054, 0.3831137020272623, 0.38246139525785544, 0.3809517624919547, 0.3784136005335721, 0.37801101834989176]",replicator,Prisoner's Dilemma,0.95,10,"[0.1, 0.4, 0.1, 0.4]"
"[0.25, 0.24992615499428064, 0.2499499536299769, 0.2500311708681711, 0.25013660459722314, 0.25027056638693196, 0.25016869910099215, 0.2504310618249786, 0.2498989045318643, 0.24966821197365283]","[0.25, 0.2492426162103604, 0.24902969408198, 0.24868273600762214, 0.24815899126272137, 0.24775037413860634, 0.24710771532256265, 0.24665754662545875, 0.24665370099191042, 0.24555438266154092]","[0.25, 0.25034974721367464, 0.25038909038588625, 0.25045604901356433, 0.25095983331056926, 0.25108595161624286, 0.2509891159663888, 0.25108892114205444, 0.2505625719829937, 0.25081492772082]","[0.25, 0.2504814815816843, 0.25063224665371303, 0.25083297487753947, 0.2507509338820298, 0.25090351476240025, 0.2517532429572263, 0.25184774111598374, 0.25291477520462585, 0.2540207505707732]",replicator,Prisoner's Dilemma,0.99,10,"[0.25, 0.25, 0.25, 0.25]"
"[0.4, 0.398536894108392, 0.3982970291539901, 0.39552765446173876, 0.39345263926618307, 0.3930845342429875, 0.3897196580660478, 0.3871436538103805, 0.38700599096175026, 0.38610644888746265]","[0.4, 0.39709733310806206, 0.39529562636084625, 0.3903076838416759, 0.38779378991759, 0.3852376225309487, 0.38139939931708233, 0.37783656521611975, 0.37554027029803566, 0.372780412871352]","[0.1, 0.10083135890219515, 0.1011051018423149, 0.1015465892583316, 0.1024281734850458, 0.10272192157537861, 0.10296307060878063, 0.10324627034775836, 0.10359128249211931, 0.10440660975973151]","[0.1, 0.10026008429369136, 0.10050313443345732, 0.1020312523327076, 0.1023378992522575, 0.1028147217429967, 0.10447783782031012, 0.10585703620620916, 0.10618428532172434, 0.10637571195617829]",replicator,Prisoner's Dilemma,0.99,10,"[0.4, 0.4, 0.1, 0.1]"
"[0.1, 0.10027160589216247, 0.10082774985841625, 0.10125458357871144, 0.10181021027373839, 0.10209664856978115, 0.10239390851739559, 0.10294754046965814, 0.10473392804836801, 0.10488909424743398]","[0.1, 0.10090882501306396, 0.10090584273740334, 0.10170913327743485, 0.10170231904592822, 0.10254014570021382, 0.10335701792803334, 0.10330158191114824, 0.10281981896670635, 0.10355798018157472]","[0.4, 0.39763881011505425, 0.3965352512481367, 0.3940762372318142, 0.3929898383753614, 0.390820583747428, 0.3886829302628085, 0.38801145643069407, 0.3857292301916239, 0.3832036874785736]","[0.4, 0.3976394662640401, 0.3965493211068757, 0.3941728645665057, 0.39312294519887475, 0.39094834319423144, 0.38883399090718673, 0.38761189846665944, 0.3849734634957415, 0.38415991817980183]",replicator,Prisoner's Dilemma,0.99,10,"[0.1, 0.1, 0.4, 0.4]"
"[0.4, 0.3995339675724477, 0.3972752786658645, 0.3950333041709044, 0.39247827334452356, 0.3926910329329388, 0.39115728278723905, 0.38876719649781244, 0.3876851625797906, 0.38557221158533256]","[0.1, 0.0999520857472604, 0.10079174946681436, 0.10162295004644543, 0.1022987977531418, 0.10218066866134372, 0.10331544389381958, 0.10413321189059939, 0.1041521141467422, 0.10498156012239976]","[0.4, 0.39866110760622814, 0.3963976297672917, 0.39412801038588424, 0.3913540230903045, 0.389869416298562, 0.3866957457046551, 0.3849119990571906, 0.38383921484915046, 0.38181391600847736]","[0.1, 0.10049914545807066, 0.10079364269554682, 0.10110834849088085, 0.10180151044388827, 0.10225006485433809, 0.10234623193672232, 0.10263360291750209, 0.10318667625847407, 0.1034717607732886]",replicator,Prisoner's Dilemma,0.99,10,"[0.4, 0.1, 0.4, 0.1]"
"[0.1, 0.10141755708040426, 0.10187236704774465, 0.10212750989958085, 0.10249306620682798, 0.10275385083866949, 0.10432446092768273, 0.10457077669942366, 0.10486568685475965, 0.10517075570601563]","[0.4, 0.3960605747873488, 0.3939200153191825, 0.3921546120999349, 0.389640624678465, 0.3878370567252126, 0.3837494621411334, 0.3821810529690051, 0.37976435930327324, 0.3773705850680094]","[0.1, 0.1002798085599014, 0.10071006587040544, 0.10150891777748383, 0.1018753098811826, 0.10269506106507321, 0.10313061217288348, 0.10341656404222901, 0.10428473099876019, 0.10515612913378365]","[0.4, 0.39714996265142866, 0.39581138054906573, 0.393454283773801, 0.39314811207742156, 0.3908040738643408, 0.38729195113227544, 0.3868865706790271, 0.3849940668472969, 0.383083812671003]",replicator,Prisoner's Dilemma,0.99,10,"[0.1, 0.4, 0.1, 0.4]"
