agent1,agent2,agent3,agent4,dynamics,game,gamma,generations_until_stability,initial_distribution
"[0.25, 0.24953081618407857, 0.2509747945099537, 0.25110204760388943, 0.2512569418255466, 0.2510555676597296, 0.25125367176300617, 0.2521803552137852, 0.25209663464311427, 0.252965670510532]","[0.25, 0.25000404645192553, 0.24824727112243156, 0.24757596282692554, 0.24720022249014692, 0.24643814009203205, 0.24602896672450453, 0.2452496276420186, 0.2445316603902125, 0.24437917322301425]","[0.25, 0.24939398115733344, 0.24883602288797504, 0.2493548691372423, 0.249433518050775, 0.24921851623890595, 0.24937882836098843, 0.24909039108346417, 0.24895557467143656, 0.248848092848646]","[0.25, 0.2510711562066624, 0.2519442487182778, 0.2519724825205053, 0.2521199896640018, 0.2533166223042998, 0.25337437982054606, 0.25353554025912745, 0.2544991572414303, 0.25389041726249234]",replicator,Prisoner's Dilemma,0.95,10,"[0.25, 0.25, 0.25, 0.25]"
"[0.4, 0.39649082583118184, 0.39524451293821683, 0.3928652699148969, 0.3902353856999209, 0.38802594554172937, 0.38718973164873816, 0.38258897160931166, 0.38210090651702133, 0.3816659254623778]","[0.4, 0.3955692156014307, 0.39088400520054467, 0.3878581997968628, 0.38379030931028074, 0.3808383419834337, 0.37779181453845617, 0.37395151814009164, 0.37129456028062474, 0.3687302291110122]","[0.1, 0.10044958350364708, 0.1005210384291272, 0.1012511395824089, 0.10175615795150193, 0.10165937327664559, 0.10243830233346252, 0.10339417514147224, 0.1036404420621406, 0.10400877457990007]","[0.1, 0.10153540613819982, 0.10298494911056971, 0.10365408715495218, 0.10491808857616922, 0.10641889695053305, 0.10668413845385374, 0.10804077140443706, 0.10868890269896535, 0.10917701452802009]",replicator,Prisoner's Dilemma,0.95,10,"[0.4, 0.4, 0.1, 0.1]"
"[0.1, 0.10060164402153203, 0.10097875504719815, 0.10152952036141859, 0.10191489994561422, 0.10207502821930982, 0.10261973083985154, 0.10416857467115237, 0.10599129312466479, 0.10687530520965137]","[0.1, 0.10046887381002931, 0.10044241322834974, 0.1004663782898827, 0.10110056646263636, 0.10178418040108386, 0.10165040152695301, 0.10207718566376266, 0.1016626620009288, 0.10233836003355098]","[0.4, 0.3962726119692648, 0.3941997084501732, 0.3930039298416234, 0.39107951013729936, 0.3882941447872442, 0.38683794595195176, 0.3830194217424036, 0.38036836612534697, 0.37764445804104]","[0.4, 0.39944531670448996, 0.40014267529002817, 0.3990785235637848, 0.3969987306984811, 0.39651809631956014, 0.39641035788179846, 0.3926759865449788, 0.3901175348655596, 0.3870646090346025]",replicator,Prisoner's Dilemma,0.95,10,"[0.1, 0.1, 0.4, 0.4]"
"[0.4, 0.39657115429325385, 0.3934705595715136, 0.3909871910115704, 0.39010973696513696, 0.3900255309807277, 0.3876175029829048, 0.38511537779078586, 0.38395965938772586, 0.38234825915794257]","[0.1, 0.10052912739994062, 0.10250757222103855, 0.10324026040709013, 0.10321562020192875, 0.10306041723699451, 0.10263859938963277, 0.10221584368020288, 0.10216338139070764, 0.10197622937826899]","[0.4, 0.39649463582474925, 0.39273170785366207, 0.3906559778867109, 0.38940177945216803, 0.3876265218328085, 0.3851532144480443, 0.38250166760925064, 0.3819652003954006, 0.3806802211610327]","[0.1, 0.10120442507055863, 0.10096443726149346, 0.1014136443375747, 0.1019910290759056, 0.1026313761526013, 0.10433994123344413, 0.10616155083583544, 0.10668351950170392, 0.1076855776880282]",replicator,Prisoner's Dilemma,0.95,10,"[0.4, 0.1, 0.4, 0.1]"
"[0.1, 0.10257441614806487, 0.10275253006266157, 0.10310181081177071, 0.10473648027199374, 0.10496329657481167, 0.10721040375890706, 0.10774271714442085, 0.10933087302275599, 0.10968261376461359]","[0.4, 0.3956367969210537, 0.3932223543391553, 0.39063992961366784, 0.38586490288536407, 0.38327396376658024, 0.3782300809336317, 0.3752045150055629, 0.37118035246315967, 0.3687278812262535]","[0.1, 0.09980192405358532, 0.10084609163771356, 0.1011431166626385, 0.10185797736567834, 0.10213084160905601, 0.10239106911124367, 0.10323372446991977, 0.1031314783745607, 0.10400495472560758]","[0.4, 0.3948578422723457, 0.3924507253258654, 0.39253815046835067, 0.3883383385298883, 0.38906459633365886, 0.384864063355526, 0.3828644526957683, 0.3817064492694722, 0.3797675590273415]",replicator,Prisoner's Dilemma,0.95,10,"[0.1, 0.4, 0.1, 0.4]"
"[0.25, 0.24929889308972852, 0.2502741993662358, 0.2514034975954805, 0.25110847740322767, 0.2503894258729101, 0.2501075423186432, 0.2500888634723695, 0.2495316974577622, 0.2496983368028655]","[0.25, 0.2498734206255369, 0.24860684164808142, 0.248622064377426, 0.24780631628456182, 0.24660160541201037, 0.24578928145720721, 0.24534272126778192, 0.24537230305805272, 0.24496871813564897]","[0.25, 0.24985569807031802, 0.2491401288454956, 0.24857554920364852, 0.24833380376820957, 0.24823991159117342, 0.2479829567122071, 0.24850098305997084, 0.24797947025938216, 0.24812360657246096]","[0.25, 0.2509719882144166, 0.2519810501498649, 0.25139963834428436, 0.2527640074612056, 0.25481217950172197, 0.2562021701799129, 0.25615158699996804, 0.2572289435601664, 0.25733073798441586]",replicator,Prisoner's Dilemma,0.99,10,"[0.25, 0.25, 0.25, 0.25]"
"[0.4, 0.39813241885443557, 0.3978877447400094, 0.39750012651240646, 0.3964116735623261, 0.3938852645322483, 0.39180938240191293, 0.3882584295427569, 0.38558851528080806, 0.38546001243896205]","[0.4, 0.39573920499591353, 0.3932495048452658, 0.39094870794614994, 0.38881813784578256, 0.3841303699101104, 0.3810789484903594, 0.3770992775883564, 0.3751421218115836, 0.3728841496781284]","[0.1, 0.09990981581443814, 0.10026640059289027, 0.10058518016217753, 0.10129053533755111, 0.10160938233642672, 0.1014718334460831, 0.10194845246919435, 0.10205828295600047, 0.10241696089814693]","[0.1, 0.10162227822297461, 0.10196136665918686, 0.10233307645999716, 0.10245336622207807, 0.10401903840857836, 0.10553435517919774, 0.10709722076541667, 0.10827415026109168, 0.10858141062406912]",replicator,Prisoner's Dilemma,0.99,10,"[0.4, 0.4, 0.1, 0.1]"
"[0.1, 0.10057569837155599, 0.10086848193785627, 0.10281900349799755, 0.10308831267301093, 0.10364378722456956, 0.10408650165773033, 0.10592999742301064, 0.10637133883594825, 0.10802646352211805]","[0.1, 0.09999021051418999, 0.10082131214624136, 0.1010878781357734, 0.10193088111879683, 0.10192810162189767, 0.10257210697457368, 0.10287263356829272, 0.10282403597536392, 0.10246074776248401]","[0.4, 0.39884705150909977, 0.3965674190695353, 0.3921357038820893, 0.3899912784942004, 0.38893941536348287, 0.38604298199389664, 0.3819696497541906, 0.3804051596265272, 0.3780626141971949]","[0.4, 0.3988893129479164, 0.396692489412934, 0.39240581751500514, 0.39025151609652403, 0.3892119160631253, 0.38798872903446996, 0.38407407951983996, 0.38422844083792157, 0.38197350359557264]",replicator,Prisoner's Dilemma,0.99,10,"[0.1, 0.1, 0.4, 0.4]"
"[0.4, 0.39877141672863736, 0.39875883078722796, 0.39481380478473344, 0.3927275255416788, 0.3928480635182594, 0.3930330464611489, 0.39179729244210654, 0.3896819742892233, 0.3886730222653915]","[0.1, 0.09991789022821912, 0.09978338770089859, 0.10025701493946766, 0.10108147860631958, 0.1010114025620612, 0.10091507382809756, 0.1010210679936485, 0.10186384577976232, 0.10184792998474962]","[0.4, 0.39855092624961136, 0.39742184321789664, 0.3934957050897107, 0.39124298139770497, 0.38974423171464373, 0.38825598839777903, 0.3870454434690887, 0.3849413471076947, 0.383876035779497]","[0.1, 0.10075152402721872, 0.10117575473252535, 0.10269599415469151, 0.10298206511865715, 0.10341634837384409, 0.10386117087620224, 0.10440246638350568, 0.10466271255278806, 0.10523970527640529]",replicator,Prisoner's Dilemma,0.99,10,"[0.4, 0.1, 0.4, 0.1]"
"[0.1, 0.10036647766330956, 0.10192128687985415, 0.10366148209410642, 0.10409146610817466, 0.10564957491312009, 0.10587882850021667, 0.10757365897574948, 0.10767454792663406, 0.10922040651621219]","[0.4, 0.3975090254789135, 0.39395990182295576, 0.3902647601578014, 0.388249433115718, 0.3841553294888435, 0.38255622571861375, 0.3791062786108245, 0.3769918542378012, 0.37309529919256784]","[0.1, 0.1003351032500844, 0.10070185944410669, 0.10073582804108382, 0.10121534539274053, 0.10167945377394207, 0.10195093150816768, 0.10200670751201395, 0.10275143504727256, 0.10324926014304463]","[0.4, 0.39968465086751076, 0.395600584151076, 0.39242322112129596, 0.39095394514406273, 0.38743185188977647, 0.3871694708912892, 0.38425168126382825, 0.3832290963301958, 0.37983146337721874]",replicator,Prisoner's Dilemma,0.99,10,"[0.1, 0.4, 0.1, 0.4]"
"[0.25, 0.25047737016127064, 0.25127897964862966, 0.25098303279302053, 0.2506991057877389, 0.25069546193956677, 0.25097802503551164, 0.2510275169551884, 0.2516994672868368, 0.251869707840406]","[0.25, 0.24906156243484362, 0.24757937197418084, 0.24846833193758372, 0.24931586800567185, 0.24870674912931393, 0.24782666929521008, 0.2466531852318564, 0.24519602062759357, 0.24380621983122655]","[0.25, 0.2502434040510211, 0.2511662652927045, 0.25084498035793634, 0.2505049159349424, 0.25055028319423583, 0.2507690823005372, 0.25195090044074026, 0.2528097884620066, 0.2540805848020692]","[0.25, 0.25021766335286466, 0.249983189232225, 0.24969979040769913, 0.2494690410240075, 0.2500369804372849, 0.25042159569815586, 0.2503778042894269, 0.25033323640433325, 0.25032449159785536]",replicator,Stag Hunt,0.95,10,"[0.25, 0.25, 0.25, 0.25]"
"[0.4, 0.39803304923233346, 0.3954793679607479, 0.3930660350205931, 0.3899808357216401, 0.38833178415444525, 0.3870537236034203, 0.3845803572591638, 0.3820524295188577, 0.3807574415365245]","[0.4, 0.39917229629229595, 0.39556919057094186, 0.39338515309177574, 0.39046100181432736, 0.38949652478161645, 0.3870924065944394, 0.3834402599718492, 0.37962941045336585, 0.3772793308050827]","[0.1, 0.10034136764505663, 0.10164180207147405, 0.10286188887858841, 0.10426275228242794, 0.10451725613769412, 0.10496355460623022, 0.1063125732556477, 0.1077464077388843, 0.10820753095431271]","[0.1, 0.10035729597378604, 0.10060639196859952, 0.10056813750473625, 0.10073543136707057, 0.10116432838082008, 0.1016897188931874, 0.10199202222184627, 0.10230052923023754, 0.10284275318323025]",replicator,Stag Hunt,0.95,10,"[0.4, 0.4, 0.1, 0.1]"
"[0.1, 0.10066261036673242, 0.10135840726891664, 0.10223074167153987, 0.10275217524224366, 0.10326579692471462, 0.10342419875931276, 0.10345233174976866, 0.10434990591179642, 0.10469823069530314]","[0.1, 0.0998742441895417, 0.09982231308654703, 0.09936323784286513, 0.10058517650600829, 0.10048995913268595, 0.10174094853252931, 0.1029208008171656, 0.10241377863312147, 0.10358224872075787]","[0.4, 0.39891825526343067, 0.3975815020539909, 0.3962322486570987, 0.3926653500604541, 0.3924921355288284, 0.38972905636935284, 0.3878309202894856, 0.3870916228716695, 0.38420886189205267]","[0.4, 0.3989343265114729, 0.3977210642315511, 0.3974769203173061, 0.3941396209946702, 0.3927164277476735, 0.3899898015895891, 0.38726055630920814, 0.38654658717527507, 0.38372475076570467]",replicator,Stag Hunt,0.95,10,"[0.1, 0.1, 0.4, 0.4]"
"[0.4, 0.39669613492076344, 0.39520866348326195, 0.3923567145455471, 0.3905351259282238, 0.3898475875309644, 0.38723488758175106, 0.3845889353341396, 0.3810415187444451, 0.37855902384804185]","[0.1, 0.10113578818383978, 0.1009312807957308, 0.10228526326185419, 0.103499503026798, 0.10308124140837954, 0.1044104858800415, 0.10565797631464895, 0.10765072675578727, 0.10886481242001517]","[0.4, 0.39781583535754256, 0.3981706712515724, 0.3950949671097742, 0.39187143029047616, 0.3913215778401146, 0.38840619342766847, 0.38578205417557226, 0.38200761851526577, 0.379470068018431]","[0.1, 0.10023621924658373, 0.10072535157405656, 0.10087905894827787, 0.10097292333962249, 0.10170041738363182, 0.10182823786766755, 0.10199535523231543, 0.10201038774388564, 0.10220213538529613]",replicator,Stag Hunt,0.95,10,"[0.4, 0.1, 0.4, 0.1]"
"[0.1, 0.10022798877310926, 0.1007679155911316, 0.1012013406535473, 0.10128448685015327, 0.10169314409051428, 0.1019400316909017, 0.10245809997927696, 0.10284489556915175, 0.10522122064622859]","[0.4, 0.39669729367831214, 0.3945592063361481, 0.3914248780739019, 0.3870948664581924, 0.38609477569948086, 0.38254469370524385, 0.3820827842204539, 0.3813206593190253, 0.3767310706496906]","[0.1, 0.10129351892364521, 0.1017371617886977, 0.10280366383002945, 0.10469280540639139, 0.10508594855178437, 0.10641114930775562, 0.1065717032794908, 0.10687491189425877, 0.10667894117011847]","[0.4, 0.39721667553467005, 0.3954780415139277, 0.39277286769818137, 0.38957741585992, 0.3875491305247399, 0.38528446337484223, 0.3832103109970214, 0.38143772826966504, 0.3779146811674644]",replicator,Stag Hunt,0.95,10,"[0.1, 0.4, 0.1, 0.4]"
"[0.25, 0.25028122025640814, 0.24997485959929042, 0.25026199186504, 0.2505382872295928, 0.25073064923669286, 0.25046635805920187, 0.25016592762605416, 0.24987555282109827, 0.2501400143620156]","[0.25, 0.24916246664507471, 0.24997217787948178, 0.24915353153757216, 0.24832586481018226, 0.24765504229028867, 0.24848090991238533, 0.2493542477028984, 0.25017908739792183, 0.24938904036005413]","[0.25, 0.25026910645017597, 0.2499594985069709, 0.2502221905027583, 0.2504875735067461, 0.25068296076173774, 0.25037802636782264, 0.25008357338616716, 0.24983381265797885, 0.2500964590325434]","[0.25, 0.2502872066483412, 0.2500898386302011, 0.25035877699416986, 0.2506485173600319, 0.2509376548101379, 0.25067059408255865, 0.250385032654184, 0.25009747414716677, 0.2503596434822122]",replicator,Stag Hunt,0.99,10,"[0.25, 0.25, 0.25, 0.25]"
"[0.4, 0.3985941422702173, 0.3956034669681172, 0.3936889391236025, 0.39233118996911504, 0.389256062802864, 0.386894962324404, 0.38656384570200697, 0.38525649467319717, 0.38288623499764507]","[0.4, 0.39749481852837293, 0.39557233543669046, 0.39476598038087324, 0.3922811598366736, 0.39032839735184527, 0.3869121837102716, 0.3842268375512125, 0.38192113319741544, 0.3784289502163709]","[0.1, 0.1004894904685126, 0.10055418455242413, 0.10090157580720069, 0.10140896080461523, 0.10267360251487327, 0.10399389641091789, 0.10439034787397503, 0.10486404031032358, 0.1061579477283617]","[0.1, 0.10048826933183985, 0.1016635567948642, 0.10201157119027031, 0.10249252377925885, 0.1025279192458297, 0.10272873965122527, 0.10313801378732325, 0.10363773496956774, 0.1039442169313125]",replicator,Stag Hunt,0.99,10,"[0.4, 0.4, 0.1, 0.1]"
