agent1,agent2,agent3,agent4,dynamics,game,gamma,generations_until_stability,initial_distribution
"[0.25, 0.2500160986642478, 0.25128313688768844, 0.25094199696633124, 0.2521592621600828, 0.2535319118620724, 0.2543055622360738, 0.254949991166465, 0.2558804969839726, 0.256193587132016]","[0.25, 0.24942773803073942, 0.24871415761313012, 0.24779275237948242, 0.24713951881086554, 0.2463010438759501, 0.245692496334579, 0.24696865294611056, 0.24643667692693408, 0.24588755752877958]","[0.25, 0.2505541104999936, 0.2501699582678324, 0.2509090487149363, 0.25029985729755705, 0.24998284758781555, 0.24984441937670765, 0.24886597544297487, 0.24865477255813306, 0.24909550609341216]","[0.25, 0.2500020528050192, 0.24983361503268997, 0.25036024278480695, 0.2504136605162425, 0.25021725016187363, 0.25021049595622125, 0.24925669814213347, 0.2490954104633296, 0.24890415154246615]",replicator,Prisoner's Dilemma,0.95,10,"[0.25, 0.25, 0.25, 0.25]"
"[0.4, 0.3969093439485254, 0.3952690155589941, 0.393354294399898, 0.3909499902891374, 0.39044662635709176, 0.38693751910153107, 0.3892832955649979, 0.388858254527099, 0.3876371317073178]","[0.4, 0.39478707349982634, 0.3903074470576025, 0.38770421034242963, 0.3829456240365778, 0.3815927398738956, 0.375863747547411, 0.37070992058621155, 0.3692731219070862, 0.3666053447978856]","[0.1, 0.10069362850575261, 0.10064271186262438, 0.10149641539139895, 0.10183935237733593, 0.10208563828546034, 0.10213453559379652, 0.10178489011795322, 0.10207214380953125, 0.10292902733993356]","[0.1, 0.10138226713215948, 0.10300289869978389, 0.10331513006276652, 0.10486560682534651, 0.10511749401812584, 0.10759004706579134, 0.10878138307644065, 0.109014772891178, 0.10922950988384074]",replicator,Prisoner's Dilemma,0.95,10,"[0.4, 0.4, 0.1, 0.1]"
"[0.1, 0.1004386249727184, 0.10138133715957907, 0.10359624461090088, 0.10535660870703129, 0.10551517581068084, 0.10555405383970193, 0.10603258474761788, 0.10711537860153462, 0.10739874119979616]","[0.1, 0.09988747987909165, 0.09984671335906549, 0.09934626608382019, 0.09900599152285264, 0.10042980211049803, 0.10185602906147687, 0.10212827631379277, 0.10270138784347951, 0.10335830019928853]","[0.4, 0.39828068270728584, 0.396427362676573, 0.3930734309665575, 0.3905708563676144, 0.3874537348872325, 0.3845054058075429, 0.38292013476708275, 0.37989656326109006, 0.37705433183657344]","[0.4, 0.4004148978854741, 0.39868329285508175, 0.3953444239393104, 0.3924976571458881, 0.3893948968744466, 0.38668463373170214, 0.3854922936036602, 0.38243630681899, 0.38183965381351737]",replicator,Prisoner's Dilemma,0.95,10,"[0.1, 0.1, 0.4, 0.4]"
"[0.4, 0.39585228045479187, 0.3941290386675983, 0.3932179146532193, 0.39200492929856906, 0.3898712188499685, 0.385575096453265, 0.38633200589932076, 0.38257314427806816, 0.38161530858130055]","[0.1, 0.1020955314016669, 0.10258336375202673, 0.10253150373970742, 0.10242106842814992, 0.10301024104906997, 0.10379977706844462, 0.10351713591602055, 0.10388841070199309, 0.10386891168073385]","[0.4, 0.3961395742769579, 0.39363528020608163, 0.39239442241404215, 0.39151030682282373, 0.3890880471239667, 0.38494612626072044, 0.3835053285554963, 0.3797726375723749, 0.37872327862593397]","[0.1, 0.09990650491539568, 0.10049563323343325, 0.10109555034372653, 0.10174407655498265, 0.10234208529196252, 0.10377486455607096, 0.10424213525926646, 0.10589709385712313, 0.10647470775233851]",replicator,Prisoner's Dilemma,0.95,10,"[0.4, 0.1, 0.4, 0.1]"
"[0.1, 0.1017067430003218, 0.10261661373733987, 0.10282173933718598, 0.10309663449560573, 0.1035352435544113, 0.10483542077637832, 0.10623261315985942, 0.10788135508798889, 0.11052567314810012]","[0.4, 0.3951522923504693, 0.39169692182115107, 0.3884611964209044, 0.38538833069779693, 0.38286123356348417, 0.37878979600648, 0.3745493209680995, 0.3708509770506998, 0.36582525957146167]","[0.1, 0.1005276825239545, 0.10124898959685884, 0.10207010998346966, 0.10282079334637192, 0.10313208500461357, 0.10365734489230638, 0.10407181174902501, 0.10448652491827336, 0.1046188710761193]","[0.4, 0.39591000555242556, 0.39298944550135023, 0.3922631716707286, 0.39143245897100776, 0.391148830577672, 0.3884042707750365, 0.3860229181323637, 0.3823051821210342, 0.3776310670787794]",replicator,Prisoner's Dilemma,0.95,10,"[0.1, 0.4, 0.1, 0.4]"
"[0.25, 0.2497361609672462, 0.2505387346428444, 0.25010320549411963, 0.24984446524415863, 0.24971362630259927, 0.2501624951932757, 0.2502820334893111, 0.2504253444940841, 0.25171677616335103]","[0.25, 0.24916162745848572, 0.24774240798148947, 0.24676200790744401, 0.24599577446477372, 0.24643239444150097, 0.24582051422285436, 0.24543182616290282, 0.245051031887012, 0.2441199427500915]","[0.25, 0.24971108297367645, 0.24886643959348928, 0.24908236345540846, 0.24879331407299352, 0.24865083141432912, 0.2473882502530857, 0.24752489012326367, 0.2476512319267628, 0.24775361520655337]","[0.25, 0.2513911286005916, 0.252865481152799, 0.25408633529924846, 0.25543302909843996, 0.2552597096177482, 0.2567308087272849, 0.25687227103837046, 0.2569926180200956, 0.25653753612002594]",replicator,Prisoner's Dilemma,0.99,10,"[0.25, 0.25, 0.25, 0.25]"
"[0.4, 0.3980223148254115, 0.3957562646932778, 0.39550896392297585, 0.3952517021001143, 0.3933248259976703, 0.3898659697599147, 0.3868961264078606, 0.3855496352818108, 0.3821117995719314]","[0.4, 0.3957805069093907, 0.3924370441944766, 0.3899814157241826, 0.3875098636453931, 0.38325561235407907, 0.3792288144140423, 0.3758557916607153, 0.3713508757056158, 0.3674562732868933]","[0.1, 0.0999332014389746, 0.09978957201690578, 0.10015515369068015, 0.1004998164162609, 0.10036977381368141, 0.10085289463167264, 0.10094860682083195, 0.10127117122047888, 0.10188102260210202]","[0.1, 0.10161609312732486, 0.10319909895148992, 0.1035312697733321, 0.10389847289495147, 0.10568006707839193, 0.10721108629345191, 0.10887961237821284, 0.11021563739746236, 0.11169058837955236]",replicator,Prisoner's Dilemma,0.99,10,"[0.4, 0.4, 0.1, 0.1]"
"[0.1, 0.10058980282452057, 0.10090694286955207, 0.10115633338074964, 0.10171868152658853, 0.10207698609926809, 0.10263552901215638, 0.10322209342849559, 0.10501030598295205, 0.10553740921993197]","[0.1, 0.09999938919294289, 0.1008435162895457, 0.1016447290401066, 0.1016456935340772, 0.10226459151707266, 0.10217563392477978, 0.10216307970418459, 0.10170401754925897, 0.10168582152477357]","[0.4, 0.3988177122405317, 0.39650301552199535, 0.3947053314839255, 0.39360250412073183, 0.3917048193853648, 0.39126588023653375, 0.3901620100320113, 0.38791096990954416, 0.3868225875116571]","[0.4, 0.39882551968961455, 0.3965162277392471, 0.3941836210097371, 0.3930899052981725, 0.39120702058017237, 0.38984510465926503, 0.38876489257997365, 0.38601982132496493, 0.3852343198158609]",replicator,Prisoner's Dilemma,0.99,10,"[0.1, 0.1, 0.4, 0.4]"
"[0.4, 0.39700633019481035, 0.3958518971361252, 0.39493244887536305, 0.39265155186169354, 0.3915696188384807, 0.3904861512250921, 0.38928441508859984, 0.387045677720099, 0.3849549649875524]","[0.1, 0.09960695018025789, 0.09959596543781796, 0.10034150121700312, 0.10116334006294272, 0.10118155397474947, 0.10118220557032405, 0.1011411350027354, 0.10194560648720719, 0.10279686299631417]","[0.4, 0.397555385735675, 0.39649823085184926, 0.39386911981856165, 0.3916180451105079, 0.3905357333298829, 0.3894569279443188, 0.38882322608486686, 0.387171358494844, 0.38508631620368994]","[0.1, 0.1017526208371208, 0.10233029742832848, 0.10248051136286766, 0.1028187255940697, 0.1033676851596085, 0.10393857652070791, 0.1044697637413956, 0.10468343903764257, 0.10493854605014193]",replicator,Prisoner's Dilemma,0.99,10,"[0.4, 0.1, 0.4, 0.1]"
"[0.1, 0.10144481170145848, 0.10294276122985041, 0.10335315941001044, 0.103764838815944, 0.10421712625268723, 0.10447638382336202, 0.10475856719321566, 0.10617215701641905, 0.10645446343800508]","[0.4, 0.39522163958526296, 0.39128576471172344, 0.3900321637870834, 0.38748050387290467, 0.38547711431125475, 0.38393821633557257, 0.38138788221059605, 0.37719267623183567, 0.3756969824409923]","[0.1, 0.10033651181525782, 0.1008075673444192, 0.10117714365481921, 0.10152570565565416, 0.10198170215419085, 0.1022602663482135, 0.10318754988574319, 0.10355148611216757, 0.10380797096759538]","[0.4, 0.3976530663478719, 0.3938744647897275, 0.3921221089180408, 0.39177464228439085, 0.39033294501619703, 0.3898540108275688, 0.38785552441643156, 0.38552029058408893, 0.38506903864341435]",replicator,Prisoner's Dilemma,0.99,10,"[0.1, 0.4, 0.1, 0.4]"
